date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
16/6/2000,1999-2000 Clausura,,15,Newell's Old Boys,Gimnasia y Esgrima (LP),0,0,False,,
16/6/2000,1999-2000 Clausura,,15,River Plate,Talleres (Córdoba),2,0,False,,
16/6/2000,1999-2000 Clausura,,15,Belgrano (Córdoba),Rosario Central,1,2,False,,
28/6/2000,1999-2000 Clausura,,15,Unión (Santa Fe),Boca Juniors,2,5,False,,
23/6/2000,1999-2000 Clausura,,16,San Lorenzo de Almagro,Argentinos Juniors,3,2,False,,
23/6/2000,1999-2000 Clausura,,16,Instituto (Córdoba),Lanús,2,0,False,,
23/6/2000,1999-2000 Clausura,,16,Ferro Carril Oeste,Vélez Sarsfield,0,1,False,,
23/6/2000,1999-2000 Clausura,,16,Colón (Santa Fe),Belgrano (Córdoba),2,0,False,,
23/6/2000,1999-2000 Clausura,,16,Talleres (Córdoba),Newell's Old Boys,1,3,False,,
23/6/2000,1999-2000 Clausura,,16,Gimnasia y Esgrima (LP),Unión (Santa Fe),2,3,False,,
23/6/2000,1999-2000 Clausura,,16,Rosario Central,Independiente,0,3,False,,
23/6/2000,1999-2000 Clausura,,16,Chacarita Juniors,Gimnasia y Esgrima (Jujuy),1,0,False,,
23/6/2000,1999-2000 Clausura,,16,Racing,River Plate,0,2,False,,
23/6/2000,1999-2000 Clausura,,16,Boca Juniors,Estudiantes (La Plata),2,0,False,,
30/6/2000,1999-2000 Clausura,,17,Independiente,Colón (Santa Fe),2,3,False,,
30/6/2000,1999-2000 Clausura,,17,Newell's Old Boys,Racing,2,0,False,,
30/6/2000,1999-2000 Clausura,,17,River Plate,Chacarita Juniors,5,0,False,,
30/6/2000,1999-2000 Clausura,,17,Gimnasia y Esgrima (Jujuy),Ferro Carril Oeste,0,0,False,,
30/6/2000,1999-2000 Clausura,,17,Gimnasia y Esgrima (LP),Boca Juniors,2,1,False,,
30/6/2000,1999-2000 Clausura,,17,Lanús,Rosario Central,1,0,False,,
30/6/2000,1999-2000 Clausura,,17,Belgrano (Córdoba),Estudiantes (La Plata),2,1,False,,
30/6/2000,1999-2000 Clausura,,17,Unión (Santa Fe),Talleres (Córdoba),1,3,False,,
30/6/2000,1999-2000 Clausura,,17,Vélez Sarsfield,San Lorenzo de Almagro,1,0,False,,
30/6/2000,1999-2000 Clausura,,17,Argentinos Juniors,Instituto (Córdoba),1,1,False,,
7/7/2000,1999-2000 Clausura,,18,Instituto (Córdoba),Vélez Sarsfield,1,2,False,,
7/7/2000,1999-2000 Clausura,,18,Rosario Central,Argentinos Juniors,3,1,False,,
7/7/2000,1999-2000 Clausura,,18,Racing,Unión (Santa Fe),6,0,False,,
7/7/2000,1999-2000 Clausura,,18,Colón (Santa Fe),Lanús,3,0,False,,
7/7/2000,1999-2000 Clausura,,18,San Lorenzo de Almagro,Gimnasia y Esgrima (Jujuy),3,1,False,,
7/7/2000,1999-2000 Clausura,,18,Talleres (Córdoba),Gimnasia y Esgrima (LP),2,0,False,,
7/7/2000,1999-2000 Clausura,,18,Boca Juniors,Belgrano (Córdoba),5,1,False,,
7/7/2000,1999-2000 Clausura,,18,Estudiantes (La Plata),Independiente,1,1,False,,
7/7/2000,1999-2000 Clausura,,18,Ferro Carril Oeste,River Plate,0,3,False,,
7/7/2000,1999-2000 Clausura,,18,Chacarita Juniors,Newell's Old Boys,0,1,False,,
7/7/2000,1999-2000 Clausura,,19,Gimnasia y Esgrima (LP),Racing,1,0,False,,
7/7/2000,1999-2000 Clausura,,19,Lanús,Estudiantes (La Plata),1,0,False,,
7/7/2000,1999-2000 Clausura,,19,Argentinos Juniors,Colón (Santa Fe),0,1,False,,
7/7/2000,1999-2000 Clausura,,19,Unión (Santa Fe),Chacarita Juniors,1,4,False,,
7/7/2000,1999-2000 Clausura,,19,Talleres (Córdoba),Boca Juniors,2,2,False,,
7/7/2000,1999-2000 Clausura,,19,Gimnasia y Esgrima (Jujuy),Instituto (Córdoba),2,2,False,,
7/7/2000,1999-2000 Clausura,,19,Vélez Sarsfield,Rosario Central,2,1,False,,
7/7/2000,1999-2000 Clausura,,19,Independiente,Belgrano (Córdoba),2,1,False,,
7/7/2000,1999-2000 Clausura,,19,River Plate,San Lorenzo de Almagro,2,2,False,,
7/7/2000,1999-2000 Clausura,,19,Newell's Old Boys,Ferro Carril Oeste,2,0,False,,
