date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
19/09/2015,Primera División,,25,Vélez Sarsfield,Estudiantes (La Plata),0,1,,,
20/09/2015,Primera División,,25,Arsenal,Olimpo (Bahía Blanca),2,1,,,
20/09/2015,Primera División,,25,Banfield,Crucero del Norte,2,1,,,
20/09/2015,Primera División,,25,Unión (Santa Fe),Temperley,2,1,,,
20/09/2015,Primera División,,25,River Plate,Lanús,1,1,,,
20/09/2015,Primera División,,25,San Lorenzo de Almagro,Racing,2,1,,,
21/09/2015,Primera División,,25,Belgrano (Córdoba),Atlético Rafaela,0,0,,,
21/09/2015,Primera División,,25,Quilmes,Colón (Santa Fe),1,0,,,
25/09/2015,Primera División,,26,Olimpo (Bahía Blanca),Godoy Cruz Antonio Tomba,1,0,,,
26/09/2015,Primera División,,26,Atlético Rafaela,Unión (Santa Fe),2,3,,,
26/09/2015,Primera División,,26,Nueva Chicago,Aldosivi,3,1,,,
26/09/2015,Primera División,,26,Tigre,San Lorenzo de Almagro,1,1,,,
26/09/2015,Primera División,,26,Colón (Santa Fe),Belgrano (Córdoba),0,1,,,
26/09/2015,Primera División,,26,Racing,Argentinos Juniors,1,0,,,
26/09/2015,Primera División,,26,Crucero del Norte,River Plate,0,1,,,
27/09/2015,Primera División,,26,Huracán,Vélez Sarsfield,0,0,,,
27/09/2015,Primera División,,26,Rosario Central,Gimnasia y Esgrima (LP),4,0,,,
27/09/2015,Primera División,,26,Defensa y Justicia,Quilmes,0,1,,,
27/09/2015,Primera División,,26,Boca Juniors,Banfield,3,0,,,
27/09/2015,Primera División,,26,San Martín (San Juan),Sarmiento (Junín),0,1,,,
27/09/2015,Primera División,,26,Lanús,Independiente,1,1,,,
28/09/2015,Primera División,,26,Temperley,Arsenal,1,2,,,
28/09/2015,Primera División,,26,Estudiantes (La Plata),Newell's Old Boys,0,2,,,
02/10/2015,Primera División,,27,Belgrano (Córdoba),Defensa y Justicia,1,0,,,
02/10/2015,Primera División,,27,Quilmes,San Martín (San Juan),2,0,,,
03/10/2015,Primera División,,27,Arsenal,Atlético Rafaela,1,1,,,
03/10/2015,Primera División,,27,Sarmiento (Junín),Estudiantes (La Plata),0,1,,,
03/10/2015,Primera División,,27,Argentinos Juniors,Tigre,2,1,,,
03/10/2015,Primera División,,27,San Lorenzo de Almagro,Rosario Central,2,2,,,
03/10/2015,Primera División,,27,Gimnasia y Esgrima (LP),Olimpo (Bahía Blanca),2,2,,,
04/10/2015,Primera División,,27,Vélez Sarsfield,Nueva Chicago,1,2,,,
04/10/2015,Primera División,,27,Unión (Santa Fe),Colón (Santa Fe),0,0,,,
04/10/2015,Primera División,,27,Godoy Cruz Antonio Tomba,Temperley,3,0,,,
04/10/2015,Primera División,,27,Boca Juniors,Crucero del Norte,1,0,,,
04/10/2015,Primera División,,27,Newell's Old Boys,Huracán,2,0,,,
04/10/2015,Primera División,,27,Independiente,River Plate,3,0,,,
05/10/2015,Primera División,,27,Aldosivi,Lanús,3,1,,,
05/10/2015,Primera División,,27,Banfield,Racing,0,0,,,
14/10/2015,Primera División,,19,Defensa y Justicia,River Plate,1,0,,,
16/10/2015,Primera División,,28,Huracán,Sarmiento (Junín),3,0,,,
16/10/2015,Primera División,,28,Crucero del Norte,Independiente,0,4,,,
17/10/2015,Primera División,,28,Nueva Chicago,Newell's Old Boys,5,0,,,
17/10/2015,Primera División,,28,Atlético Rafaela,Godoy Cruz Antonio Tomba,1,4,,,
17/10/2015,Primera División,,28,Colón (Santa Fe),Arsenal,3,1,,,
17/10/2015,Primera División,,28,San Martín (San Juan),Belgrano (Córdoba),1,1,,,
17/10/2015,Primera División,,28,Estudiantes (La Plata),Quilmes,4,1,,,
17/10/2015,Primera División,,28,Lanús,Vélez Sarsfield,0,1,,,
18/10/2015,Primera División,,28,Olimpo (Bahía Blanca),San Lorenzo de Almagro,2,1,,,
18/10/2015,Primera División,,28,Rosario Central,Argentinos Juniors,2,0,,,
18/10/2015,Primera División,,28,Tigre,Banfield,3,1,,,
18/10/2015,Primera División,,28,River Plate,Aldosivi,1,1,,,
18/10/2015,Primera División,,28,Racing,Boca Juniors,3,1,,,
19/10/2015,Primera División,,28,Defensa y Justicia,Unión (Santa Fe),0,0,,,
20/10/2015,Primera División,,28,Temperley,Gimnasia y Esgrima (LP),1,3,,,
30/10/2015,Primera División,,29,Sarmiento (Junín),Nueva Chicago,1,2,,,
30/10/2015,Primera División,,29,Godoy Cruz Antonio Tomba,Colón (Santa Fe),1,3,,,
31/10/2015,Primera División,,29,Belgrano (Córdoba),Estudiantes (La Plata),2,1,,,
31/10/2015,Primera División,,29,Gimnasia y Esgrima (LP),Atlético Rafaela,1,0,,,
31/10/2015,Primera División,,29,Vélez Sarsfield,River Plate,0,1,,,
31/10/2015,Primera División,,29,Unión (Santa Fe),San Martín (San Juan),0,0,,,
31/10/2015,Primera División,,29,Racing,Crucero del Norte,3,0,,,
31/10/2015,Primera División,,29,Newell's Old Boys,Lanús,1,1,,,
01/11/2015,Primera División,,29,Quilmes,Huracán,2,1,,,
01/11/2015,Primera División,,29,Banfield,Rosario Central,2,1,,,
01/11/2015,Primera División,,29,Boca Juniors,Tigre,1,0,,,
01/11/2015,Primera División,,29,San Lorenzo de Almagro,Temperley,2,0,,,
01/11/2015,Primera División,,29,Aldosivi,Independiente,1,0,,,
02/11/2015,Primera División,,29,Arsenal,Defensa y Justicia,1,0,,,
02/11/2015,Primera División,,29,Argentinos Juniors,Olimpo (Bahía Blanca),0,1,,,
06/11/2015,Primera División,,30,Lanús,Sarmiento (Junín),2,1,,,
07/11/2015,Primera División,,30,Defensa y Justicia,Godoy Cruz Antonio Tomba,1,1,,,
07/11/2015,Primera División,,30,Colón (Santa Fe),Gimnasia y Esgrima (LP),2,1,,,
07/11/2015,Primera División,,30,San Martín (San Juan),Arsenal,1,0,,,
07/11/2015,Primera División,,30,Estudiantes (La Plata),Unión (Santa Fe),2,0,,,
07/11/2015,Primera División,,30,Olimpo (Bahía Blanca),Banfield,1,2,,,
08/11/2015,Primera División,,30,River Plate,Newell's Old Boys,0,2,,,
08/11/2015,Primera División,,30,Tigre,Racing,0,0,,,
08/11/2015,Primera División,,30,Rosario Central,Boca Juniors,3,1,,,
08/11/2015,Primera División,,30,Atlético Rafaela,San Lorenzo de Almagro,0,1,,,
08/11/2015,Primera División,,30,Independiente,Vélez Sarsfield,1,0,,,
09/11/2015,Primera División,,30,Nueva Chicago,Quilmes,2,1,,,
09/11/2015,Primera División,,30,Huracán,Belgrano (Córdoba),1,1,,,
09/11/2015,Primera División,,30,Temperley,Argentinos Juniors,0,0,,,
09/11/2015,Primera División,,30,Crucero del Norte,Aldosivi,0,2,,,
