date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
17/8/2001,2001-2002 Apertura,,1,Racing,Argentinos Juniors,2,1,False,,
18/8/2001,2001-2002 Apertura,,1,Rosario Central,Lanús,2,1,False,,
18/8/2001,2001-2002 Apertura,,1,Nueva Chicago,San Lorenzo de Almagro,0,3,False,,
19/8/2001,2001-2002 Apertura,,1,Talleres (Córdoba),River Plate,1,3,False,,
19/8/2001,2001-2002 Apertura,,1,Boca Juniors,Belgrano (Córdoba),1,3,False,,
19/8/2001,2001-2002 Apertura,,1,Banfield,Newell's Old Boys,0,5,False,,
19/8/2001,2001-2002 Apertura,,1,Vélez Sarsfield,Independiente,1,4,False,,
19/8/2001,2001-2002 Apertura,,1,Huracán,Chacarita Juniors,2,2,False,,
19/8/2001,2001-2002 Apertura,,1,Unión (Santa Fe),Gimnasia y Esgrima (LP),1,2,False,,
19/8/2001,2001-2002 Apertura,,1,Estudiantes (La Plata),Colón (Santa Fe),2,2,False,,
24/8/2001,2001-2002 Apertura,,2,Chacarita Juniors,Unión (Santa Fe),2,2,False,,
25/8/2001,2001-2002 Apertura,,2,Lanús,Talleres (Córdoba),4,0,False,,
25/8/2001,2001-2002 Apertura,,2,Argentinos Juniors,Rosario Central,1,0,False,,
26/8/2001,2001-2002 Apertura,,2,River Plate,Huracán,4,1,False,,
26/8/2001,2001-2002 Apertura,,2,Independiente,Racing,1,1,False,,
26/8/2001,2001-2002 Apertura,,2,Newell's Old Boys,Vélez Sarsfield,1,1,False,,
26/8/2001,2001-2002 Apertura,,2,Belgrano (Córdoba),Banfield,2,0,False,,
26/8/2001,2001-2002 Apertura,,2,San Lorenzo de Almagro,Boca Juniors,1,0,False,,
26/8/2001,2001-2002 Apertura,,2,Gimnasia y Esgrima (LP),Estudiantes (La Plata),1,1,False,,
12/9/2001,2001-2002 Apertura,,2,Colón (Santa Fe),Nueva Chicago,3,1,False,,
28/8/2001,2001-2002 Apertura,,3,Rosario Central,Racing,0,1,False,,
28/8/2001,2001-2002 Apertura,,3,Nueva Chicago,Gimnasia y Esgrima (LP),0,0,False,,
28/8/2001,2001-2002 Apertura,,3,Vélez Sarsfield,Belgrano (Córdoba),0,1,False,,
28/8/2001,2001-2002 Apertura,,3,Independiente,Newell's Old Boys,0,1,False,,
28/8/2001,2001-2002 Apertura,,3,Huracán,Lanús,1,2,False,,
29/8/2001,2001-2002 Apertura,,3,Estudiantes (La Plata),Chacarita Juniors,0,3,False,,
29/8/2001,2001-2002 Apertura,,3,Banfield,San Lorenzo de Almagro,2,2,False,,
29/8/2001,2001-2002 Apertura,,3,Talleres (Córdoba),Argentinos Juniors,0,1,False,,
29/8/2001,2001-2002 Apertura,,3,Unión (Santa Fe),River Plate,1,1,False,,
29/8/2001,2001-2002 Apertura,,3,Boca Juniors,Colón (Santa Fe),0,0,False,,
