date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
9/10/2009,2009-2010 Apertura,,8,Estudiantes (La Plata),Lanús,1,1,False,,
12/10/2009,2009-2010 Apertura,,8,River Plate,Independiente,1,3,False,,
16/10/2009,2009-2010 Apertura,,9,Lanús,Vélez Sarsfield,1,1,False,,
16/10/2009,2009-2010 Apertura,,9,San Lorenzo de Almagro,Rosario Central,1,0,False,,
17/10/2009,2009-2010 Apertura,,9,Argentinos Juniors,Racing,2,0,False,,
17/10/2009,2009-2010 Apertura,,9,Atlético Tucumán,Godoy Cruz Antonio Tomba,1,1,False,,
17/10/2009,2009-2010 Apertura,,9,Arsenal,Banfield,1,1,False,,
17/10/2009,2009-2010 Apertura,,9,Gimnasia y Esgrima (LP),Colón (Santa Fe),1,2,False,,
18/10/2009,2009-2010 Apertura,,9,Independiente,Chacarita Juniors,1,1,False,,
18/10/2009,2009-2010 Apertura,,9,Huracán,River Plate,0,0,False,,
18/10/2009,2009-2010 Apertura,,9,Boca Juniors,Tigre,2,1,False,,
18/10/2009,2009-2010 Apertura,,9,Newell's Old Boys,Estudiantes (La Plata),2,1,False,,
23/10/2009,2009-2010 Apertura,,10,Estudiantes (La Plata),Atlético Tucumán,1,0,False,,
23/10/2009,2009-2010 Apertura,,10,Rosario Central,Independiente,2,0,False,,
24/10/2009,2009-2010 Apertura,,10,Racing,Lanús,1,1,False,,
24/10/2009,2009-2010 Apertura,,10,Chacarita Juniors,Huracán,1,0,False,,
24/10/2009,2009-2010 Apertura,,10,Banfield,Godoy Cruz Antonio Tomba,3,0,False,,
24/10/2009,2009-2010 Apertura,,10,Vélez Sarsfield,Newell's Old Boys,1,2,False,,
25/10/2009,2009-2010 Apertura,,10,Colón (Santa Fe),San Lorenzo de Almagro,2,1,False,,
25/10/2009,2009-2010 Apertura,,10,Arsenal,Gimnasia y Esgrima (LP),1,0,False,,
25/10/2009,2009-2010 Apertura,,10,Tigre,Argentinos Juniors,1,1,False,,
25/10/2009,2009-2010 Apertura,,10,River Plate,Boca Juniors,1,1,False,,
27/10/2009,2009-2010 Apertura,,11,Newell's Old Boys,Racing,1,0,False,,
27/10/2009,2009-2010 Apertura,,11,Atlético Tucumán,Vélez Sarsfield,1,2,False,,
27/10/2009,2009-2010 Apertura,,11,Godoy Cruz Antonio Tomba,Estudiantes (La Plata),1,2,False,,
28/10/2009,2009-2010 Apertura,,11,Independiente,Colón (Santa Fe),3,2,False,,
28/10/2009,2009-2010 Apertura,,11,Huracán,Rosario Central,1,0,False,,
28/10/2009,2009-2010 Apertura,,11,Gimnasia y Esgrima (LP),Banfield,0,1,False,,
28/10/2009,2009-2010 Apertura,,11,San Lorenzo de Almagro,Arsenal,3,2,False,,
29/10/2009,2009-2010 Apertura,,11,Boca Juniors,Chacarita Juniors,3,0,False,,
29/10/2009,2009-2010 Apertura,,11,Argentinos Juniors,River Plate,1,2,False,,
29/10/2009,2009-2010 Apertura,,11,Lanús,Tigre,4,0,False,,
31/10/2009,2009-2010 Apertura,,12,Racing,Atlético Tucumán,4,0,False,,
31/10/2009,2009-2010 Apertura,,12,Gimnasia y Esgrima (LP),San Lorenzo de Almagro,2,2,False,,
31/10/2009,2009-2010 Apertura,,12,Vélez Sarsfield,Godoy Cruz Antonio Tomba,2,0,False,,
1/11/2009,2009-2010 Apertura,,12,River Plate,Lanús,0,1,False,,
1/11/2009,2009-2010 Apertura,,12,Chacarita Juniors,Argentinos Juniors,2,2,False,,
1/11/2009,2009-2010 Apertura,,12,Rosario Central,Boca Juniors,2,1,False,,
1/11/2009,2009-2010 Apertura,,12,Arsenal,Independiente,1,0,False,,
2/11/2009,2009-2010 Apertura,,12,Tigre,Newell's Old Boys,1,2,False,,
2/11/2009,2009-2010 Apertura,,12,Banfield,Estudiantes (La Plata),2,1,False,,
3/11/2009,2009-2010 Apertura,,12,Colón (Santa Fe),Huracán,3,0,False,,
6/11/2009,2009-2010 Apertura,,13,Independiente,Gimnasia y Esgrima (LP),1,0,False,,
6/11/2009,2009-2010 Apertura,,13,Argentinos Juniors,Rosario Central,1,1,False,,
7/11/2009,2009-2010 Apertura,,13,Lanús,Chacarita Juniors,0,3,False,,
7/11/2009,2009-2010 Apertura,,13,Newell's Old Boys,River Plate,2,1,False,,
7/11/2009,2009-2010 Apertura,,13,Atlético Tucumán,Tigre,4,2,False,,
7/11/2009,2009-2010 Apertura,,13,Godoy Cruz Antonio Tomba,Racing,3,1,False,,
8/11/2009,2009-2010 Apertura,,13,Boca Juniors,Colón (Santa Fe),0,0,False,,
8/11/2009,2009-2010 Apertura,,13,Estudiantes (La Plata),Vélez Sarsfield,3,0,False,,
8/11/2009,2009-2010 Apertura,,13,San Lorenzo de Almagro,Banfield,0,1,False,,
9/11/2009,2009-2010 Apertura,,13,Huracán,Arsenal,1,1,False,,
13/11/2009,2009-2010 Apertura,,14,Tigre,Godoy Cruz Antonio Tomba,2,0,False,,
13/11/2009,2009-2010 Apertura,,14,Chacarita Juniors,Newell's Old Boys,0,1,False,,
14/11/2009,2009-2010 Apertura,,14,Banfield,Vélez Sarsfield,3,0,False,,
14/11/2009,2009-2010 Apertura,,14,Colón (Santa Fe),Argentinos Juniors,2,0,False,,
15/11/2009,2009-2010 Apertura,,14,River Plate,Atlético Tucumán,3,1,False,,
15/11/2009,2009-2010 Apertura,,14,Arsenal,Boca Juniors,1,1,False,,
15/11/2009,2009-2010 Apertura,,14,San Lorenzo de Almagro,Independiente,0,3,False,,
16/11/2009,2009-2010 Apertura,,14,Racing,Estudiantes (La Plata),1,0,False,,
16/11/2009,2009-2010 Apertura,,14,Rosario Central,Lanús,0,0,False,,
16/11/2009,2009-2010 Apertura,,14,Gimnasia y Esgrima (LP),Huracán,4,1,False,,
20/11/2009,2009-2010 Apertura,,15,Lanús,Colón (Santa Fe),3,0,False,,
20/11/2009,2009-2010 Apertura,,15,Estudiantes (La Plata),Tigre,3,1,False,,
21/11/2009,2009-2010 Apertura,,15,Independiente,Banfield,1,2,False,,
21/11/2009,2009-2010 Apertura,,15,Huracán,San Lorenzo de Almagro,0,2,False,,
21/11/2009,2009-2010 Apertura,,15,Atlético Tucumán,Chacarita Juniors,2,1,False,,
22/11/2009,2009-2010 Apertura,,15,Boca Juniors,Gimnasia y Esgrima (LP),4,0,False,,
22/11/2009,2009-2010 Apertura,,15,Newell's Old Boys,Rosario Central,2,2,False,,
22/11/2009,2009-2010 Apertura,,15,Godoy Cruz Antonio Tomba,River Plate,1,1,False,,
23/11/2009,2009-2010 Apertura,,15,Argentinos Juniors,Arsenal,1,1,False,,
23/11/2009,2009-2010 Apertura,,15,Vélez Sarsfield,Racing,4,2,False,,
27/11/2009,2009-2010 Apertura,,16,Independiente,Huracán,2,0,False,,
27/11/2009,2009-2010 Apertura,,16,Rosario Central,Atlético Tucumán,1,1,False,,
28/11/2009,2009-2010 Apertura,,16,River Plate,Estudiantes (La Plata),1,1,False,,
28/11/2009,2009-2010 Apertura,,16,Chacarita Juniors,Godoy Cruz Antonio Tomba,2,1,False,,
29/11/2009,2009-2010 Apertura,,16,Tigre,Vélez Sarsfield,0,3,False,,
29/11/2009,2009-2010 Apertura,,16,Banfield,Racing,1,2,False,,
29/11/2009,2009-2010 Apertura,,16,San Lorenzo de Almagro,Boca Juniors,3,0,False,,
30/11/2009,2009-2010 Apertura,,16,Colón (Santa Fe),Newell's Old Boys,0,1,False,,
30/11/2009,2009-2010 Apertura,,16,Arsenal,Lanús,2,5,False,,
30/11/2009,2009-2010 Apertura,,16,Gimnasia y Esgrima (LP),Argentinos Juniors,1,2,False,,
3/12/2009,2009-2010 Apertura,,17,Estudiantes (La Plata),Chacarita Juniors,0,0,False,,
4/12/2009,2009-2010 Apertura,,17,Racing,Tigre,1,0,False,,
4/12/2009,2009-2010 Apertura,,17,Huracán,Banfield,0,1,False,,
4/12/2009,2009-2010 Apertura,,17,Godoy Cruz Antonio Tomba,Rosario Central,1,1,False,,
5/12/2009,2009-2010 Apertura,,17,Boca Juniors,Independiente,1,2,False,,
5/12/2009,2009-2010 Apertura,,17,Argentinos Juniors,San Lorenzo de Almagro,2,1,False,,
5/12/2009,2009-2010 Apertura,,17,Atlético Tucumán,Colón (Santa Fe),2,0,False,,
6/12/2009,2009-2010 Apertura,,17,Lanús,Gimnasia y Esgrima (LP),2,0,False,,
6/12/2009,2009-2010 Apertura,,17,Newell's Old Boys,Arsenal,1,2,False,,
6/12/2009,2009-2010 Apertura,,17,Vélez Sarsfield,River Plate,3,1,False,,
11/11/2009,2009-2010 Apertura,,18,Rosario Central,Estudiantes (La Plata),3,0,False,,
8/12/2009,2009-2010 Apertura,,18,Independiente,Argentinos Juniors,1,1,False,,
8/12/2009,2009-2010 Apertura,,18,Huracán,Boca Juniors,0,0,False,,
8/12/2009,2009-2010 Apertura,,18,Colón (Santa Fe),Godoy Cruz Antonio Tomba,1,0,False,,
9/12/2009,2009-2010 Apertura,,18,Banfield,Tigre,1,0,False,,
9/12/2009,2009-2010 Apertura,,18,Gimnasia y Esgrima (LP),Newell's Old Boys,0,2,False,,
9/12/2009,2009-2010 Apertura,,18,San Lorenzo de Almagro,Lanús,0,1,False,,
10/12/2009,2009-2010 Apertura,,18,River Plate,Racing,2,0,False,,
10/12/2009,2009-2010 Apertura,,18,Chacarita Juniors,Vélez Sarsfield,0,0,False,,
10/12/2009,2009-2010 Apertura,,18,Arsenal,Atlético Tucumán,2,0,False,,
25/11/2009,2009-2010 Apertura,,19,Estudiantes (La Plata),Colón (Santa Fe),0,1,False,,
12/12/2009,2009-2010 Apertura,,19,Argentinos Juniors,Huracán,5,1,False,,
12/12/2009,2009-2010 Apertura,,19,Lanús,Independiente,0,0,False,,
13/12/2009,2009-2010 Apertura,,19,Racing,Chacarita Juniors,0,2,False,,
13/12/2009,2009-2010 Apertura,,19,Tigre,River Plate,0,2,False,,
13/12/2009,2009-2010 Apertura,,19,Boca Juniors,Banfield,2,0,False,,
13/12/2009,2009-2010 Apertura,,19,Newell's Old Boys,San Lorenzo de Almagro,0,2,False,,
13/12/2009,2009-2010 Apertura,,19,Vélez Sarsfield,Rosario Central,1,2,False,,
14/12/2009,2009-2010 Apertura,,19,Atlético Tucumán,Gimnasia y Esgrima (LP),1,0,False,,
14/12/2009,2009-2010 Apertura,,19,Godoy Cruz Antonio Tomba,Arsenal,0,0,False,,
