date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
8/8/2008,2008-2009 Apertura,,1,San Martín (Tucumán),Huracán,2,0,False,,
8/8/2008,2008-2009 Apertura,,1,Gimnasia y Esgrima (LP),Newell's Old Boys,0,1,False,,
9/8/2008,2008-2009 Apertura,,1,Rosario Central,Estudiantes (La Plata),3,2,False,,
9/8/2008,2008-2009 Apertura,,1,Banfield,Godoy Cruz Antonio Tomba,1,2,False,,
9/8/2008,2008-2009 Apertura,,1,Arsenal,Argentinos Juniors,3,0,False,,
9/8/2008,2008-2009 Apertura,,1,Vélez Sarsfield,Independiente,0,0,False,,
10/8/2008,2008-2009 Apertura,,1,Racing,Lanús,0,2,False,,
10/8/2008,2008-2009 Apertura,,1,Boca Juniors,Gimnasia y Esgrima (Jujuy),4,0,False,,
10/8/2008,2008-2009 Apertura,,1,Colón (Santa Fe),River Plate,1,1,False,,
10/8/2008,2008-2009 Apertura,,1,San Lorenzo de Almagro,Tigre,0,1,False,,
15/8/2008,2008-2009 Apertura,,2,Estudiantes (La Plata),Banfield,2,2,False,,
15/8/2008,2008-2009 Apertura,,2,Independiente,San Martín (Tucumán),1,0,False,,
16/8/2008,2008-2009 Apertura,,2,Tigre,Arsenal,2,1,False,,
16/8/2008,2008-2009 Apertura,,2,Godoy Cruz Antonio Tomba,San Lorenzo de Almagro,1,2,False,,
16/8/2008,2008-2009 Apertura,,2,Gimnasia y Esgrima (Jujuy),Colón (Santa Fe),1,4,False,,
16/8/2008,2008-2009 Apertura,,2,Argentinos Juniors,Vélez Sarsfield,4,1,False,,
17/8/2008,2008-2009 Apertura,,2,River Plate,Rosario Central,2,0,False,,
17/8/2008,2008-2009 Apertura,,2,Lanús,Gimnasia y Esgrima (LP),1,1,False,,
17/8/2008,2008-2009 Apertura,,2,Huracán,Racing,1,0,False,,
25/9/2008,2008-2009 Apertura,,2,Newell's Old Boys,Boca Juniors,2,4,False,,
22/8/2008,2008-2009 Apertura,,3,Gimnasia y Esgrima (LP),Huracán,1,0,False,,
22/8/2008,2008-2009 Apertura,,3,Rosario Central,Colón (Santa Fe),0,1,False,,
23/8/2008,2008-2009 Apertura,,3,Gimnasia y Esgrima (Jujuy),Newell's Old Boys,1,0,False,,
23/8/2008,2008-2009 Apertura,,3,Banfield,River Plate,2,1,False,,
23/8/2008,2008-2009 Apertura,,3,Arsenal,Godoy Cruz Antonio Tomba,2,1,False,,
23/8/2008,2008-2009 Apertura,,3,Vélez Sarsfield,Tigre,1,1,False,,
24/8/2008,2008-2009 Apertura,,3,San Martín (Tucumán),Argentinos Juniors,0,0,False,,
24/8/2008,2008-2009 Apertura,,3,Racing,Independiente,1,1,False,,
24/8/2008,2008-2009 Apertura,,3,Boca Juniors,Lanús,2,1,False,,
24/8/2008,2008-2009 Apertura,,3,San Lorenzo de Almagro,Estudiantes (La Plata),3,0,False,,
29/8/2008,2008-2009 Apertura,,4,Tigre,San Martín (Tucumán),1,2,False,,
29/8/2008,2008-2009 Apertura,,4,Lanús,Gimnasia y Esgrima (Jujuy),3,2,False,,
30/8/2008,2008-2009 Apertura,,4,Godoy Cruz Antonio Tomba,Vélez Sarsfield,1,3,False,,
30/8/2008,2008-2009 Apertura,,4,Colón (Santa Fe),Newell's Old Boys,1,1,False,,
30/8/2008,2008-2009 Apertura,,4,Rosario Central,Banfield,0,0,False,,
30/8/2008,2008-2009 Apertura,,4,Argentinos Juniors,Racing,0,1,False,,
31/8/2008,2008-2009 Apertura,,4,Estudiantes (La Plata),Arsenal,2,0,False,,
31/8/2008,2008-2009 Apertura,,4,River Plate,San Lorenzo de Almagro,0,0,False,,
31/8/2008,2008-2009 Apertura,,4,Huracán,Boca Juniors,0,3,False,,
31/8/2008,2008-2009 Apertura,,4,Independiente,Gimnasia y Esgrima (LP),1,1,False,,
12/9/2008,2008-2009 Apertura,,5,Gimnasia y Esgrima (Jujuy),Huracán,4,3,False,,
12/9/2008,2008-2009 Apertura,,5,Banfield,Colón (Santa Fe),0,0,False,,
13/9/2008,2008-2009 Apertura,,5,Racing,Tigre,0,0,False,,
13/9/2008,2008-2009 Apertura,,5,Gimnasia y Esgrima (LP),Argentinos Juniors,1,1,False,,
13/9/2008,2008-2009 Apertura,,5,Newell's Old Boys,Lanús,2,1,False,,
13/9/2008,2008-2009 Apertura,,5,San Lorenzo de Almagro,Rosario Central,2,1,False,,
14/9/2008,2008-2009 Apertura,,5,San Martín (Tucumán),Godoy Cruz Antonio Tomba,1,1,False,,
14/9/2008,2008-2009 Apertura,,5,Boca Juniors,Independiente,1,1,False,,
14/9/2008,2008-2009 Apertura,,5,Arsenal,River Plate,2,2,False,,
14/9/2008,2008-2009 Apertura,,5,Vélez Sarsfield,Estudiantes (La Plata),1,0,False,,
16/9/2008,2008-2009 Apertura,,6,Tigre,Gimnasia y Esgrima (LP),3,1,False,,
16/9/2008,2008-2009 Apertura,,6,Colón (Santa Fe),Lanús,3,3,False,,
16/9/2008,2008-2009 Apertura,,6,Banfield,San Lorenzo de Almagro,1,3,False,,
16/9/2008,2008-2009 Apertura,,6,Huracán,Newell's Old Boys,1,1,False,,
17/9/2008,2008-2009 Apertura,,6,Godoy Cruz Antonio Tomba,Racing,1,0,False,,
17/9/2008,2008-2009 Apertura,,6,Estudiantes (La Plata),San Martín (Tucumán),1,1,False,,
17/9/2008,2008-2009 Apertura,,6,River Plate,Vélez Sarsfield,1,2,False,,
17/9/2008,2008-2009 Apertura,,6,Rosario Central,Arsenal,3,0,False,,
17/9/2008,2008-2009 Apertura,,6,Independiente,Gimnasia y Esgrima (Jujuy),3,2,False,,
17/9/2008,2008-2009 Apertura,,6,Argentinos Juniors,Boca Juniors,0,0,False,,
19/9/2008,2008-2009 Apertura,,7,Lanús,Huracán,0,0,False,,
19/9/2008,2008-2009 Apertura,,7,San Lorenzo de Almagro,Colón (Santa Fe),3,0,False,,
20/9/2008,2008-2009 Apertura,,7,Racing,Estudiantes (La Plata),2,1,False,,
20/9/2008,2008-2009 Apertura,,7,Gimnasia y Esgrima (Jujuy),Argentinos Juniors,1,1,False,,
20/9/2008,2008-2009 Apertura,,7,Arsenal,Banfield,3,2,False,,
20/9/2008,2008-2009 Apertura,,7,Vélez Sarsfield,Rosario Central,2,1,False,,
21/9/2008,2008-2009 Apertura,,7,San Martín (Tucumán),River Plate,3,1,False,,
21/9/2008,2008-2009 Apertura,,7,Gimnasia y Esgrima (LP),Godoy Cruz Antonio Tomba,3,1,False,,
