date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
16/4/2011,2010-2011 Clausura,,10,Godoy Cruz Antonio Tomba,Argentinos Juniors,1,0,False,,
17/4/2011,2010-2011 Clausura,,10,Olimpo (Bahía Blanca),Estudiantes (La Plata),2,2,False,,
17/4/2011,2010-2011 Clausura,,10,Gimnasia y Esgrima (LP),River Plate,0,0,False,,
17/4/2011,2010-2011 Clausura,,10,Colón (Santa Fe),Vélez Sarsfield,1,1,False,,
17/4/2011,2010-2011 Clausura,,10,Boca Juniors,Tigre,3,3,False,,
18/4/2011,2010-2011 Clausura,,10,Banfield,Arsenal,1,0,False,,
23/4/2011,2010-2011 Clausura,,11,Vélez Sarsfield,Quilmes,2,3,False,,
23/4/2011,2010-2011 Clausura,,11,Independiente,All Boys,2,2,False,,
23/4/2011,2010-2011 Clausura,,11,River Plate,Godoy Cruz Antonio Tomba,1,2,False,,
23/4/2011,2010-2011 Clausura,,11,Estudiantes (La Plata),Colón (Santa Fe),0,2,False,,
23/4/2011,2010-2011 Clausura,,11,Newell's Old Boys,Banfield,0,1,False,,
24/4/2011,2010-2011 Clausura,,11,Argentinos Juniors,Racing,2,1,False,,
24/4/2011,2010-2011 Clausura,,11,Huracán,Boca Juniors,0,3,False,,
24/4/2011,2010-2011 Clausura,,11,Tigre,San Lorenzo de Almagro,1,0,False,,
24/4/2011,2010-2011 Clausura,,11,Arsenal,Gimnasia y Esgrima (LP),1,1,False,,
25/4/2011,2010-2011 Clausura,,11,Lanús,Olimpo (Bahía Blanca),1,1,False,,
29/4/2011,2010-2011 Clausura,,12,Gimnasia y Esgrima (LP),Newell's Old Boys,1,2,False,,
29/4/2011,2010-2011 Clausura,,12,Banfield,Quilmes,3,4,False,,
30/4/2011,2010-2011 Clausura,,12,Estudiantes (La Plata),Vélez Sarsfield,0,4,False,,
30/4/2011,2010-2011 Clausura,,12,Racing,River Plate,0,1,False,,
30/4/2011,2010-2011 Clausura,,12,All Boys,Argentinos Juniors,0,0,False,,
30/4/2011,2010-2011 Clausura,,12,San Lorenzo de Almagro,Huracán,3,0,False,,
30/4/2011,2010-2011 Clausura,,12,Godoy Cruz Antonio Tomba,Arsenal,1,4,False,,
2/5/2011,2010-2011 Clausura,,12,Colón (Santa Fe),Lanús,0,1,False,,
2/5/2011,2010-2011 Clausura,,12,Olimpo (Bahía Blanca),Tigre,2,2,False,,
2/5/2011,2010-2011 Clausura,,12,Boca Juniors,Independiente,1,1,False,,
6/5/2011,2010-2011 Clausura,,13,Newell's Old Boys,Godoy Cruz Antonio Tomba,1,3,False,,
7/5/2011,2010-2011 Clausura,,13,Quilmes,Gimnasia y Esgrima (LP),2,2,False,,
7/5/2011,2010-2011 Clausura,,13,Tigre,Colón (Santa Fe),3,0,False,,
7/5/2011,2010-2011 Clausura,,13,Huracán,Olimpo (Bahía Blanca),1,2,False,,
7/5/2011,2010-2011 Clausura,,13,Arsenal,Racing,1,2,False,,
8/5/2011,2010-2011 Clausura,,13,Argentinos Juniors,Boca Juniors,0,2,False,,
8/5/2011,2010-2011 Clausura,,13,Lanús,Estudiantes (La Plata),0,0,False,,
8/5/2011,2010-2011 Clausura,,13,River Plate,All Boys,0,2,False,,
8/5/2011,2010-2011 Clausura,,13,Independiente,San Lorenzo de Almagro,1,1,False,,
9/5/2011,2010-2011 Clausura,,13,Vélez Sarsfield,Banfield,2,0,False,,
13/5/2011,2010-2011 Clausura,,14,Colón (Santa Fe),Huracán,3,0,False,,
13/5/2011,2010-2011 Clausura,,14,Godoy Cruz Antonio Tomba,Quilmes,2,0,False,,
14/5/2011,2010-2011 Clausura,,14,Gimnasia y Esgrima (LP),Banfield,2,0,False,,
14/5/2011,2010-2011 Clausura,,14,San Lorenzo de Almagro,Argentinos Juniors,1,2,False,,
14/5/2011,2010-2011 Clausura,,14,All Boys,Arsenal,1,0,False,,
14/5/2011,2010-2011 Clausura,,14,Racing,Newell's Old Boys,3,0,False,,
15/5/2011,2010-2011 Clausura,,14,Olimpo (Bahía Blanca),Independiente,1,2,False,,
15/5/2011,2010-2011 Clausura,,14,Lanús,Vélez Sarsfield,3,2,False,,
15/5/2011,2010-2011 Clausura,,14,Boca Juniors,River Plate,2,0,False,,
15/5/2011,2010-2011 Clausura,,14,Estudiantes (La Plata),Tigre,2,2,False,,
20/5/2011,2010-2011 Clausura,,15,Newell's Old Boys,All Boys,1,0,False,,
20/5/2011,2010-2011 Clausura,,15,Banfield,Godoy Cruz Antonio Tomba,1,1,False,,
21/5/2011,2010-2011 Clausura,,15,Tigre,Lanús,0,3,False,,
21/5/2011,2010-2011 Clausura,,15,Argentinos Juniors,Olimpo (Bahía Blanca),0,1,False,,
21/5/2011,2010-2011 Clausura,,15,Independiente,Colón (Santa Fe),3,1,False,,
22/5/2011,2010-2011 Clausura,,15,Vélez Sarsfield,Gimnasia y Esgrima (LP),2,0,False,,
22/5/2011,2010-2011 Clausura,,15,River Plate,San Lorenzo de Almagro,1,1,False,,
22/5/2011,2010-2011 Clausura,,15,Quilmes,Racing,2,0,False,,
22/5/2011,2010-2011 Clausura,,15,Arsenal,Boca Juniors,2,2,False,,
2/6/2011,2010-2011 Clausura,,15,Huracán,Estudiantes (La Plata),0,3,False,,
28/5/2011,2010-2011 Clausura,,16,Colón (Santa Fe),Argentinos Juniors,1,2,False,,
28/5/2011,2010-2011 Clausura,,16,San Lorenzo de Almagro,Arsenal,1,1,False,,
28/5/2011,2010-2011 Clausura,,16,All Boys,Quilmes,1,0,False,,
28/5/2011,2010-2011 Clausura,,16,Racing,Banfield,1,3,False,,
29/5/2011,2010-2011 Clausura,,16,Boca Juniors,Newell's Old Boys,1,0,False,,
29/5/2011,2010-2011 Clausura,,16,Tigre,Vélez Sarsfield,2,1,False,,
29/5/2011,2010-2011 Clausura,,16,Olimpo (Bahía Blanca),River Plate,0,0,False,,
29/5/2011,2010-2011 Clausura,,16,Estudiantes (La Plata),Independiente,0,2,False,,
30/5/2011,2010-2011 Clausura,,16,Lanús,Huracán,3,0,False,,
30/5/2011,2010-2011 Clausura,,16,Godoy Cruz Antonio Tomba,Gimnasia y Esgrima (LP),2,2,False,,
3/6/2011,2010-2011 Clausura,,17,Arsenal,Olimpo (Bahía Blanca),2,0,False,,
4/6/2011,2010-2011 Clausura,,17,Banfield,All Boys,3,1,False,,
5/6/2011,2010-2011 Clausura,,17,Gimnasia y Esgrima (LP),Racing,0,0,False,,
5/6/2011,2010-2011 Clausura,,17,Huracán,Tigre,3,2,False,,
5/6/2011,2010-2011 Clausura,,17,River Plate,Colón (Santa Fe),1,1,False,,
5/6/2011,2010-2011 Clausura,,17,Quilmes,Boca Juniors,2,2,False,,
6/6/2011,2010-2011 Clausura,,17,Argentinos Juniors,Estudiantes (La Plata),0,0,False,,
6/6/2011,2010-2011 Clausura,,17,Independiente,Lanús,1,2,False,,
6/6/2011,2010-2011 Clausura,,17,Vélez Sarsfield,Godoy Cruz Antonio Tomba,2,0,False,,
15/6/2011,2010-2011 Clausura,,17,Newell's Old Boys,San Lorenzo de Almagro,0,0,False,,
10/6/2011,2010-2011 Clausura,,18,Olimpo (Bahía Blanca),Newell's Old Boys,1,1,False,,
11/6/2011,2010-2011 Clausura,,18,Colón (Santa Fe),Arsenal,0,1,False,,
11/6/2011,2010-2011 Clausura,,18,Tigre,Independiente,0,0,False,,
11/6/2011,2010-2011 Clausura,,18,San Lorenzo de Almagro,Quilmes,0,2,False,,
11/6/2011,2010-2011 Clausura,,18,All Boys,Gimnasia y Esgrima (LP),1,0,False,,
12/6/2011,2010-2011 Clausura,,18,Boca Juniors,Banfield,1,1,False,,
12/6/2011,2010-2011 Clausura,,18,Estudiantes (La Plata),River Plate,1,1,False,,
12/6/2011,2010-2011 Clausura,,18,Lanús,Argentinos Juniors,0,1,False,,
12/6/2011,2010-2011 Clausura,,18,Huracán,Vélez Sarsfield,0,2,False,,
13/6/2011,2010-2011 Clausura,,18,Racing,Godoy Cruz Antonio Tomba,2,3,False,,
18/6/2011,2010-2011 Clausura,,19,Godoy Cruz Antonio Tomba,All Boys,1,0,False,,
18/6/2011,2010-2011 Clausura,,19,Independiente,Huracán,5,1,False,,
18/6/2011,2010-2011 Clausura,,19,Gimnasia y Esgrima (LP),Boca Juniors,2,2,False,,
18/6/2011,2010-2011 Clausura,,19,Quilmes,Olimpo (Bahía Blanca),0,1,False,,
18/6/2011,2010-2011 Clausura,,19,River Plate,Lanús,1,2,False,,
18/6/2011,2010-2011 Clausura,,19,Argentinos Juniors,Tigre,1,1,False,,
19/6/2011,2010-2011 Clausura,,19,Vélez Sarsfield,Racing,2,1,False,,
19/6/2011,2010-2011 Clausura,,19,Banfield,San Lorenzo de Almagro,1,1,False,,
19/6/2011,2010-2011 Clausura,,19,Newell's Old Boys,Colón (Santa Fe),1,0,False,,
19/6/2011,2010-2011 Clausura,,19,Arsenal,Estudiantes (La Plata),1,0,False,,
