date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
9/2/2001,2000-2001 Clausura,,1,Racing,Talleres (Córdoba),0,1,False,,
10/2/2001,2000-2001 Clausura,,1,Huracán,Colón (Santa Fe),1,3,False,,
10/2/2001,2000-2001 Clausura,,1,Unión (Santa Fe),Chacarita Juniors,3,0,False,,
10/2/2001,2000-2001 Clausura,,1,Belgrano (Córdoba),Independiente,0,0,False,,
10/2/2001,2000-2001 Clausura,,1,Lanús,Vélez Sarsfield,0,0,False,,
11/2/2001,2000-2001 Clausura,,1,River Plate,Estudiantes (La Plata),6,2,False,,
11/2/2001,2000-2001 Clausura,,1,Argentinos Juniors,Boca Juniors,2,2,False,,
11/2/2001,2000-2001 Clausura,,1,Newell's Old Boys,Los Andes,2,1,False,,
11/2/2001,2000-2001 Clausura,,1,Almagro,Rosario Central,1,3,False,,
11/2/2001,2000-2001 Clausura,,1,Gimnasia y Esgrima (LP),San Lorenzo de Almagro,2,2,False,,
13/2/2001,2000-2001 Clausura,,2,Independiente,Almagro,2,1,False,,
13/2/2001,2000-2001 Clausura,,2,Colón (Santa Fe),Lanús,2,1,False,,
13/2/2001,2000-2001 Clausura,,2,Boca Juniors,Unión (Santa Fe),1,3,False,,
14/2/2001,2000-2001 Clausura,,2,Talleres (Córdoba),Belgrano (Córdoba),0,1,False,,
14/2/2001,2000-2001 Clausura,,2,Estudiantes (La Plata),Argentinos Juniors,1,2,False,,
14/2/2001,2000-2001 Clausura,,2,Rosario Central,Huracán,4,2,False,,
14/2/2001,2000-2001 Clausura,,2,Chacarita Juniors,Gimnasia y Esgrima (LP),0,1,False,,
14/2/2001,2000-2001 Clausura,,2,Los Andes,Racing,2,2,False,,
14/2/2001,2000-2001 Clausura,,2,San Lorenzo de Almagro,Newell's Old Boys,2,1,False,,
14/2/2001,2000-2001 Clausura,,2,Vélez Sarsfield,River Plate,0,2,False,,
16/2/2001,2000-2001 Clausura,,3,Vélez Sarsfield,Estudiantes (La Plata),1,1,False,,
17/2/2001,2000-2001 Clausura,,3,River Plate,Colón (Santa Fe),3,0,False,,
18/2/2001,2000-2001 Clausura,,3,Gimnasia y Esgrima (LP),Boca Juniors,0,1,False,,
18/2/2001,2000-2001 Clausura,,3,Unión (Santa Fe),Argentinos Juniors,3,0,False,,
18/2/2001,2000-2001 Clausura,,3,Belgrano (Córdoba),Los Andes,0,0,False,,
18/2/2001,2000-2001 Clausura,,3,Lanús,Rosario Central,4,1,False,,
18/2/2001,2000-2001 Clausura,,3,Newell's Old Boys,Chacarita Juniors,1,2,False,,
18/2/2001,2000-2001 Clausura,,3,Huracán,Independiente,2,1,False,,
18/2/2001,2000-2001 Clausura,,3,Racing,San Lorenzo de Almagro,2,0,False,,
19/2/2001,2000-2001 Clausura,,3,Almagro,Talleres (Córdoba),2,2,False,,
23/2/2001,2000-2001 Clausura,,4,San Lorenzo de Almagro,Belgrano (Córdoba),2,0,False,,
24/2/2001,2000-2001 Clausura,,4,Talleres (Córdoba),Huracán,4,2,False,,
25/2/2001,2000-2001 Clausura,,4,Rosario Central,River Plate,1,1,False,,
25/2/2001,2000-2001 Clausura,,4,Argentinos Juniors,Gimnasia y Esgrima (LP),2,1,False,,
25/2/2001,2000-2001 Clausura,,4,Chacarita Juniors,Racing,2,2,False,,
25/2/2001,2000-2001 Clausura,,4,Independiente,Lanús,2,1,False,,
25/2/2001,2000-2001 Clausura,,4,Los Andes,Almagro,1,1,False,,
25/2/2001,2000-2001 Clausura,,4,Colón (Santa Fe),Vélez Sarsfield,2,0,False,,
25/2/2001,2000-2001 Clausura,,4,Boca Juniors,Newell's Old Boys,2,2,False,,
26/2/2001,2000-2001 Clausura,,4,Estudiantes (La Plata),Unión (Santa Fe),2,1,False,,
2/3/2001,2000-2001 Clausura,,5,Vélez Sarsfield,Rosario Central,1,1,False,,
3/3/2001,2000-2001 Clausura,,5,Gimnasia y Esgrima (LP),Unión (Santa Fe),4,2,False,,
4/3/2001,2000-2001 Clausura,,5,Racing,Boca Juniors,2,1,False,,
4/3/2001,2000-2001 Clausura,,5,Colón (Santa Fe),Estudiantes (La Plata),1,1,False,,
4/3/2001,2000-2001 Clausura,,5,Belgrano (Córdoba),Chacarita Juniors,1,2,False,,
4/3/2001,2000-2001 Clausura,,5,Lanús,Talleres (Córdoba),2,1,False,,
4/3/2001,2000-2001 Clausura,,5,Huracán,Los Andes,2,0,False,,
4/3/2001,2000-2001 Clausura,,5,Almagro,San Lorenzo de Almagro,0,1,False,,
4/3/2001,2000-2001 Clausura,,5,River Plate,Independiente,3,1,False,,
5/3/2001,2000-2001 Clausura,,5,Newell's Old Boys,Argentinos Juniors,2,1,False,,
9/3/2001,2000-2001 Clausura,,6,Argentinos Juniors,Racing,2,0,False,,
10/3/2001,2000-2001 Clausura,,6,Talleres (Córdoba),River Plate,3,1,False,,
10/3/2001,2000-2001 Clausura,,6,Unión (Santa Fe),Newell's Old Boys,3,2,False,,
11/3/2001,2000-2001 Clausura,,6,San Lorenzo de Almagro,Huracán,1,1,False,,
11/3/2001,2000-2001 Clausura,,6,Boca Juniors,Belgrano (Córdoba),1,1,False,,
11/3/2001,2000-2001 Clausura,,6,Estudiantes (La Plata),Gimnasia y Esgrima (LP),2,1,False,,
11/3/2001,2000-2001 Clausura,,6,Los Andes,Lanús,2,1,False,,
11/3/2001,2000-2001 Clausura,,6,Chacarita Juniors,Almagro,0,2,False,,
11/3/2001,2000-2001 Clausura,,6,Independiente,Vélez Sarsfield,0,1,False,,
12/3/2001,2000-2001 Clausura,,6,Rosario Central,Colón (Santa Fe),0,0,False,,
16/3/2001,2000-2001 Clausura,,7,Lanús,San Lorenzo de Almagro,4,5,False,,
17/3/2001,2000-2001 Clausura,,7,Almagro,Boca Juniors,1,0,False,,
17/3/2001,2000-2001 Clausura,,7,Estudiantes (La Plata),Rosario Central,3,0,False,,
17/3/2001,2000-2001 Clausura,,7,Newell's Old Boys,Gimnasia y Esgrima (LP),0,0,False,,
18/3/2001,2000-2001 Clausura,,7,Huracán,Chacarita Juniors,0,0,False,,
18/3/2001,2000-2001 Clausura,,7,Racing,Unión (Santa Fe),0,0,False,,
18/3/2001,2000-2001 Clausura,,7,Vélez Sarsfield,Talleres (Córdoba),2,0,False,,
18/3/2001,2000-2001 Clausura,,7,River Plate,Los Andes,2,0,False,,
19/3/2001,2000-2001 Clausura,,7,Colón (Santa Fe),Independiente,1,0,False,,
19/3/2001,2000-2001 Clausura,,7,Belgrano (Córdoba),Argentinos Juniors,0,2,False,,
23/3/2001,2000-2001 Clausura,,8,Gimnasia y Esgrima (LP),Racing,0,1,False,,
25/3/2001,2000-2001 Clausura,,8,Argentinos Juniors,Almagro,1,1,False,,
25/3/2001,2000-2001 Clausura,,8,Independiente,Rosario Central,0,0,False,,
25/3/2001,2000-2001 Clausura,,8,Newell's Old Boys,Estudiantes (La Plata),1,0,False,,
25/3/2001,2000-2001 Clausura,,8,Boca Juniors,Huracán,1,0,False,,
25/3/2001,2000-2001 Clausura,,8,Los Andes,Vélez Sarsfield,4,2,False,,
25/3/2001,2000-2001 Clausura,,8,Chacarita Juniors,Lanús,1,0,False,,
25/3/2001,2000-2001 Clausura,,8,Unión (Santa Fe),Belgrano (Córdoba),1,2,False,,
