date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
8/7/2009,2008-2009 Clausura,,Promoción,Belgrano (Córdoba),Rosario Central,0,1,False,,
9/7/2009,2008-2009 Clausura,,Promoción,Atlético Rafaela,Gimnasia y Esgrima (LP),3,0,False,,
12/7/2009,2008-2009 Clausura,,Promoción,Rosario Central,Belgrano (Córdoba),1,1,False,,
12/7/2009,2008-2009 Clausura,,Promoción,Gimnasia y Esgrima (LP),Atlético Rafaela,3,0,False,,
