date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
28/7/2000,2000-2001 Apertura,,1,San Lorenzo de Almagro,Gimnasia y Esgrima (LP),3,0,False,,
29/7/2000,2000-2001 Apertura,,1,Talleres (Córdoba),Racing,3,0,False,,
30/7/2000,2000-2001 Apertura,,1,Vélez Sarsfield,Lanús,1,0,False,,
30/7/2000,2000-2001 Apertura,,1,Colón (Santa Fe),Huracán,1,1,False,,
30/7/2000,2000-2001 Apertura,,1,Estudiantes (La Plata),River Plate,1,1,False,,
30/7/2000,2000-2001 Apertura,,1,Boca Juniors,Argentinos Juniors,4,0,False,,
31/7/2000,2000-2001 Apertura,,1,Chacarita Juniors,Unión (Santa Fe),0,0,False,,
12/8/2000,2000-2001 Apertura,,1,Independiente,Belgrano (Córdoba),0,0,False,,
12/8/2000,2000-2001 Apertura,,1,Los Andes,Newell's Old Boys,1,1,False,,
13/8/2000,2000-2001 Apertura,,1,Rosario Central,Almagro,1,1,False,,
4/8/2000,2000-2001 Apertura,,2,Huracán,Rosario Central,3,1,False,,
5/8/2000,2000-2001 Apertura,,2,Belgrano (Córdoba),Talleres (Córdoba),1,1,False,,
5/8/2000,2000-2001 Apertura,,2,Unión (Santa Fe),Boca Juniors,1,2,False,,
6/8/2000,2000-2001 Apertura,,2,Lanús,Colón (Santa Fe),0,2,False,,
6/8/2000,2000-2001 Apertura,,2,River Plate,Vélez Sarsfield,2,1,False,,
6/8/2000,2000-2001 Apertura,,2,Gimnasia y Esgrima (LP),Chacarita Juniors,2,0,False,,
6/8/2000,2000-2001 Apertura,,2,Newell's Old Boys,San Lorenzo de Almagro,1,0,False,,
6/8/2000,2000-2001 Apertura,,2,Racing,Los Andes,1,2,False,,
6/8/2000,2000-2001 Apertura,,2,Almagro,Independiente,1,1,False,,
7/8/2000,2000-2001 Apertura,,2,Argentinos Juniors,Estudiantes (La Plata),1,1,False,,
12/8/2000,2000-2001 Apertura,,3,Boca Juniors,Gimnasia y Esgrima (LP),3,3,False,,
18/8/2000,2000-2001 Apertura,,3,Estudiantes (La Plata),Vélez Sarsfield,0,0,False,,
19/8/2000,2000-2001 Apertura,,3,Colón (Santa Fe),River Plate,1,2,False,,
20/8/2000,2000-2001 Apertura,,3,Chacarita Juniors,Newell's Old Boys,0,2,False,,
20/8/2000,2000-2001 Apertura,,3,Argentinos Juniors,Unión (Santa Fe),4,0,False,,
20/8/2000,2000-2001 Apertura,,3,Rosario Central,Lanús,1,1,False,,
20/8/2000,2000-2001 Apertura,,3,Independiente,Huracán,0,2,False,,
20/8/2000,2000-2001 Apertura,,3,Los Andes,Belgrano (Córdoba),2,2,False,,
20/8/2000,2000-2001 Apertura,,3,San Lorenzo de Almagro,Racing,3,1,False,,
21/8/2000,2000-2001 Apertura,,3,Talleres (Córdoba),Almagro,1,0,False,,
25/8/2000,2000-2001 Apertura,,4,Vélez Sarsfield,Colón (Santa Fe),1,1,False,,
26/8/2000,2000-2001 Apertura,,4,Newell's Old Boys,Boca Juniors,1,3,False,,
27/8/2000,2000-2001 Apertura,,4,Lanús,Independiente,2,1,False,,
27/8/2000,2000-2001 Apertura,,4,Unión (Santa Fe),Estudiantes (La Plata),0,1,False,,
27/8/2000,2000-2001 Apertura,,4,Racing,Chacarita Juniors,0,0,False,,
27/8/2000,2000-2001 Apertura,,4,Belgrano (Córdoba),San Lorenzo de Almagro,0,1,False,,
27/8/2000,2000-2001 Apertura,,4,Almagro,Los Andes,2,2,False,,
27/8/2000,2000-2001 Apertura,,4,Huracán,Talleres (Córdoba),1,1,False,,
27/8/2000,2000-2001 Apertura,,4,River Plate,Rosario Central,4,1,False,,
28/8/2000,2000-2001 Apertura,,4,Gimnasia y Esgrima (LP),Argentinos Juniors,1,1,False,,
5/9/2000,2000-2001 Apertura,,5,Argentinos Juniors,Newell's Old Boys,0,1,False,,
5/9/2000,2000-2001 Apertura,,5,Talleres (Córdoba),Lanús,3,0,False,,
5/9/2000,2000-2001 Apertura,,5,Los Andes,Huracán,1,0,False,,
5/9/2000,2000-2001 Apertura,,5,San Lorenzo de Almagro,Almagro,2,0,False,,
6/9/2000,2000-2001 Apertura,,5,Chacarita Juniors,Belgrano (Córdoba),2,2,False,,
6/9/2000,2000-2001 Apertura,,5,Boca Juniors,Racing,1,1,False,,
6/9/2000,2000-2001 Apertura,,5,Rosario Central,Vélez Sarsfield,2,2,False,,
6/9/2000,2000-2001 Apertura,,5,Independiente,River Plate,0,1,False,,
6/9/2000,2000-2001 Apertura,,5,Unión (Santa Fe),Gimnasia y Esgrima (LP),0,2,False,,
6/9/2000,2000-2001 Apertura,,5,Estudiantes (La Plata),Colón (Santa Fe),2,0,False,,
9/9/2000,2000-2001 Apertura,,6,Belgrano (Córdoba),Boca Juniors,1,3,False,,
10/9/2000,2000-2001 Apertura,,6,Lanús,Los Andes,6,0,False,,
10/9/2000,2000-2001 Apertura,,6,River Plate,Talleres (Córdoba),4,1,False,,
10/9/2000,2000-2001 Apertura,,6,Gimnasia y Esgrima (LP),Estudiantes (La Plata),3,2,False,,
10/9/2000,2000-2001 Apertura,,6,Huracán,San Lorenzo de Almagro,2,1,False,,
10/9/2000,2000-2001 Apertura,,6,Newell's Old Boys,Unión (Santa Fe),0,0,False,,
10/9/2000,2000-2001 Apertura,,6,Vélez Sarsfield,Independiente,1,1,False,,
11/9/2000,2000-2001 Apertura,,6,Colón (Santa Fe),Rosario Central,1,0,False,,
11/9/2000,2000-2001 Apertura,,6,Almagro,Chacarita Juniors,0,1,False,,
6/10/2000,2000-2001 Apertura,,6,Racing,Argentinos Juniors,0,0,False,,
15/9/2000,2000-2001 Apertura,,7,Unión (Santa Fe),Racing,2,0,False,,
16/9/2000,2000-2001 Apertura,,7,Talleres (Córdoba),Vélez Sarsfield,1,0,False,,
17/9/2000,2000-2001 Apertura,,7,Chacarita Juniors,Huracán,1,2,False,,
17/9/2000,2000-2001 Apertura,,7,Boca Juniors,Almagro,2,0,False,,
17/9/2000,2000-2001 Apertura,,7,Argentinos Juniors,Belgrano (Córdoba),1,1,False,,
17/9/2000,2000-2001 Apertura,,7,Gimnasia y Esgrima (LP),Newell's Old Boys,4,3,False,,
17/9/2000,2000-2001 Apertura,,7,Independiente,Colón (Santa Fe),2,1,False,,
17/9/2000,2000-2001 Apertura,,7,San Lorenzo de Almagro,Lanús,4,2,False,,
17/9/2000,2000-2001 Apertura,,7,Los Andes,River Plate,0,4,False,,
18/9/2000,2000-2001 Apertura,,7,Rosario Central,Estudiantes (La Plata),2,3,False,,
22/9/2000,2000-2001 Apertura,,8,Racing,Gimnasia y Esgrima (LP),0,2,False,,
23/9/2000,2000-2001 Apertura,,8,Rosario Central,Independiente,1,1,False,,
24/9/2000,2000-2001 Apertura,,8,Lanús,Chacarita Juniors,0,1,False,,
24/9/2000,2000-2001 Apertura,,8,Huracán,Boca Juniors,0,1,False,,
24/9/2000,2000-2001 Apertura,,8,Vélez Sarsfield,Los Andes,3,1,False,,
24/9/2000,2000-2001 Apertura,,8,Colón (Santa Fe),Talleres (Córdoba),4,2,False,,
24/9/2000,2000-2001 Apertura,,8,River Plate,San Lorenzo de Almagro,2,2,False,,
25/9/2000,2000-2001 Apertura,,8,Almagro,Argentinos Juniors,0,0,False,,
25/9/2000,2000-2001 Apertura,,8,Belgrano (Córdoba),Unión (Santa Fe),1,1,False,,
14/11/2000,2000-2001 Apertura,,8,Estudiantes (La Plata),Newell's Old Boys,0,0,False,,
29/9/2000,2000-2001 Apertura,,9,Boca Juniors,Lanús,3,2,False,,
30/9/2000,2000-2001 Apertura,,9,Newell's Old Boys,Racing,1,1,False,,
1/10/2000,2000-2001 Apertura,,9,Chacarita Juniors,River Plate,1,0,False,,
