date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
27/02/2016,Torneo de Transición,,5,Huracán,San Lorenzo de Almagro,1,1,,,
27/02/2016,Torneo de Transición,,5,Patronato (Paraná),Belgrano (Córdoba),2,1,,,
28/02/2016,Torneo de Transición,,5,Colón (Santa Fe),Rosario Central,0,3,,,
28/02/2016,Torneo de Transición,,5,Olimpo (Bahía Blanca),Arsenal,2,1,,,
28/02/2016,Torneo de Transición,,5,Atlético Tucumán,Atlético Rafaela,3,0,,,
28/02/2016,Torneo de Transición,,5,Racing,Boca Juniors,1,0,,,
28/02/2016,Torneo de Transición,,5,San Martín (San Juan),Lanús,2,2,,,
29/02/2016,Torneo de Transición,,5,Vélez Sarsfield,Gimnasia y Esgrima (LP),2,1,,,
29/02/2016,Torneo de Transición,,5,Temperley,Tigre,2,0,,,
29/02/2016,Torneo de Transición,,5,River Plate,Independiente,1,0,,,
04/03/2016,Torneo de Transición,,6,Quilmes,Olimpo (Bahía Blanca),1,1,,,
04/03/2016,Torneo de Transición,,6,Argentinos Juniors,Defensa y Justicia,1,5,,,
04/03/2016,Torneo de Transición,,6,Arsenal,Vélez Sarsfield,1,0,,,
04/03/2016,Torneo de Transición,,6,Lanús,Newell's Old Boys,3,0,,,
05/03/2016,Torneo de Transición,,6,Huracán,Estudiantes (La Plata),1,0,,,
05/03/2016,Torneo de Transición,,6,Atlético Rafaela,San Martín (San Juan),1,2,,,
05/03/2016,Torneo de Transición,,6,Gimnasia y Esgrima (LP),San Lorenzo de Almagro,0,0,,,
05/03/2016,Torneo de Transición,,6,Belgrano (Córdoba),Sarmiento,3,0,,,
05/03/2016,Torneo de Transición,,6,Independiente,Colón (Santa Fe),4,1,,,
06/03/2016,Torneo de Transición,,6,River Plate,Boca Juniors,0,0,,,
06/03/2016,Torneo de Transición,,6,Rosario Central,Banfield,2,2,,,
06/03/2016,Torneo de Transición,,6,Aldosivi,Temperley,1,1,,,
06/03/2016,Torneo de Transición,,6,Unión (Santa Fe),Racing,3,6,,,
07/03/2016,Torneo de Transición,,6,Tigre,Atlético Tucumán,5,0,,,
07/03/2016,Torneo de Transición,,6,Godoy Cruz Antonio Tomba,Patronato (Paraná),3,1,,,
11/03/2016,Torneo de Transición,,7,Racing,Lanús,2,1,,,
11/03/2016,Torneo de Transición,,7,Newell's Old Boys,Atlético Rafaela,1,1,,,
12/03/2016,Torneo de Transición,,7,Olimpo (Bahía Blanca),Belgrano (Córdoba),2,0,,,
12/03/2016,Torneo de Transición,,7,Defensa y Justicia,Huracán,0,2,,,
12/03/2016,Torneo de Transición,,7,San Martín (San Juan),Tigre,1,0,,,
12/03/2016,Torneo de Transición,,7,Banfield,Independiente,1,3,,,
12/03/2016,Torneo de Transición,,7,San Lorenzo de Almagro,Arsenal,0,2,,,
13/03/2016,Torneo de Transición,,7,Temperley,Argentinos Juniors,0,0,,,
13/03/2016,Torneo de Transición,,7,Patronato (Paraná),Rosario Central,1,0,,,
13/03/2016,Torneo de Transición,,7,Estudiantes (La Plata),Gimnasia y Esgrima (LP),3,0,,,
13/03/2016,Torneo de Transición,,7,Colón (Santa Fe),River Plate,4,1,,,
13/03/2016,Torneo de Transición,,7,Atlético Tucumán,Aldosivi,1,1,,,
14/03/2016,Torneo de Transición,,7,Sarmiento,Godoy Cruz Antonio Tomba,0,0,,,
14/03/2016,Torneo de Transición,,7,Boca Juniors,Unión (Santa Fe),2,1,,,
16/03/2016,Torneo de Transición,,2,Tigre,Huracán,1,2,,,
18/03/2016,Torneo de Transición,,8,Arsenal,Gimnasia y Esgrima (LP),0,1,,,
18/03/2016,Torneo de Transición,,8,Aldosivi,San Martín (San Juan),2,2,,,
18/03/2016,Torneo de Transición,,8,Estudiantes (La Plata),Defensa y Justicia,2,1,,,
19/03/2016,Torneo de Transición,,8,Colón (Santa Fe),Unión (Santa Fe),0,3,,,
19/03/2016,Torneo de Transición,,8,Belgrano (Córdoba),Vélez Sarsfield,2,3,,,
19/03/2016,Torneo de Transición,,8,Argentinos Juniors,Atlético Tucumán,0,3,,,
19/03/2016,Torneo de Transición,,8,Godoy Cruz Antonio Tomba,Olimpo (Bahía Blanca),1,0,,,
19/03/2016,Torneo de Transición,,8,Independiente,Patronato (Paraná),2,1,,,
20/03/2016,Torneo de Transición,,8,Quilmes,San Lorenzo de Almagro,3,0,,,
20/03/2016,Torneo de Transición,,8,River Plate,Banfield,1,1,,,
20/03/2016,Torneo de Transición,,8,Huracán,Temperley,4,2,,,
20/03/2016,Torneo de Transición,,8,Lanús,Boca Juniors,2,0,,,
21/03/2016,Torneo de Transición,,8,Rosario Central,Sarmiento,1,0,,,
21/03/2016,Torneo de Transición,,8,Atlético Rafaela,Racing,3,6,,,
21/03/2016,Torneo de Transición,,8,Tigre,Newell's Old Boys,3,3,,,
24/03/2016,Torneo de Transición,,3,Huracán,Aldosivi,2,0,,,
27/03/2016,Torneo de Transición,,7,Vélez Sarsfield,Quilmes,1,2,,,
28/03/2016,Torneo de Transición,,4,Argentinos Juniors,Huracán,0,0,,,
01/04/2016,Torneo de Transición,,9,Atlético Tucumán,Huracán,2,1,,,
01/04/2016,Torneo de Transición,,9,Temperley,Estudiantes (La Plata),1,3,,,
01/04/2016,Torneo de Transición,,9,Olimpo (Bahía Blanca),Rosario Central,1,1,,,
02/04/2016,Torneo de Transición,,9,Racing,Tigre,3,3,,,
02/04/2016,Torneo de Transición,,9,Boca Juniors,Atlético Rafaela,3,0,,,
02/04/2016,Torneo de Transición,,9,Patronato (Paraná),River Plate,2,1,,,
02/04/2016,Torneo de Transición,,9,Banfield,Colón (Santa Fe),1,1,,,
03/04/2016,Torneo de Transición,,9,Newell's Old Boys,Aldosivi,1,1,,,
03/04/2016,Torneo de Transición,,9,San Lorenzo de Almagro,Belgrano (Córdoba),3,2,,,
03/04/2016,Torneo de Transición,,9,San Martín (San Juan),Argentinos Juniors,2,0,,,
03/04/2016,Torneo de Transición,,9,Defensa y Justicia,Arsenal,0,1,,,
03/04/2016,Torneo de Transición,,9,Vélez Sarsfield,Godoy Cruz Antonio Tomba,1,4,,,
03/04/2016,Torneo de Transición,,9,Sarmiento,Independiente,0,0,,,
04/04/2016,Torneo de Transición,,9,Unión (Santa Fe),Lanús,0,4,,,
04/04/2016,Torneo de Transición,,9,Gimnasia y Esgrima (LP),Quilmes,1,0,,,
08/04/2016,Torneo de Transición,,10,Colón (Santa Fe),Patronato (Paraná),2,2,,,
08/04/2016,Torneo de Transición,,10,Godoy Cruz Antonio Tomba,San Lorenzo de Almagro,0,1,,,
09/04/2016,Torneo de Transición,,10,Huracán,San Martín (San Juan),4,3,,,
09/04/2016,Torneo de Transición,,10,Defensa y Justicia,Temperley,2,1,,,
09/04/2016,Torneo de Transición,,10,River Plate,Sarmiento,2,2,,,
09/04/2016,Torneo de Transición,,10,Independiente,Olimpo (Bahía Blanca),0,0,,,
10/04/2016,Torneo de Transición,,10,Banfield,Lanús,0,2,,,
10/04/2016,Torneo de Transición,,10,Argentinos Juniors,Newell's Old Boys,0,0,,,
10/04/2016,Torneo de Transición,,10,Aldosivi,Racing,2,1,,,
10/04/2016,Torneo de Transición,,10,Rosario Central,Vélez Sarsfield,2,3,,,
10/04/2016,Torneo de Transición,,10,Tigre,Boca Juniors,2,0,,,
10/04/2016,Torneo de Transición,,10,Belgrano (Córdoba),Gimnasia y Esgrima (LP),3,0,,,
11/04/2016,Torneo de Transición,,10,Quilmes,Arsenal,1,4,,,
11/04/2016,Torneo de Transición,,10,Atlético Rafaela,Unión (Santa Fe),1,1,,,
11/04/2016,Torneo de Transición,,10,Estudiantes (La Plata),Atlético Tucumán,3,2,,,
15/04/2016,Torneo de Transición,,11,Sarmiento,Colón (Santa Fe),1,0,,,
15/04/2016,Torneo de Transición,,11,Gimnasia y Esgrima (LP),Godoy Cruz Antonio Tomba,2,2,,,
16/04/2016,Torneo de Transición,,11,Lanús,Atlético Rafaela,2,1,,,
16/04/2016,Torneo de Transición,,11,Atlético Tucumán,Defensa y Justicia,3,1,,,
16/04/2016,Torneo de Transición,,11,Newell's Old Boys,Huracán,1,0,,,
16/04/2016,Torneo de Transición,,11,Boca Juniors,Aldosivi,4,1,,,
16/04/2016,Torneo de Transición,,11,Unión (Santa Fe),Tigre,1,0,,,
16/04/2016,Torneo de Transición,,11,Racing,Argentinos Juniors,2,2,,,
17/04/2016,Torneo de Transición,,11,San Lorenzo de Almagro,Rosario Central,2,1,,,
17/04/2016,Torneo de Transición,,11,Temperley,Quilmes,2,0,,,
17/04/2016,Torneo de Transición,,11,Vélez Sarsfield,Independiente,0,2,,,
17/04/2016,Torneo de Transición,,11,San Martín (San Juan),Estudiantes (La Plata),0,2,,,
17/04/2016,Torneo de Transición,,11,Patronato (Paraná),Banfield,0,2,,,
17/04/2016,Torneo de Transición,,11,Olimpo (Bahía Blanca),River Plate,0,1,,,
18/04/2016,Torneo de Transición,,11,Arsenal,Belgrano (Córdoba),3,3,,,
22/04/2016,Torneo de Transición,,12,Atlético Rafaela,Patronato (Paraná),3,1,,,
22/04/2016,Torneo de Transición,,12,Vélez Sarsfield,Argentinos Juniors,1,0,,,
22/04/2016,Torneo de Transición,,12,Olimpo (Bahía Blanca),Aldosivi,2,1,,,
23/04/2016,Torneo de Transición,,12,Unión (Santa Fe),Colón (Santa Fe),1,0,,,
23/04/2016,Torneo de Transición,,12,Arsenal,Defensa y Justicia,0,0,,,
23/04/2016,Torneo de Transición,,12,San Lorenzo de Almagro,Huracán,1,0,,,
23/04/2016,Torneo de Transición,,12,Godoy Cruz Antonio Tomba,San Martín (San Juan),1,0,,,
23/04/2016,Torneo de Transición,,12,Lanús,Banfield,2,0,,,
23/04/2016,Torneo de Transición,,12,Gimnasia y Esgrima (LP),Estudiantes (La Plata),0,0,,,
24/04/2016,Torneo de Transición,,12,Newell's Old Boys,Rosario Central,0,0,,,
24/04/2016,Torneo de Transición,,12,Boca Juniors,River Plate,0,0,,,
24/04/2016,Torneo de Transición,,12,Racing,Independiente,0,0,,,
24/04/2016,Torneo de Transición,,12,Belgrano (Córdoba),Atlético Tucumán,0,0,,,
25/04/2016,Torneo de Transición,,12,Tigre,Sarmiento,2,0,,,
25/04/2016,Torneo de Transición,,12,Quilmes,Temperley,2,0,,,
29/04/2016,Torneo de Transición,,13,Aldosivi,Unión (Santa Fe),1,1,,,
29/04/2016,Torneo de Transición,,13,Estudiantes (La Plata),Newell's Old Boys,0,0,,,
29/04/2016,Torneo de Transición,,13,Colón (Santa Fe),Olimpo (Bahía Blanca),3,1,,,
29/04/2016,Torneo de Transición,,13,Patronato (Paraná),Atlético Rafaela,2,1,,,
30/04/2016,Torneo de Transición,,13,Independiente,San Lorenzo de Almagro,0,1,,,
30/04/2016,Torneo de Transición,,13,Belgrano (Córdoba),Quilmes,2,2,,,
30/04/2016,Torneo de Transición,,13,River Plate,Vélez Sarsfield,0,0,,,
30/04/2016,Torneo de Transición,,13,Godoy Cruz Antonio Tomba,Arsenal,2,0,,,
30/04/2016,Torneo de Transición,,13,Huracán,Racing,0,1,,,
30/04/2016,Torneo de Transición,,13,Defensa y Justicia,San Martín (San Juan),0,0,,,
30/04/2016,Torneo de Transición,,13,Argentinos Juniors,Boca Juniors,1,0,,,
02/05/2016,Torneo de Transición,,13,Rosario Central,Gimnasia y Esgrima (LP),0,1,,,
02/05/2016,Torneo de Transición,,13,Tigre,Lanús,0,1,,,
02/05/2016,Torneo de Transición,,13,Temperley,Atlético Tucumán,1,1,,,
03/05/2016,Torneo de Transición,,13,Banfield,Sarmiento,0,0,,,
06/05/2016,Torneo de Transición,,14,Unión (Santa Fe),Argentinos Juniors,4,0,,,
06/05/2016,Torneo de Transición,,14,Quilmes,Godoy Cruz Antonio Tomba,1,3,,,
07/05/2016,Torneo de Transición,,14,Newell's Old Boys,Defensa y Justicia,0,1,,,
07/05/2016,Torneo de Transición,,14,San Martín (San Juan),Temperley,2,0,,,
07/05/2016,Torneo de Transición,,14,Vélez Sarsfield,Colón (Santa Fe),2,0,,,
07/05/2016,Torneo de Transición,,14,San Lorenzo de Almagro,River Plate,2,1,,,
07/05/2016,Torneo de Transición,,14,Racing,Estudiantes (La Plata),0,0,,,
08/05/2016,Torneo de Transición,,14,Arsenal,Rosario Central,1,0,,,
08/05/2016,Torneo de Transición,,14,Lanús,Aldosivi,2,0,,,
08/05/2016,Torneo de Transición,,14,Atlético Tucumán,Belgrano (Córdoba),2,1,,,
08/05/2016,Torneo de Transición,,14,Boca Juniors,Huracán,0,0,,,
08/05/2016,Torneo de Transición,,14,Atlético Rafaela,Tigre,0,0,,,
08/05/2016,Torneo de Transición,,14,Gimnasia y Esgrima (LP),Independiente,3,3,,,
09/05/2016,Torneo de Transición,,14,Olimpo (Bahía Blanca),Banfield,1,1,,,
09/05/2016,Torneo de Transición,,14,Sarmiento,Patronato (Paraná),1,0,,,
13/05/2016,Torneo de Transición,,15,Huracán,Unión (Santa Fe),1,1,,,
13/05/2016,Torneo de Transición,,15,Defensa y Justicia,Racing,2,1,,,
13/05/2016,Torneo de Transición,,15,Atlético Tucumán,San Martín (San Juan),3,2,,,
14/05/2016,Torneo de Transición,,15,Colón (Santa Fe),San Lorenzo de Almagro,0,2,,,
14/05/2016,Torneo de Transición,,15,Godoy Cruz Antonio Tomba,Belgrano (Córdoba),1,0,,,
14/05/2016,Torneo de Transición,,15,River Plate,Gimnasia y Esgrima (LP),1,0,,,
14/05/2016,Torneo de Transición,,15,Independiente,Arsenal,2,0,,,
15/05/2016,Torneo de Transición,,15,Argentinos Juniors,Lanús,1,1,,,
15/05/2016,Torneo de Transición,,15,Sarmiento,Tigre,0,1,,,
15/05/2016,Torneo de Transición,,15,Temperley,Newell's Old Boys,2,0,,,
15/05/2016,Torneo de Transición,,15,Rosario Central,Quilmes,1,1,,,
15/05/2016,Torneo de Transición,,15,Aldosivi,Atlético Rafaela,2,1,,,
15/05/2016,Torneo de Transición,,15,Estudiantes (La Plata),Boca Juniors,3,1,,,
16/05/2016,Torneo de Transición,,15,Patronato (Paraná),Olimpo (Bahía Blanca),1,0,,,
16/05/2016,Torneo de Transición,,15,Banfield,Vélez Sarsfield,0,0,,,
20/05/2016,Torneo de Transición,,16,Arsenal,River Plate,2,1,,,
20/05/2016,Torneo de Transición,,16,Tigre,Aldosivi,2,0,,,
21/05/2016,Torneo de Transición,,16,Atlético Rafaela,Argentinos Juniors,0,2,,,
21/05/2016,Torneo de Transición,,16,Olimpo (Bahía Blanca),Sarmiento,0,1,,,
21/05/2016,Torneo de Transición,,16,Racing,Temperley,2,0,,,
21/05/2016,Torneo de Transición,,16,Quilmes,Independiente,0,3,,,
21/05/2016,Torneo de Transición,,16,Vélez Sarsfield,Patronato (Paraná),0,0,,,
22/05/2016,Torneo de Transición,,16,San Lorenzo de Almagro,Banfield,1,1,,,
22/05/2016,Torneo de Transición,,16,San Martín (San Juan),Godoy Cruz Antonio Tomba,2,0,,,
22/05/2016,Torneo de Transición,,16,Newell's Old Boys,Atlético Tucumán,2,1,,,
22/05/2016,Torneo de Transición,,16,Boca Juniors,Defensa y Justicia,0,0,,,
22/05/2016,Torneo de Transición,,16,Unión (Santa Fe),Estudiantes (La Plata),1,1,,,
22/05/2016,Torneo de Transición,,16,Lanús,Huracán,1,3,,,
23/05/2016,Torneo de Transición,,16,Belgrano (Córdoba),Rosario Central,1,0,,,
23/05/2016,Torneo de Transición,,16,Gimnasia y Esgrima (LP),Colón (Santa Fe),3,0,,,
28/05/2016,Torneo de Transición,,Finales,Estudiantes (La Plata),Godoy Cruz Antonio Tomba,1,0,,,
29/05/2016,Torneo de Transición,,Finales,San Lorenzo de Almagro,Lanús,0,4,,,
