date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
21/8/1999,1999-2000 Apertura,,3,Argentinos Juniors,Independiente,2,2,False,,
21/8/1999,1999-2000 Apertura,,3,Unión (Santa Fe),Instituto (Córdoba),0,2,False,,
21/8/1999,1999-2000 Apertura,,3,Newell's Old Boys,Rosario Central,1,1,False,,
21/8/1999,1999-2000 Apertura,,3,Gimnasia y Esgrima (Jujuy),Estudiantes (La Plata),2,1,False,,
21/8/1999,1999-2000 Apertura,,3,Lanús,Boca Juniors,1,4,False,,
21/8/1999,1999-2000 Apertura,,3,Talleres (Córdoba),Ferro Carril Oeste,2,0,False,,
21/8/1999,1999-2000 Apertura,,3,River Plate,Colón (Santa Fe),2,2,False,,
27/8/1999,1999-2000 Apertura,,4,Ferro Carril Oeste,Racing,1,1,False,,
27/8/1999,1999-2000 Apertura,,4,Rosario Central,Unión (Santa Fe),3,0,False,,
27/8/1999,1999-2000 Apertura,,4,Estudiantes (La Plata),River Plate,1,4,False,,
27/8/1999,1999-2000 Apertura,,4,Boca Juniors,Chacarita Juniors,2,0,False,,
27/8/1999,1999-2000 Apertura,,4,San Lorenzo de Almagro,Talleres (Córdoba),1,0,False,,
27/8/1999,1999-2000 Apertura,,4,Independiente,Vélez Sarsfield,0,0,False,,
27/8/1999,1999-2000 Apertura,,4,Lanús,Argentinos Juniors,2,0,False,,
27/8/1999,1999-2000 Apertura,,4,Colón (Santa Fe),Newell's Old Boys,2,0,False,,
27/8/1999,1999-2000 Apertura,,4,Instituto (Córdoba),Gimnasia y Esgrima (LP),1,1,False,,
27/8/1999,1999-2000 Apertura,,4,Belgrano (Córdoba),Gimnasia y Esgrima (Jujuy),1,0,False,,
3/9/1999,1999-2000 Apertura,,5,Argentinos Juniors,Boca Juniors,1,1,False,,
3/9/1999,1999-2000 Apertura,,5,Gimnasia y Esgrima (Jujuy),Independiente,1,4,False,,
3/9/1999,1999-2000 Apertura,,5,River Plate,Belgrano (Córdoba),4,3,False,,
3/9/1999,1999-2000 Apertura,,5,Vélez Sarsfield,Lanús,1,0,False,,
3/9/1999,1999-2000 Apertura,,5,Chacarita Juniors,Ferro Carril Oeste,4,1,False,,
3/9/1999,1999-2000 Apertura,,5,Gimnasia y Esgrima (LP),Rosario Central,1,2,False,,
3/9/1999,1999-2000 Apertura,,5,Talleres (Córdoba),Instituto (Córdoba),2,2,False,,
3/9/1999,1999-2000 Apertura,,5,Unión (Santa Fe),Colón (Santa Fe),2,0,False,,
3/9/1999,1999-2000 Apertura,,5,Racing,San Lorenzo de Almagro,1,1,False,,
3/9/1999,1999-2000 Apertura,,5,Newell's Old Boys,Estudiantes (La Plata),4,1,False,,
10/9/1999,1999-2000 Apertura,,6,San Lorenzo de Almagro,Chacarita Juniors,3,1,False,,
10/9/1999,1999-2000 Apertura,,6,Instituto (Córdoba),Racing,0,1,False,,
10/9/1999,1999-2000 Apertura,,6,Boca Juniors,Ferro Carril Oeste,2,0,False,,
10/9/1999,1999-2000 Apertura,,6,Argentinos Juniors,Vélez Sarsfield,0,2,False,,
10/9/1999,1999-2000 Apertura,,6,Lanús,Gimnasia y Esgrima (Jujuy),2,0,False,,
10/9/1999,1999-2000 Apertura,,6,Colón (Santa Fe),Gimnasia y Esgrima (LP),1,1,False,,
10/9/1999,1999-2000 Apertura,,6,Belgrano (Córdoba),Newell's Old Boys,0,0,False,,
10/9/1999,1999-2000 Apertura,,6,Estudiantes (La Plata),Unión (Santa Fe),2,0,False,,
10/9/1999,1999-2000 Apertura,,6,Independiente,River Plate,1,1,False,,
10/9/1999,1999-2000 Apertura,,6,Rosario Central,Talleres (Córdoba),0,1,False,,
17/9/1999,1999-2000 Apertura,,7,River Plate,Lanús,3,1,False,,
17/9/1999,1999-2000 Apertura,,7,Newell's Old Boys,Independiente,0,0,False,,
17/9/1999,1999-2000 Apertura,,7,Chacarita Juniors,Instituto (Córdoba),2,2,False,,
17/9/1999,1999-2000 Apertura,,7,Ferro Carril Oeste,San Lorenzo de Almagro,0,0,False,,
17/9/1999,1999-2000 Apertura,,7,Unión (Santa Fe),Belgrano (Córdoba),1,3,False,,
17/9/1999,1999-2000 Apertura,,7,Gimnasia y Esgrima (LP),Estudiantes (La Plata),0,0,False,,
17/9/1999,1999-2000 Apertura,,7,Talleres (Córdoba),Colón (Santa Fe),2,0,False,,
17/9/1999,1999-2000 Apertura,,7,Racing,Rosario Central,2,1,False,,
17/9/1999,1999-2000 Apertura,,7,Vélez Sarsfield,Boca Juniors,3,1,False,,
17/9/1999,1999-2000 Apertura,,7,Gimnasia y Esgrima (Jujuy),Argentinos Juniors,1,1,False,,
24/9/1999,1999-2000 Apertura,,8,Boca Juniors,San Lorenzo de Almagro,0,0,False,,
24/9/1999,1999-2000 Apertura,,8,Argentinos Juniors,River Plate,2,0,False,,
24/9/1999,1999-2000 Apertura,,8,Estudiantes (La Plata),Talleres (Córdoba),4,2,False,,
24/9/1999,1999-2000 Apertura,,8,Instituto (Córdoba),Ferro Carril Oeste,2,1,False,,
24/9/1999,1999-2000 Apertura,,8,Vélez Sarsfield,Gimnasia y Esgrima (Jujuy),3,0,False,,
24/9/1999,1999-2000 Apertura,,8,Rosario Central,Chacarita Juniors,3,2,False,,
24/9/1999,1999-2000 Apertura,,8,Lanús,Newell's Old Boys,2,1,False,,
24/9/1999,1999-2000 Apertura,,8,Independiente,Unión (Santa Fe),0,0,False,,
24/9/1999,1999-2000 Apertura,,8,Colón (Santa Fe),Racing,0,1,False,,
24/9/1999,1999-2000 Apertura,,8,Belgrano (Córdoba),Gimnasia y Esgrima (LP),2,2,False,,
1/10/1999,1999-2000 Apertura,,9,San Lorenzo de Almagro,Instituto (Córdoba),2,0,False,,
1/10/1999,1999-2000 Apertura,,9,River Plate,Vélez Sarsfield,0,0,False,,
1/10/1999,1999-2000 Apertura,,9,Gimnasia y Esgrima (LP),Independiente,2,0,False,,
1/10/1999,1999-2000 Apertura,,9,Newell's Old Boys,Argentinos Juniors,0,2,False,,
1/10/1999,1999-2000 Apertura,,9,Ferro Carril Oeste,Rosario Central,0,4,False,,
1/10/1999,1999-2000 Apertura,,9,Chacarita Juniors,Colón (Santa Fe),4,2,False,,
1/10/1999,1999-2000 Apertura,,9,Talleres (Córdoba),Belgrano (Córdoba),3,1,False,,
1/10/1999,1999-2000 Apertura,,9,Racing,Estudiantes (La Plata),2,0,False,,
1/10/1999,1999-2000 Apertura,,9,Gimnasia y Esgrima (Jujuy),Boca Juniors,1,3,False,,
1/10/1999,1999-2000 Apertura,,9,Unión (Santa Fe),Lanús,1,2,False,,
8/10/1999,1999-2000 Apertura,,10,Rosario Central,San Lorenzo de Almagro,3,1,False,,
8/10/1999,1999-2000 Apertura,,10,Boca Juniors,Instituto (Córdoba),2,0,False,,
8/10/1999,1999-2000 Apertura,,10,Gimnasia y Esgrima (Jujuy),River Plate,0,2,False,,
8/10/1999,1999-2000 Apertura,,10,Lanús,Gimnasia y Esgrima (LP),2,2,False,,
8/10/1999,1999-2000 Apertura,,10,Argentinos Juniors,Unión (Santa Fe),0,1,False,,
8/10/1999,1999-2000 Apertura,,10,Independiente,Talleres (Córdoba),2,1,False,,
8/10/1999,1999-2000 Apertura,,10,Estudiantes (La Plata),Chacarita Juniors,0,1,False,,
8/10/1999,1999-2000 Apertura,,10,Vélez Sarsfield,Newell's Old Boys,1,0,False,,
8/10/1999,1999-2000 Apertura,,10,Belgrano (Córdoba),Racing,2,0,False,,
8/10/1999,1999-2000 Apertura,,10,Colón (Santa Fe),Ferro Carril Oeste,4,1,False,,
15/10/1999,1999-2000 Apertura,,11,River Plate,Boca Juniors,2,0,False,,
15/10/1999,1999-2000 Apertura,,11,Racing,Independiente,0,0,False,,
15/10/1999,1999-2000 Apertura,,11,Ferro Carril Oeste,Estudiantes (La Plata),0,0,False,,
15/10/1999,1999-2000 Apertura,,11,Chacarita Juniors,Belgrano (Córdoba),6,1,False,,
15/10/1999,1999-2000 Apertura,,11,Gimnasia y Esgrima (LP),Argentinos Juniors,1,1,False,,
15/10/1999,1999-2000 Apertura,,11,Talleres (Córdoba),Lanús,3,0,False,,
15/10/1999,1999-2000 Apertura,,11,San Lorenzo de Almagro,Colón (Santa Fe),5,1,False,,
15/10/1999,1999-2000 Apertura,,11,Unión (Santa Fe),Vélez Sarsfield,0,0,False,,
15/10/1999,1999-2000 Apertura,,11,Newell's Old Boys,Gimnasia y Esgrima (Jujuy),4,2,False,,
8/12/1999,1999-2000 Apertura,,11,Instituto (Córdoba),Rosario Central,1,2,False,,
29/10/1999,1999-2000 Apertura,,12,River Plate,Newell's Old Boys,2,0,False,,
29/10/1999,1999-2000 Apertura,,12,Estudiantes (La Plata),San Lorenzo de Almagro,3,2,False,,
29/10/1999,1999-2000 Apertura,,12,Lanús,Racing,2,3,False,,
29/10/1999,1999-2000 Apertura,,12,Vélez Sarsfield,Gimnasia y Esgrima (LP),1,1,False,,
29/10/1999,1999-2000 Apertura,,12,Argentinos Juniors,Talleres (Córdoba),2,4,False,,
29/10/1999,1999-2000 Apertura,,12,Colón (Santa Fe),Instituto (Córdoba),1,1,False,,
29/10/1999,1999-2000 Apertura,,12,Belgrano (Córdoba),Ferro Carril Oeste,1,1,False,,
29/10/1999,1999-2000 Apertura,,12,Independiente,Chacarita Juniors,1,0,False,,
29/10/1999,1999-2000 Apertura,,12,Rosario Central,Boca Juniors,1,3,False,,
29/10/1999,1999-2000 Apertura,,12,Gimnasia y Esgrima (Jujuy),Unión (Santa Fe),1,3,False,,
5/11/1999,1999-2000 Apertura,,13,San Lorenzo de Almagro,Belgrano (Córdoba),1,0,False,,
5/11/1999,1999-2000 Apertura,,13,Boca Juniors,Newell's Old Boys,2,1,False,,
5/11/1999,1999-2000 Apertura,,13,Chacarita Juniors,Lanús,2,0,False,,
5/11/1999,1999-2000 Apertura,,13,Rosario Central,Colón (Santa Fe),1,0,False,,
5/11/1999,1999-2000 Apertura,,13,Gimnasia y Esgrima (LP),Gimnasia y Esgrima (Jujuy),2,0,False,,
5/11/1999,1999-2000 Apertura,,13,Instituto (Córdoba),Estudiantes (La Plata),2,2,False,,
5/11/1999,1999-2000 Apertura,,13,Unión (Santa Fe),River Plate,1,2,False,,
5/11/1999,1999-2000 Apertura,,13,Talleres (Córdoba),Vélez Sarsfield,3,2,False,,
5/11/1999,1999-2000 Apertura,,13,Racing,Argentinos Juniors,3,3,False,,
5/11/1999,1999-2000 Apertura,,13,Ferro Carril Oeste,Independiente,0,2,False,,
12/11/1999,1999-2000 Apertura,,14,Vélez Sarsfield,Racing,2,1,False,,
12/11/1999,1999-2000 Apertura,,14,Colón (Santa Fe),Boca Juniors,1,2,False,,
12/11/1999,1999-2000 Apertura,,14,River Plate,Gimnasia y Esgrima (LP),2,0,False,,
12/11/1999,1999-2000 Apertura,,14,Argentinos Juniors,Chacarita Juniors,0,2,False,,
12/11/1999,1999-2000 Apertura,,14,Gimnasia y Esgrima (Jujuy),Talleres (Córdoba),1,4,False,,
12/11/1999,1999-2000 Apertura,,14,Newell's Old Boys,Unión (Santa Fe),1,1,False,,
12/11/1999,1999-2000 Apertura,,14,Estudiantes (La Plata),Rosario Central,1,2,False,,
12/11/1999,1999-2000 Apertura,,14,Belgrano (Córdoba),Instituto (Córdoba),4,1,False,,
12/11/1999,1999-2000 Apertura,,14,Independiente,San Lorenzo de Almagro,0,3,False,,
12/11/1999,1999-2000 Apertura,,14,Lanús,Ferro Carril Oeste,0,2,False,,
20/11/1999,1999-2000 Apertura,,15,Boca Juniors,Unión (Santa Fe),2,0,False,,
20/11/1999,1999-2000 Apertura,,15,Talleres (Córdoba),River Plate,1,4,False,,
20/11/1999,1999-2000 Apertura,,15,Racing,Gimnasia y Esgrima (Jujuy),1,0,False,,
20/11/1999,1999-2000 Apertura,,15,Gimnasia y Esgrima (LP),Newell's Old Boys,3,1,False,,
20/11/1999,1999-2000 Apertura,,15,Rosario Central,Belgrano (Córdoba),2,0,False,,
20/11/1999,1999-2000 Apertura,,15,Colón (Santa Fe),Estudiantes (La Plata),1,0,False,,
20/11/1999,1999-2000 Apertura,,15,Ferro Carril Oeste,Argentinos Juniors,0,0,False,,
20/11/1999,1999-2000 Apertura,,15,Instituto (Córdoba),Independiente,2,1,False,,
20/11/1999,1999-2000 Apertura,,15,San Lorenzo de Almagro,Lanús,0,1,False,,
24/2/2000,1999-2000 Apertura,,15,Chacarita Juniors,Vélez Sarsfield,2,2,False,,
27/11/1999,1999-2000 Apertura,,16,River Plate,Racing,1,0,False,,
27/11/1999,1999-2000 Apertura,,16,Argentinos Juniors,San Lorenzo de Almagro,0,0,False,,
27/11/1999,1999-2000 Apertura,,16,Vélez Sarsfield,Ferro Carril Oeste,6,1,False,,
27/11/1999,1999-2000 Apertura,,16,Gimnasia y Esgrima (Jujuy),Chacarita Juniors,4,3,False,,
27/11/1999,1999-2000 Apertura,,16,Newell's Old Boys,Talleres (Córdoba),3,1,False,,
27/11/1999,1999-2000 Apertura,,16,Unión (Santa Fe),Gimnasia y Esgrima (LP),3,3,False,,
27/11/1999,1999-2000 Apertura,,16,Lanús,Instituto (Córdoba),3,1,False,,
27/11/1999,1999-2000 Apertura,,16,Estudiantes (La Plata),Boca Juniors,2,2,False,,
27/11/1999,1999-2000 Apertura,,16,Independiente,Rosario Central,0,1,False,,
27/11/1999,1999-2000 Apertura,,16,Belgrano (Córdoba),Colón (Santa Fe),2,0,False,,
3/12/1999,1999-2000 Apertura,,17,Chacarita Juniors,River Plate,4,4,False,,
3/12/1999,1999-2000 Apertura,,17,Boca Juniors,Gimnasia y Esgrima (LP),1,0,False,,
3/12/1999,1999-2000 Apertura,,17,Racing,Newell's Old Boys,1,1,False,,
3/12/1999,1999-2000 Apertura,,17,Talleres (Córdoba),Unión (Santa Fe),2,3,False,,
3/12/1999,1999-2000 Apertura,,17,Instituto (Córdoba),Argentinos Juniors,0,0,False,,
3/12/1999,1999-2000 Apertura,,17,San Lorenzo de Almagro,Vélez Sarsfield,2,0,False,,
3/12/1999,1999-2000 Apertura,,17,Rosario Central,Lanús,2,1,False,,
3/12/1999,1999-2000 Apertura,,17,Colón (Santa Fe),Independiente,1,2,False,,
3/12/1999,1999-2000 Apertura,,17,Ferro Carril Oeste,Gimnasia y Esgrima (Jujuy),2,2,False,,
3/12/1999,1999-2000 Apertura,,17,Estudiantes (La Plata),Belgrano (Córdoba),5,2,False,,
10/12/1999,1999-2000 Apertura,,18,River Plate,Ferro Carril Oeste,4,1,False,,
10/12/1999,1999-2000 Apertura,,18,Belgrano (Córdoba),Boca Juniors,1,5,False,,
10/12/1999,1999-2000 Apertura,,18,Argentinos Juniors,Rosario Central,1,2,False,,
10/12/1999,1999-2000 Apertura,,18,Gimnasia y Esgrima (Jujuy),San Lorenzo de Almagro,0,0,False,,
10/12/1999,1999-2000 Apertura,,18,Vélez Sarsfield,Instituto (Córdoba),0,1,False,,
10/12/1999,1999-2000 Apertura,,18,Gimnasia y Esgrima (LP),Talleres (Córdoba),4,5,False,,
10/12/1999,1999-2000 Apertura,,18,Lanús,Colón (Santa Fe),0,1,False,,
10/12/1999,1999-2000 Apertura,,18,Independiente,Estudiantes (La Plata),0,0,False,,
10/12/1999,1999-2000 Apertura,,18,Unión (Santa Fe),Racing,3,3,False,,
10/12/1999,1999-2000 Apertura,,18,Newell's Old Boys,Chacarita Juniors,4,1,False,,
17/12/1999,1999-2000 Apertura,,19,San Lorenzo de Almagro,River Plate,2,2,False,,
17/12/1999,1999-2000 Apertura,,19,Boca Juniors,Talleres (Córdoba),0,0,False,,
17/12/1999,1999-2000 Apertura,,19,Rosario Central,Vélez Sarsfield,1,0,False,,
17/12/1999,1999-2000 Apertura,,19,Estudiantes (La Plata),Lanús,3,2,False,,
17/12/1999,1999-2000 Apertura,,19,Colón (Santa Fe),Argentinos Juniors,1,2,False,,
17/12/1999,1999-2000 Apertura,,19,Racing,Gimnasia y Esgrima (LP),3,1,False,,
17/12/1999,1999-2000 Apertura,,19,Ferro Carril Oeste,Newell's Old Boys,2,4,False,,
17/12/1999,1999-2000 Apertura,,19,Chacarita Juniors,Unión (Santa Fe),1,1,False,,
17/12/1999,1999-2000 Apertura,,19,Instituto (Córdoba),Gimnasia y Esgrima (Jujuy),3,1,False,,
17/12/1999,1999-2000 Apertura,,19,Belgrano (Córdoba),Independiente,2,3,False,,
