date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
20/4/2007,2006-2007 Clausura,,11,Arsenal,Gimnasia y Esgrima (Jujuy),1,0,False,,
20/4/2007,2006-2007 Clausura,,11,Argentinos Juniors,Colón (Santa Fe),1,1,False,,
21/4/2007,2006-2007 Clausura,,11,Nueva Chicago,Independiente,0,0,False,,
22/4/2007,2006-2007 Clausura,,11,Racing,Belgrano (Córdoba),3,3,False,,
22/4/2007,2006-2007 Clausura,,11,Newell's Old Boys,Boca Juniors,1,2,False,,
22/4/2007,2006-2007 Clausura,,11,River Plate,Banfield,2,1,False,,
22/4/2007,2006-2007 Clausura,,11,Vélez Sarsfield,Rosario Central,0,2,False,,
22/4/2007,2006-2007 Clausura,,11,Godoy Cruz Antonio Tomba,San Lorenzo de Almagro,1,2,False,,
22/4/2007,2006-2007 Clausura,,11,Gimnasia y Esgrima (LP),Estudiantes (La Plata),1,2,False,,
23/5/2007,2006-2007 Clausura,,11,Lanús,Quilmes,3,1,False,,
27/4/2007,2006-2007 Clausura,,12,Belgrano (Córdoba),Argentinos Juniors,0,2,False,,
27/4/2007,2006-2007 Clausura,,12,Colón (Santa Fe),Arsenal,1,1,False,,
27/4/2007,2006-2007 Clausura,,12,Estudiantes (La Plata),Godoy Cruz Antonio Tomba,1,0,False,,
28/4/2007,2006-2007 Clausura,,12,Rosario Central,River Plate,0,2,False,,
28/4/2007,2006-2007 Clausura,,12,Gimnasia y Esgrima (Jujuy),Quilmes,2,1,False,,
28/4/2007,2006-2007 Clausura,,12,Independiente,Vélez Sarsfield,1,0,False,,
29/4/2007,2006-2007 Clausura,,12,San Lorenzo de Almagro,Nueva Chicago,3,2,False,,
29/4/2007,2006-2007 Clausura,,12,Gimnasia y Esgrima (LP),Lanús,0,1,False,,
29/4/2007,2006-2007 Clausura,,12,Banfield,Newell's Old Boys,4,0,False,,
29/4/2007,2006-2007 Clausura,,12,Boca Juniors,Racing,2,2,False,,
4/5/2007,2006-2007 Clausura,,13,Arsenal,Belgrano (Córdoba),4,3,False,,
4/5/2007,2006-2007 Clausura,,13,Nueva Chicago,Estudiantes (La Plata),1,2,False,,
5/5/2007,2006-2007 Clausura,,13,Quilmes,Colón (Santa Fe),2,1,False,,
5/5/2007,2006-2007 Clausura,,13,Racing,Banfield,1,1,False,,
5/5/2007,2006-2007 Clausura,,13,Vélez Sarsfield,San Lorenzo de Almagro,2,1,False,,
6/5/2007,2006-2007 Clausura,,13,Lanús,Gimnasia y Esgrima (Jujuy),1,1,False,,
6/5/2007,2006-2007 Clausura,,13,Argentinos Juniors,Boca Juniors,3,3,False,,
6/5/2007,2006-2007 Clausura,,13,Newell's Old Boys,Rosario Central,1,0,False,,
6/5/2007,2006-2007 Clausura,,13,River Plate,Independiente,1,1,False,,
6/5/2007,2006-2007 Clausura,,13,Godoy Cruz Antonio Tomba,Gimnasia y Esgrima (LP),2,1,False,,
11/5/2007,2006-2007 Clausura,,14,Independiente,Newell's Old Boys,1,1,False,,
11/5/2007,2006-2007 Clausura,,14,Belgrano (Córdoba),Quilmes,3,0,False,,
12/5/2007,2006-2007 Clausura,,14,Estudiantes (La Plata),Vélez Sarsfield,1,1,False,,
12/5/2007,2006-2007 Clausura,,14,Rosario Central,Racing,1,0,False,,
13/5/2007,2006-2007 Clausura,,14,Colón (Santa Fe),Gimnasia y Esgrima (Jujuy),3,1,False,,
13/5/2007,2006-2007 Clausura,,14,Gimnasia y Esgrima (LP),Nueva Chicago,2,2,False,,
13/5/2007,2006-2007 Clausura,,14,San Lorenzo de Almagro,River Plate,0,0,False,,
13/5/2007,2006-2007 Clausura,,14,Godoy Cruz Antonio Tomba,Lanús,2,2,False,,
13/5/2007,2006-2007 Clausura,,14,Banfield,Argentinos Juniors,2,1,False,,
13/5/2007,2006-2007 Clausura,,14,Boca Juniors,Arsenal,1,1,False,,
18/5/2007,2006-2007 Clausura,,15,Arsenal,Banfield,2,2,False,,
18/5/2007,2006-2007 Clausura,,15,Argentinos Juniors,Rosario Central,0,0,False,,
19/5/2007,2006-2007 Clausura,,15,Lanús,Colón (Santa Fe),3,0,False,,
19/5/2007,2006-2007 Clausura,,15,Newell's Old Boys,San Lorenzo de Almagro,0,1,False,,
19/5/2007,2006-2007 Clausura,,15,Vélez Sarsfield,Gimnasia y Esgrima (LP),0,0,False,,
20/5/2007,2006-2007 Clausura,,15,Racing,Independiente,1,1,False,,
20/5/2007,2006-2007 Clausura,,15,Nueva Chicago,Godoy Cruz Antonio Tomba,0,0,False,,
20/5/2007,2006-2007 Clausura,,15,Gimnasia y Esgrima (Jujuy),Belgrano (Córdoba),0,0,False,,
20/5/2007,2006-2007 Clausura,,15,River Plate,Estudiantes (La Plata),0,1,False,,
20/5/2007,2006-2007 Clausura,,15,Quilmes,Boca Juniors,1,2,False,,
25/5/2007,2006-2007 Clausura,,16,Independiente,Argentinos Juniors,1,1,False,,
26/5/2007,2006-2007 Clausura,,16,Nueva Chicago,Lanús,2,1,False,,
26/5/2007,2006-2007 Clausura,,16,Estudiantes (La Plata),Newell's Old Boys,4,4,False,,
27/5/2007,2006-2007 Clausura,,16,Boca Juniors,Gimnasia y Esgrima (Jujuy),3,1,False,,
27/5/2007,2006-2007 Clausura,,16,Belgrano (Córdoba),Colón (Santa Fe),1,3,False,,
27/5/2007,2006-2007 Clausura,,16,Godoy Cruz Antonio Tomba,Vélez Sarsfield,0,2,False,,
27/5/2007,2006-2007 Clausura,,16,Gimnasia y Esgrima (LP),River Plate,0,3,False,,
27/5/2007,2006-2007 Clausura,,16,San Lorenzo de Almagro,Racing,3,0,False,,
27/5/2007,2006-2007 Clausura,,16,Rosario Central,Arsenal,0,2,False,,
27/5/2007,2006-2007 Clausura,,16,Banfield,Quilmes,2,3,False,,
1/6/2007,2006-2007 Clausura,,17,Vélez Sarsfield,Nueva Chicago,2,1,False,,
1/6/2007,2006-2007 Clausura,,17,Quilmes,Rosario Central,0,1,False,,
1/6/2007,2006-2007 Clausura,,17,Argentinos Juniors,San Lorenzo de Almagro,1,1,False,,
2/6/2007,2006-2007 Clausura,,17,Arsenal,Independiente,0,1,False,,
3/6/2007,2006-2007 Clausura,,17,Lanús,Belgrano (Córdoba),1,1,False,,
3/6/2007,2006-2007 Clausura,,17,Colón (Santa Fe),Boca Juniors,2,1,False,,
3/6/2007,2006-2007 Clausura,,17,Gimnasia y Esgrima (Jujuy),Banfield,0,1,False,,
3/6/2007,2006-2007 Clausura,,17,Racing,Estudiantes (La Plata),2,0,False,,
3/6/2007,2006-2007 Clausura,,17,Newell's Old Boys,Gimnasia y Esgrima (LP),0,1,False,,
4/6/2007,2006-2007 Clausura,,17,River Plate,Godoy Cruz Antonio Tomba,0,1,False,,
8/6/2007,2006-2007 Clausura,,18,Vélez Sarsfield,Lanús,1,1,False,,
9/6/2007,2006-2007 Clausura,,18,Nueva Chicago,River Plate,2,2,False,,
9/6/2007,2006-2007 Clausura,,18,Gimnasia y Esgrima (LP),Racing,1,2,False,,
10/6/2007,2006-2007 Clausura,,18,Rosario Central,Gimnasia y Esgrima (Jujuy),2,0,False,,
10/6/2007,2006-2007 Clausura,,18,Banfield,Colón (Santa Fe),0,1,False,,
10/6/2007,2006-2007 Clausura,,18,Boca Juniors,Belgrano (Córdoba),1,0,False,,
10/6/2007,2006-2007 Clausura,,18,Godoy Cruz Antonio Tomba,Newell's Old Boys,1,1,False,,
10/6/2007,2006-2007 Clausura,,18,Estudiantes (La Plata),Argentinos Juniors,2,0,False,,
10/6/2007,2006-2007 Clausura,,18,San Lorenzo de Almagro,Arsenal,4,2,False,,
10/6/2007,2006-2007 Clausura,,18,Independiente,Quilmes,4,1,False,,
15/6/2007,2006-2007 Clausura,,19,River Plate,Vélez Sarsfield,3,2,False,,
15/6/2007,2006-2007 Clausura,,19,Argentinos Juniors,Gimnasia y Esgrima (LP),0,0,False,,
16/6/2007,2006-2007 Clausura,,19,Colón (Santa Fe),Rosario Central,3,1,False,,
16/6/2007,2006-2007 Clausura,,19,Gimnasia y Esgrima (Jujuy),Independiente,1,3,False,,
16/6/2007,2006-2007 Clausura,,19,Quilmes,San Lorenzo de Almagro,1,2,False,,
16/6/2007,2006-2007 Clausura,,19,Racing,Godoy Cruz Antonio Tomba,4,2,False,,
17/6/2007,2006-2007 Clausura,,19,Newell's Old Boys,Nueva Chicago,0,2,False,,
17/6/2007,2006-2007 Clausura,,19,Lanús,Boca Juniors,0,0,False,,
17/6/2007,2006-2007 Clausura,,19,Belgrano (Córdoba),Banfield,3,0,False,,
17/6/2007,2006-2007 Clausura,,19,Arsenal,Estudiantes (La Plata),1,1,False,,
