date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
21/11/2004,2004-2005 Apertura,,16,Almagro,Lanús,2,2,False,,
21/11/2004,2004-2005 Apertura,,16,Argentinos Juniors,Rosario Central,0,2,False,,
21/11/2004,2004-2005 Apertura,,16,Banfield,Huracan (Tres Arroyos),3,1,False,,
21/11/2004,2004-2005 Apertura,,16,Estudiantes (La Plata),Gimnasia y Esgrima (LP),0,0,False,,
21/11/2004,2004-2005 Apertura,,16,Newell's Old Boys,Olimpo (Bahía Blanca),1,1,False,,
21/11/2004,2004-2005 Apertura,,16,River Plate,Independiente,3,0,False,,
21/11/2004,2004-2005 Apertura,,16,Arsenal,Boca Juniors,1,0,False,,
26/11/2004,2004-2005 Apertura,,17,Independiente,Estudiantes (La Plata),2,2,False,,
27/11/2004,2004-2005 Apertura,,17,Colón (Santa Fe),Banfield,1,1,False,,
27/11/2004,2004-2005 Apertura,,17,Lanús,Racing,2,3,False,,
27/11/2004,2004-2005 Apertura,,17,Rosario Central,Instituto (Córdoba),0,0,False,,
27/11/2004,2004-2005 Apertura,,17,San Lorenzo de Almagro,Almagro,1,1,False,,
28/11/2004,2004-2005 Apertura,,17,Vélez Sarsfield,River Plate,1,0,False,,
28/11/2004,2004-2005 Apertura,,17,Boca Juniors,Newell's Old Boys,1,3,False,,
28/11/2004,2004-2005 Apertura,,17,Gimnasia y Esgrima (LP),Arsenal,0,3,False,,
28/11/2004,2004-2005 Apertura,,17,Huracan (Tres Arroyos),Argentinos Juniors,3,1,False,,
28/11/2004,2004-2005 Apertura,,17,Olimpo (Bahía Blanca),Quilmes,4,2,False,,
3/12/2004,2004-2005 Apertura,,18,Racing,Banfield,4,0,False,,
4/12/2004,2004-2005 Apertura,,18,Arsenal,Independiente,2,1,False,,
4/12/2004,2004-2005 Apertura,,18,Argentinos Juniors,Colón (Santa Fe),3,1,False,,
4/12/2004,2004-2005 Apertura,,18,Lanús,San Lorenzo de Almagro,2,3,False,,
5/12/2004,2004-2005 Apertura,,18,Almagro,Olimpo (Bahía Blanca),1,1,False,,
5/12/2004,2004-2005 Apertura,,18,Estudiantes (La Plata),Vélez Sarsfield,0,2,False,,
5/12/2004,2004-2005 Apertura,,18,Newell's Old Boys,Gimnasia y Esgrima (LP),2,0,False,,
5/12/2004,2004-2005 Apertura,,18,River Plate,Rosario Central,2,0,False,,
5/12/2004,2004-2005 Apertura,,18,Instituto (Córdoba),Huracan (Tres Arroyos),2,2,False,,
5/12/2004,2004-2005 Apertura,,18,Quilmes,Boca Juniors,0,1,False,,
10/12/2004,2004-2005 Apertura,,19,Banfield,Argentinos Juniors,0,2,False,,
10/12/2004,2004-2005 Apertura,,19,Colón (Santa Fe),Instituto (Córdoba),2,1,False,,
11/12/2004,2004-2005 Apertura,,19,Rosario Central,Estudiantes (La Plata),2,1,False,,
11/12/2004,2004-2005 Apertura,,19,Gimnasia y Esgrima (LP),Quilmes,0,0,False,,
12/12/2004,2004-2005 Apertura,,19,San Lorenzo de Almagro,Racing,4,1,False,,
12/12/2004,2004-2005 Apertura,,19,Boca Juniors,Almagro,1,1,False,,
12/12/2004,2004-2005 Apertura,,19,Olimpo (Bahía Blanca),Lanús,2,0,False,,
12/12/2004,2004-2005 Apertura,,19,Independiente,Newell's Old Boys,2,0,False,,
12/12/2004,2004-2005 Apertura,,19,Vélez Sarsfield,Arsenal,1,1,False,,
12/12/2004,2004-2005 Apertura,,19,Huracan (Tres Arroyos),River Plate,0,0,False,,
