date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
22/8/2003,2003-2004 Apertura,,4,Racing,Rosario Central,2,2,False,,
23/8/2003,2003-2004 Apertura,,4,Lanús,Gimnasia y Esgrima (LP),0,0,False,,
23/8/2003,2003-2004 Apertura,,4,Chacarita Juniors,Vélez Sarsfield,1,0,False,,
23/8/2003,2003-2004 Apertura,,4,Talleres (Córdoba),San Lorenzo de Almagro,0,3,False,,
24/8/2003,2003-2004 Apertura,,4,Estudiantes (La Plata),Arsenal,0,0,False,,
24/8/2003,2003-2004 Apertura,,4,Newell's Old Boys,Quilmes,2,1,False,,
24/8/2003,2003-2004 Apertura,,4,Independiente,River Plate,2,2,False,,
24/8/2003,2003-2004 Apertura,,4,Atlético Rafaela,Colón (Santa Fe),1,1,False,,
15/10/2003,2003-2004 Apertura,,4,Boca Juniors,Banfield,3,3,False,,
29/8/2003,2003-2004 Apertura,,5,San Lorenzo de Almagro,Atlético Rafaela,1,1,False,,
30/8/2003,2003-2004 Apertura,,5,Arsenal,Newell's Old Boys,3,2,False,,
30/8/2003,2003-2004 Apertura,,5,Quilmes,Independiente,1,1,False,,
31/8/2003,2003-2004 Apertura,,5,Gimnasia y Esgrima (LP),Talleres (Córdoba),2,2,False,,
31/8/2003,2003-2004 Apertura,,5,Rosario Central,Lanús,3,1,False,,
31/8/2003,2003-2004 Apertura,,5,Colón (Santa Fe),Nueva Chicago,3,1,False,,
31/8/2003,2003-2004 Apertura,,5,Boca Juniors,Chacarita Juniors,2,0,False,,
31/8/2003,2003-2004 Apertura,,5,Olimpo (Bahía Blanca),Estudiantes (La Plata),0,0,False,,
31/8/2003,2003-2004 Apertura,,5,Vélez Sarsfield,Racing,3,3,False,,
31/8/2003,2003-2004 Apertura,,5,Banfield,River Plate,0,0,False,,
26/9/2003,2003-2004 Apertura,,6,Independiente,Arsenal,0,0,False,,
27/9/2003,2003-2004 Apertura,,6,Nueva Chicago,San Lorenzo de Almagro,1,2,False,,
27/9/2003,2003-2004 Apertura,,6,Newell's Old Boys,Olimpo (Bahía Blanca),2,0,False,,
27/9/2003,2003-2004 Apertura,,6,Estudiantes (La Plata),Colón (Santa Fe),1,1,False,,
27/9/2003,2003-2004 Apertura,,6,Lanús,Vélez Sarsfield,1,1,False,,
28/9/2003,2003-2004 Apertura,,6,Chacarita Juniors,Banfield,0,3,False,,
28/9/2003,2003-2004 Apertura,,6,Atlético Rafaela,Gimnasia y Esgrima (LP),4,0,False,,
28/9/2003,2003-2004 Apertura,,6,Talleres (Córdoba),Rosario Central,2,2,False,,
28/9/2003,2003-2004 Apertura,,6,Racing,Boca Juniors,1,4,False,,
28/9/2003,2003-2004 Apertura,,6,River Plate,Quilmes,2,2,False,,
30/9/2003,2003-2004 Apertura,,7,Olimpo (Bahía Blanca),Independiente,0,2,False,,
30/9/2003,2003-2004 Apertura,,7,Colón (Santa Fe),Newell's Old Boys,1,1,False,,
30/9/2003,2003-2004 Apertura,,7,San Lorenzo de Almagro,Estudiantes (La Plata),1,0,False,,
1/10/2003,2003-2004 Apertura,,7,Chacarita Juniors,Racing,0,0,False,,
1/10/2003,2003-2004 Apertura,,7,Banfield,Quilmes,2,1,False,,
1/10/2003,2003-2004 Apertura,,7,Boca Juniors,Lanús,0,0,False,,
1/10/2003,2003-2004 Apertura,,7,Arsenal,River Plate,1,0,False,,
1/10/2003,2003-2004 Apertura,,7,Vélez Sarsfield,Talleres (Córdoba),2,1,False,,
1/10/2003,2003-2004 Apertura,,7,Rosario Central,Atlético Rafaela,2,1,False,,
1/10/2003,2003-2004 Apertura,,7,Gimnasia y Esgrima (LP),Nueva Chicago,0,2,False,,
4/10/2003,2003-2004 Apertura,,8,Talleres (Córdoba),Boca Juniors,1,1,False,,
4/10/2003,2003-2004 Apertura,,8,Independiente,Colón (Santa Fe),1,2,False,,
4/10/2003,2003-2004 Apertura,,8,Newell's Old Boys,San Lorenzo de Almagro,0,1,False,,
5/10/2003,2003-2004 Apertura,,8,Estudiantes (La Plata),Gimnasia y Esgrima (LP),1,0,False,,
5/10/2003,2003-2004 Apertura,,8,Atlético Rafaela,Vélez Sarsfield,1,1,False,,
5/10/2003,2003-2004 Apertura,,8,Nueva Chicago,Rosario Central,0,1,False,,
5/10/2003,2003-2004 Apertura,,8,River Plate,Olimpo (Bahía Blanca),3,0,False,,
5/10/2003,2003-2004 Apertura,,8,Lanús,Chacarita Juniors,1,1,False,,
5/10/2003,2003-2004 Apertura,,8,Racing,Banfield,1,2,False,,
6/10/2003,2003-2004 Apertura,,8,Quilmes,Arsenal,2,1,False,,
10/10/2003,2003-2004 Apertura,,9,Racing,Lanús,2,2,False,,
11/10/2003,2003-2004 Apertura,,9,Vélez Sarsfield,Nueva Chicago,1,0,False,,
11/10/2003,2003-2004 Apertura,,9,Chacarita Juniors,Talleres (Córdoba),1,2,False,,
11/10/2003,2003-2004 Apertura,,9,Gimnasia y Esgrima (LP),Newell's Old Boys,0,2,False,,
11/10/2003,2003-2004 Apertura,,9,San Lorenzo de Almagro,Independiente,2,1,False,,
12/10/2003,2003-2004 Apertura,,9,Rosario Central,Estudiantes (La Plata),2,0,False,,
12/10/2003,2003-2004 Apertura,,9,Arsenal,Banfield,2,1,False,,
12/10/2003,2003-2004 Apertura,,9,Olimpo (Bahía Blanca),Quilmes,0,1,False,,
12/10/2003,2003-2004 Apertura,,9,Boca Juniors,Atlético Rafaela,2,0,False,,
12/10/2003,2003-2004 Apertura,,9,Colón (Santa Fe),River Plate,1,2,False,,
17/10/2003,2003-2004 Apertura,,10,Independiente,Gimnasia y Esgrima (LP),0,1,False,,
18/10/2003,2003-2004 Apertura,,10,Estudiantes (La Plata),Vélez Sarsfield,0,2,False,,
18/10/2003,2003-2004 Apertura,,10,Talleres (Córdoba),Racing,2,0,False,,
19/10/2003,2003-2004 Apertura,,10,Newell's Old Boys,Rosario Central,1,1,False,,
19/10/2003,2003-2004 Apertura,,10,Quilmes,Colón (Santa Fe),2,0,False,,
19/10/2003,2003-2004 Apertura,,10,Banfield,Lanús,2,1,False,,
19/10/2003,2003-2004 Apertura,,10,Arsenal,Olimpo (Bahía Blanca),2,0,False,,
19/10/2003,2003-2004 Apertura,,10,Nueva Chicago,Boca Juniors,0,2,False,,
19/10/2003,2003-2004 Apertura,,10,Atlético Rafaela,Chacarita Juniors,1,1,False,,
19/10/2003,2003-2004 Apertura,,10,River Plate,San Lorenzo de Almagro,1,2,False,,
24/10/2003,2003-2004 Apertura,,11,Vélez Sarsfield,Newell's Old Boys,0,3,False,,
25/10/2003,2003-2004 Apertura,,11,Chacarita Juniors,Nueva Chicago,4,0,False,,
25/10/2003,2003-2004 Apertura,,11,Rosario Central,Independiente,2,0,False,,
25/10/2003,2003-2004 Apertura,,11,Colón (Santa Fe),Arsenal,1,0,False,,
25/10/2003,2003-2004 Apertura,,11,Racing,Atlético Rafaela,4,1,False,,
26/10/2003,2003-2004 Apertura,,11,Olimpo (Bahía Blanca),Banfield,3,1,False,,
26/10/2003,2003-2004 Apertura,,11,San Lorenzo de Almagro,Quilmes,0,1,False,,
26/10/2003,2003-2004 Apertura,,11,Lanús,Talleres (Córdoba),2,1,False,,
26/10/2003,2003-2004 Apertura,,11,Boca Juniors,Estudiantes (La Plata),2,0,False,,
26/10/2003,2003-2004 Apertura,,11,Gimnasia y Esgrima (LP),River Plate,0,2,False,,
28/10/2003,2003-2004 Apertura,,12,Nueva Chicago,Racing,0,4,False,,
29/10/2003,2003-2004 Apertura,,12,Arsenal,San Lorenzo de Almagro,0,2,False,,
29/10/2003,2003-2004 Apertura,,12,Quilmes,Gimnasia y Esgrima (LP),1,0,False,,
29/10/2003,2003-2004 Apertura,,12,River Plate,Rosario Central,2,1,False,,
29/10/2003,2003-2004 Apertura,,12,Estudiantes (La Plata),Chacarita Juniors,2,1,False,,
29/10/2003,2003-2004 Apertura,,12,Newell's Old Boys,Boca Juniors,1,0,False,,
29/10/2003,2003-2004 Apertura,,12,Banfield,Talleres (Córdoba),2,1,False,,
29/10/2003,2003-2004 Apertura,,12,Olimpo (Bahía Blanca),Colón (Santa Fe),3,0,False,,
29/10/2003,2003-2004 Apertura,,12,Atlético Rafaela,Lanús,2,3,False,,
29/10/2003,2003-2004 Apertura,,12,Independiente,Vélez Sarsfield,0,1,False,,
1/11/2003,2003-2004 Apertura,,13,San Lorenzo de Almagro,Olimpo (Bahía Blanca),2,0,False,,
1/11/2003,2003-2004 Apertura,,13,Chacarita Juniors,Newell's Old Boys,1,1,False,,
1/11/2003,2003-2004 Apertura,,13,Racing,Estudiantes (La Plata),1,0,False,,
1/11/2003,2003-2004 Apertura,,13,Rosario Central,Quilmes,1,0,False,,
2/11/2003,2003-2004 Apertura,,13,Gimnasia y Esgrima (LP),Arsenal,1,1,False,,
2/11/2003,2003-2004 Apertura,,13,Lanús,Nueva Chicago,1,1,False,,
2/11/2003,2003-2004 Apertura,,13,Boca Juniors,Independiente,0,0,False,,
2/11/2003,2003-2004 Apertura,,13,Colón (Santa Fe),Banfield,0,2,False,,
2/11/2003,2003-2004 Apertura,,13,Talleres (Córdoba),Atlético Rafaela,4,0,False,,
2/11/2003,2003-2004 Apertura,,13,Vélez Sarsfield,River Plate,1,1,False,,
7/11/2003,2003-2004 Apertura,,14,Newell's Old Boys,Racing,0,0,False,,
8/11/2003,2003-2004 Apertura,,14,Nueva Chicago,Talleres (Córdoba),3,0,False,,
8/11/2003,2003-2004 Apertura,,14,Quilmes,Vélez Sarsfield,0,1,False,,
8/11/2003,2003-2004 Apertura,,14,Independiente,Chacarita Juniors,0,3,False,,
9/11/2003,2003-2004 Apertura,,14,Banfield,Atlético Rafaela,0,0,False,,
9/11/2003,2003-2004 Apertura,,14,Arsenal,Rosario Central,3,1,False,,
9/11/2003,2003-2004 Apertura,,14,Olimpo (Bahía Blanca),Gimnasia y Esgrima (LP),0,1,False,,
9/11/2003,2003-2004 Apertura,,14,Estudiantes (La Plata),Lanús,2,0,False,,
9/11/2003,2003-2004 Apertura,,14,River Plate,Boca Juniors,0,2,False,,
9/11/2003,2003-2004 Apertura,,14,Colón (Santa Fe),San Lorenzo de Almagro,1,1,False,,
21/11/2003,2003-2004 Apertura,,15,Lanús,Newell's Old Boys,3,2,False,,
21/11/2003,2003-2004 Apertura,,15,Vélez Sarsfield,Arsenal,1,1,False,,
22/11/2003,2003-2004 Apertura,,15,Racing,Independiente,1,1,False,,
22/11/2003,2003-2004 Apertura,,15,Atlético Rafaela,Nueva Chicago,1,1,False,,
22/11/2003,2003-2004 Apertura,,15,Gimnasia y Esgrima (LP),Colón (Santa Fe),2,0,False,,
22/11/2003,2003-2004 Apertura,,15,Talleres (Córdoba),Estudiantes (La Plata),2,1,False,,
23/11/2003,2003-2004 Apertura,,15,Rosario Central,Olimpo (Bahía Blanca),2,2,False,,
23/11/2003,2003-2004 Apertura,,15,San Lorenzo de Almagro,Banfield,1,0,False,,
23/11/2003,2003-2004 Apertura,,15,Boca Juniors,Quilmes,0,0,False,,
23/11/2003,2003-2004 Apertura,,15,Chacarita Juniors,River Plate,1,0,False,,
25/11/2003,2003-2004 Apertura,,16,Independiente,Lanús,0,0,False,,
26/11/2003,2003-2004 Apertura,,16,San Lorenzo de Almagro,Gimnasia y Esgrima (LP),0,1,False,,
26/11/2003,2003-2004 Apertura,,16,Colón (Santa Fe),Rosario Central,2,2,False,,
26/11/2003,2003-2004 Apertura,,16,Banfield,Nueva Chicago,2,0,False,,
26/11/2003,2003-2004 Apertura,,16,Quilmes,Chacarita Juniors,0,0,False,,
26/11/2003,2003-2004 Apertura,,16,Newell's Old Boys,Talleres (Córdoba),4,3,False,,
27/11/2003,2003-2004 Apertura,,16,Arsenal,Boca Juniors,1,2,False,,
27/11/2003,2003-2004 Apertura,,16,Olimpo (Bahía Blanca),Vélez Sarsfield,1,0,False,,
24/2/2004,2003-2004 Apertura,,16,Estudiantes (La Plata),Atlético Rafaela,0,0,False,,
3/6/2004,2003-2004 Apertura,,16,River Plate,Racing,3,1,False,,
28/11/2003,2003-2004 Apertura,,17,Talleres (Córdoba),Independiente,2,0,False,,
29/11/2003,2003-2004 Apertura,,17,Nueva Chicago,Estudiantes (La Plata),1,2,False,,
29/11/2003,2003-2004 Apertura,,17,Gimnasia y Esgrima (LP),Banfield,1,0,False,,
29/11/2003,2003-2004 Apertura,,17,Racing,Quilmes,1,1,False,,
30/11/2003,2003-2004 Apertura,,17,Vélez Sarsfield,Colón (Santa Fe),1,1,False,,
30/11/2003,2003-2004 Apertura,,17,Chacarita Juniors,Arsenal,0,0,False,,
30/11/2003,2003-2004 Apertura,,17,Boca Juniors,Olimpo (Bahía Blanca),1,1,False,,
30/11/2003,2003-2004 Apertura,,17,Rosario Central,San Lorenzo de Almagro,0,2,False,,
30/11/2003,2003-2004 Apertura,,17,Atlético Rafaela,Newell's Old Boys,1,1,False,,
30/11/2003,2003-2004 Apertura,,17,Lanús,River Plate,2,0,False,,
5/12/2003,2003-2004 Apertura,,18,Independiente,Atlético Rafaela,2,1,False,,
6/12/2003,2003-2004 Apertura,,18,Arsenal,Racing,0,0,False,,
6/12/2003,2003-2004 Apertura,,18,San Lorenzo de Almagro,Vélez Sarsfield,4,1,False,,
6/12/2003,2003-2004 Apertura,,18,Gimnasia y Esgrima (LP),Rosario Central,1,2,False,,
7/12/2003,2003-2004 Apertura,,18,Newell's Old Boys,Nueva Chicago,1,1,False,,
7/12/2003,2003-2004 Apertura,,18,Quilmes,Lanús,2,1,False,,
7/12/2003,2003-2004 Apertura,,18,Olimpo (Bahía Blanca),Chacarita Juniors,2,0,False,,
7/12/2003,2003-2004 Apertura,,18,Colón (Santa Fe),Boca Juniors,2,1,False,,
7/12/2003,2003-2004 Apertura,,18,Banfield,Estudiantes (La Plata),2,1,False,,
7/12/2003,2003-2004 Apertura,,18,River Plate,Talleres (Córdoba),1,1,False,,
20/11/2003,2003-2004 Apertura,,19,Boca Juniors,San Lorenzo de Almagro,1,0,False,,
12/12/2003,2003-2004 Apertura,,19,Vélez Sarsfield,Gimnasia y Esgrima (LP),2,2,False,,
12/12/2003,2003-2004 Apertura,,19,Racing,Olimpo (Bahía Blanca),1,2,False,,
13/12/2003,2003-2004 Apertura,,19,Nueva Chicago,Independiente,0,1,False,,
13/12/2003,2003-2004 Apertura,,19,Rosario Central,Banfield,2,2,False,,
14/12/2003,2003-2004 Apertura,,19,Chacarita Juniors,Colón (Santa Fe),2,2,False,,
14/12/2003,2003-2004 Apertura,,19,Lanús,Arsenal,0,1,False,,
14/12/2003,2003-2004 Apertura,,19,Talleres (Córdoba),Quilmes,0,0,False,,
14/12/2003,2003-2004 Apertura,,19,Estudiantes (La Plata),Newell's Old Boys,4,2,False,,
3/3/2004,2003-2004 Apertura,,19,Atlético Rafaela,River Plate,1,2,False,,
