date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
1/11/1997,1997-1998 Apertura,,11,Argentinos Juniors,Estudiantes (La Plata),3,2,False,,
8/11/1997,1997-1998 Apertura,,12,Independiente,Estudiantes (La Plata),0,0,False,,
8/11/1997,1997-1998 Apertura,,12,Rosario Central,Boca Juniors,0,3,False,,
8/11/1997,1997-1998 Apertura,,12,Colón (Santa Fe),Vélez Sarsfield,1,1,False,,
8/11/1997,1997-1998 Apertura,,12,Gimnasia y Esgrima (Jujuy),San Lorenzo de Almagro,3,3,False,,
8/11/1997,1997-1998 Apertura,,12,Gimnasia y Esgrima (LP),Argentinos Juniors,0,2,False,,
8/11/1997,1997-1998 Apertura,,12,River Plate,Newell's Old Boys,2,1,False,,
8/11/1997,1997-1998 Apertura,,12,Ferro Carril Oeste,Unión (Santa Fe),6,2,False,,
8/11/1997,1997-1998 Apertura,,12,Deportivo Español,Gimnasia y Tiro (Salta),3,1,False,,
8/11/1997,1997-1998 Apertura,,12,Huracán,Racing,2,0,False,,
8/11/1997,1997-1998 Apertura,,12,Lanús,Platense,1,3,False,,
17/11/1997,1997-1998 Apertura,,13,San Lorenzo de Almagro,Colón (Santa Fe),4,1,False,,
17/11/1997,1997-1998 Apertura,,13,Estudiantes (La Plata),Gimnasia y Esgrima (Jujuy),3,2,False,,
17/11/1997,1997-1998 Apertura,,13,Argentinos Juniors,Independiente,0,1,False,,
17/11/1997,1997-1998 Apertura,,13,Gimnasia y Tiro (Salta),Huracán,2,4,False,,
17/11/1997,1997-1998 Apertura,,13,Racing,Gimnasia y Esgrima (LP),1,1,False,,
17/11/1997,1997-1998 Apertura,,13,Vélez Sarsfield,River Plate,1,1,False,,
17/11/1997,1997-1998 Apertura,,13,Newell's Old Boys,Lanús,2,4,False,,
17/11/1997,1997-1998 Apertura,,13,Platense,Rosario Central,0,0,False,,
17/11/1997,1997-1998 Apertura,,13,Boca Juniors,Ferro Carril Oeste,1,1,False,,
17/11/1997,1997-1998 Apertura,,13,Unión (Santa Fe),Deportivo Español,1,1,False,,
21/11/1997,1997-1998 Apertura,,14,Racing,Argentinos Juniors,1,2,False,,
21/11/1997,1997-1998 Apertura,,14,River Plate,San Lorenzo de Almagro,1,0,False,,
21/11/1997,1997-1998 Apertura,,14,Colón (Santa Fe),Estudiantes (La Plata),1,0,False,,
21/11/1997,1997-1998 Apertura,,14,Deportivo Español,Boca Juniors,0,4,False,,
21/11/1997,1997-1998 Apertura,,14,Gimnasia y Esgrima (Jujuy),Independiente,3,1,False,,
21/11/1997,1997-1998 Apertura,,14,Huracán,Unión (Santa Fe),1,2,False,,
21/11/1997,1997-1998 Apertura,,14,Gimnasia y Esgrima (LP),Gimnasia y Tiro (Salta),3,0,False,,
21/11/1997,1997-1998 Apertura,,14,Lanús,Vélez Sarsfield,4,3,False,,
21/11/1997,1997-1998 Apertura,,14,Rosario Central,Newell's Old Boys,4,0,False,,
21/11/1997,1997-1998 Apertura,,14,Ferro Carril Oeste,Platense,1,2,False,,
28/11/1997,1997-1998 Apertura,,15,Independiente,Colón (Santa Fe),2,1,False,,
28/11/1997,1997-1998 Apertura,,15,Gimnasia y Tiro (Salta),Racing,1,1,False,,
28/11/1997,1997-1998 Apertura,,15,Unión (Santa Fe),Gimnasia y Esgrima (LP),3,3,False,,
28/11/1997,1997-1998 Apertura,,15,San Lorenzo de Almagro,Lanús,1,1,False,,
28/11/1997,1997-1998 Apertura,,15,Estudiantes (La Plata),River Plate,0,2,False,,
28/11/1997,1997-1998 Apertura,,15,Vélez Sarsfield,Rosario Central,5,1,False,,
28/11/1997,1997-1998 Apertura,,15,Newell's Old Boys,Ferro Carril Oeste,1,2,False,,
28/11/1997,1997-1998 Apertura,,15,Platense,Deportivo Español,3,1,False,,
28/11/1997,1997-1998 Apertura,,15,Boca Juniors,Huracán,2,1,False,,
28/11/1997,1997-1998 Apertura,,15,Argentinos Juniors,Gimnasia y Esgrima (Jujuy),1,3,False,,
5/12/1997,1997-1998 Apertura,,16,Ferro Carril Oeste,Vélez Sarsfield,3,3,False,,
5/12/1997,1997-1998 Apertura,,16,Gimnasia y Tiro (Salta),Argentinos Juniors,1,0,False,,
5/12/1997,1997-1998 Apertura,,16,Rosario Central,San Lorenzo de Almagro,1,2,False,,
5/12/1997,1997-1998 Apertura,,16,Colón (Santa Fe),Gimnasia y Esgrima (Jujuy),0,4,False,,
5/12/1997,1997-1998 Apertura,,16,Gimnasia y Esgrima (LP),Boca Juniors,0,1,False,,
5/12/1997,1997-1998 Apertura,,16,Racing,Unión (Santa Fe),3,1,False,,
5/12/1997,1997-1998 Apertura,,16,Lanús,Estudiantes (La Plata),3,0,False,,
5/12/1997,1997-1998 Apertura,,16,Huracán,Platense,0,1,False,,
5/12/1997,1997-1998 Apertura,,16,Deportivo Español,Newell's Old Boys,2,2,False,,
5/12/1997,1997-1998 Apertura,,16,River Plate,Independiente,3,0,False,,
10/12/1997,1997-1998 Apertura,,17,Gimnasia y Esgrima (Jujuy),River Plate,1,3,False,,
10/12/1997,1997-1998 Apertura,,17,Boca Juniors,Racing,0,0,False,,
10/12/1997,1997-1998 Apertura,,17,San Lorenzo de Almagro,Ferro Carril Oeste,3,4,False,,
10/12/1997,1997-1998 Apertura,,17,Argentinos Juniors,Colón (Santa Fe),2,1,False,,
10/12/1997,1997-1998 Apertura,,17,Estudiantes (La Plata),Rosario Central,0,4,False,,
10/12/1997,1997-1998 Apertura,,17,Independiente,Lanús,2,1,False,,
10/12/1997,1997-1998 Apertura,,17,Newell's Old Boys,Huracán,2,1,False,,
10/12/1997,1997-1998 Apertura,,17,Platense,Gimnasia y Esgrima (LP),3,2,False,,
10/12/1997,1997-1998 Apertura,,17,Unión (Santa Fe),Gimnasia y Tiro (Salta),1,0,False,,
10/12/1997,1997-1998 Apertura,,17,Vélez Sarsfield,Deportivo Español,1,1,False,,
13/12/1997,1997-1998 Apertura,,18,River Plate,Colón (Santa Fe),2,1,False,,
13/12/1997,1997-1998 Apertura,,18,Gimnasia y Tiro (Salta),Boca Juniors,0,1,False,,
13/12/1997,1997-1998 Apertura,,18,Deportivo Español,San Lorenzo de Almagro,2,6,False,,
13/12/1997,1997-1998 Apertura,,18,Rosario Central,Independiente,4,0,False,,
13/12/1997,1997-1998 Apertura,,18,Huracán,Vélez Sarsfield,1,1,False,,
13/12/1997,1997-1998 Apertura,,18,Lanús,Gimnasia y Esgrima (Jujuy),1,0,False,,
13/12/1997,1997-1998 Apertura,,18,Gimnasia y Esgrima (LP),Newell's Old Boys,3,2,False,,
13/12/1997,1997-1998 Apertura,,18,Unión (Santa Fe),Argentinos Juniors,1,0,False,,
13/12/1997,1997-1998 Apertura,,18,Ferro Carril Oeste,Estudiantes (La Plata),1,2,False,,
13/12/1997,1997-1998 Apertura,,18,Racing,Platense,2,1,False,,
20/12/1997,1997-1998 Apertura,,19,Argentinos Juniors,River Plate,1,1,False,,
20/12/1997,1997-1998 Apertura,,19,Boca Juniors,Unión (Santa Fe),4,0,False,,
20/12/1997,1997-1998 Apertura,,19,Independiente,Ferro Carril Oeste,2,0,False,,
20/12/1997,1997-1998 Apertura,,19,Gimnasia y Esgrima (Jujuy),Rosario Central,2,3,False,,
20/12/1997,1997-1998 Apertura,,19,Colón (Santa Fe),Lanús,2,1,False,,
20/12/1997,1997-1998 Apertura,,19,Vélez Sarsfield,Gimnasia y Esgrima (LP),4,1,False,,
20/12/1997,1997-1998 Apertura,,19,Newell's Old Boys,Racing,1,1,False,,
20/12/1997,1997-1998 Apertura,,19,Platense,Gimnasia y Tiro (Salta),2,1,False,,
20/12/1997,1997-1998 Apertura,,19,Estudiantes (La Plata),Deportivo Español,3,1,False,,
20/12/1997,1997-1998 Apertura,,19,San Lorenzo de Almagro,Huracán,0,0,False,,
