date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
11/2/2005,2004-2005 Clausura,,1,Olimpo (Bahía Blanca),San Lorenzo de Almagro,3,0,False,,
11/2/2005,2004-2005 Clausura,,1,Argentinos Juniors,Racing,1,0,False,,
12/2/2005,2004-2005 Clausura,,1,Vélez Sarsfield,Newell's Old Boys,0,0,False,,
12/2/2005,2004-2005 Clausura,,1,Gimnasia y Esgrima (LP),Almagro,2,1,False,,
13/2/2005,2004-2005 Clausura,,1,Colón (Santa Fe),River Plate,2,3,False,,
13/2/2005,2004-2005 Clausura,,1,Huracan (Tres Arroyos),Estudiantes (La Plata),0,1,False,,
13/2/2005,2004-2005 Clausura,,1,Rosario Central,Arsenal,2,1,False,,
13/2/2005,2004-2005 Clausura,,1,Independiente,Quilmes,0,0,False,,
13/2/2005,2004-2005 Clausura,,1,Boca Juniors,Lanús,2,2,False,,
22/3/2005,2004-2005 Clausura,,1,Banfield,Instituto (Córdoba),1,0,False,,
18/2/2005,2004-2005 Clausura,,2,Racing,Olimpo (Bahía Blanca),2,0,False,,
18/2/2005,2004-2005 Clausura,,2,Quilmes,Vélez Sarsfield,2,0,False,,
19/2/2005,2004-2005 Clausura,,2,Lanús,Gimnasia y Esgrima (LP),3,0,False,,
19/2/2005,2004-2005 Clausura,,2,Almagro,Independiente,2,2,False,,
20/2/2005,2004-2005 Clausura,,2,Arsenal,Huracan (Tres Arroyos),1,1,False,,
20/2/2005,2004-2005 Clausura,,2,Estudiantes (La Plata),Colón (Santa Fe),3,1,False,,
20/2/2005,2004-2005 Clausura,,2,Instituto (Córdoba),Argentinos Juniors,3,2,False,,
20/2/2005,2004-2005 Clausura,,2,Newell's Old Boys,Rosario Central,0,0,False,,
20/2/2005,2004-2005 Clausura,,2,San Lorenzo de Almagro,Boca Juniors,3,0,False,,
20/2/2005,2004-2005 Clausura,,2,River Plate,Banfield,1,0,False,,
25/2/2005,2004-2005 Clausura,,3,Vélez Sarsfield,Almagro,0,0,False,,
25/2/2005,2004-2005 Clausura,,3,Independiente,Lanús,0,1,False,,
26/2/2005,2004-2005 Clausura,,3,Instituto (Córdoba),Racing,0,1,False,,
26/2/2005,2004-2005 Clausura,,3,Colón (Santa Fe),Arsenal,0,2,False,,
27/2/2005,2004-2005 Clausura,,3,Rosario Central,Quilmes,1,0,False,,
27/2/2005,2004-2005 Clausura,,3,Banfield,Estudiantes (La Plata),0,0,False,,
27/2/2005,2004-2005 Clausura,,3,Gimnasia y Esgrima (LP),San Lorenzo de Almagro,3,1,False,,
27/2/2005,2004-2005 Clausura,,3,Huracan (Tres Arroyos),Newell's Old Boys,0,2,False,,
27/2/2005,2004-2005 Clausura,,3,Boca Juniors,Olimpo (Bahía Blanca),3,1,False,,
27/2/2005,2004-2005 Clausura,,3,Argentinos Juniors,River Plate,3,3,False,,
4/3/2005,2004-2005 Clausura,,4,Lanús,Vélez Sarsfield,1,2,False,,
4/3/2005,2004-2005 Clausura,,4,Newell's Old Boys,Colón (Santa Fe),1,1,False,,
5/3/2005,2004-2005 Clausura,,4,Arsenal,Banfield,2,1,False,,
5/3/2005,2004-2005 Clausura,,4,San Lorenzo de Almagro,Independiente,2,4,False,,
6/3/2005,2004-2005 Clausura,,4,Racing,Boca Juniors,1,0,False,,
6/3/2005,2004-2005 Clausura,,4,Almagro,Rosario Central,1,4,False,,
6/3/2005,2004-2005 Clausura,,4,Estudiantes (La Plata),Argentinos Juniors,1,3,False,,
6/3/2005,2004-2005 Clausura,,4,Olimpo (Bahía Blanca),Gimnasia y Esgrima (LP),1,0,False,,
6/3/2005,2004-2005 Clausura,,4,Quilmes,Huracan (Tres Arroyos),3,0,False,,
6/3/2005,2004-2005 Clausura,,4,River Plate,Instituto (Córdoba),3,1,False,,
11/3/2005,2004-2005 Clausura,,5,Argentinos Juniors,Arsenal,1,1,False,,
12/3/2005,2004-2005 Clausura,,5,Independiente,Olimpo (Bahía Blanca),1,1,False,,
12/3/2005,2004-2005 Clausura,,5,Banfield,Newell's Old Boys,0,1,False,,
12/3/2005,2004-2005 Clausura,,5,Vélez Sarsfield,San Lorenzo de Almagro,2,0,False,,
13/3/2005,2004-2005 Clausura,,5,Instituto (Córdoba),Estudiantes (La Plata),0,3,False,,
13/3/2005,2004-2005 Clausura,,5,Rosario Central,Lanús,3,3,False,,
13/3/2005,2004-2005 Clausura,,5,Huracan (Tres Arroyos),Almagro,1,1,False,,
13/3/2005,2004-2005 Clausura,,5,Colón (Santa Fe),Quilmes,2,1,False,,
13/3/2005,2004-2005 Clausura,,5,River Plate,Racing,1,0,False,,
13/3/2005,2004-2005 Clausura,,5,Gimnasia y Esgrima (LP),Boca Juniors,0,1,False,,
18/3/2005,2004-2005 Clausura,,6,San Lorenzo de Almagro,Rosario Central,1,3,False,,
19/3/2005,2004-2005 Clausura,,6,Newell's Old Boys,Argentinos Juniors,1,1,False,,
19/3/2005,2004-2005 Clausura,,6,Racing,Gimnasia y Esgrima (LP),2,1,False,,
20/3/2005,2004-2005 Clausura,,6,Arsenal,Instituto (Córdoba),2,1,False,,
20/3/2005,2004-2005 Clausura,,6,Estudiantes (La Plata),River Plate,2,1,False,,
20/3/2005,2004-2005 Clausura,,6,Boca Juniors,Independiente,2,1,False,,
20/3/2005,2004-2005 Clausura,,6,Olimpo (Bahía Blanca),Vélez Sarsfield,1,1,False,,
20/3/2005,2004-2005 Clausura,,6,Lanús,Huracan (Tres Arroyos),3,1,False,,
20/3/2005,2004-2005 Clausura,,6,Almagro,Colón (Santa Fe),0,5,False,,
20/3/2005,2004-2005 Clausura,,6,Quilmes,Banfield,1,0,False,,
1/4/2005,2004-2005 Clausura,,7,Huracan (Tres Arroyos),San Lorenzo de Almagro,2,2,False,,
2/4/2005,2004-2005 Clausura,,7,Argentinos Juniors,Quilmes,0,1,False,,
2/4/2005,2004-2005 Clausura,,7,Independiente,Gimnasia y Esgrima (LP),2,0,False,,
3/4/2005,2004-2005 Clausura,,7,Estudiantes (La Plata),Racing,2,2,False,,
3/4/2005,2004-2005 Clausura,,7,Banfield,Almagro,4,1,False,,
3/4/2005,2004-2005 Clausura,,7,Colón (Santa Fe),Lanús,4,0,False,,
3/4/2005,2004-2005 Clausura,,7,Instituto (Córdoba),Newell's Old Boys,4,3,False,,
3/4/2005,2004-2005 Clausura,,7,Rosario Central,Olimpo (Bahía Blanca),1,0,False,,
3/4/2005,2004-2005 Clausura,,7,Vélez Sarsfield,Boca Juniors,2,0,False,,
3/4/2005,2004-2005 Clausura,,7,River Plate,Arsenal,2,0,False,,
8/4/2005,2004-2005 Clausura,,8,Arsenal,Estudiantes (La Plata),0,0,False,,
9/4/2005,2004-2005 Clausura,,8,Lanús,Banfield,2,4,False,,
9/4/2005,2004-2005 Clausura,,8,Quilmes,Instituto (Córdoba),1,2,False,,
9/4/2005,2004-2005 Clausura,,8,Gimnasia y Esgrima (LP),Vélez Sarsfield,2,4,False,,
10/4/2005,2004-2005 Clausura,,8,Almagro,Argentinos Juniors,2,0,False,,
10/4/2005,2004-2005 Clausura,,8,Newell's Old Boys,River Plate,4,2,False,,
10/4/2005,2004-2005 Clausura,,8,Racing,Independiente,3,1,False,,
10/4/2005,2004-2005 Clausura,,8,Boca Juniors,Rosario Central,4,1,False,,
