date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
25/4/2009,2008-2009 Clausura,,11,Estudiantes (La Plata),Newell's Old Boys,1,0,False,,
26/4/2009,2008-2009 Clausura,,11,Argentinos Juniors,Independiente,1,1,False,,
26/4/2009,2008-2009 Clausura,,11,Colón (Santa Fe),Vélez Sarsfield,2,4,False,,
26/4/2009,2008-2009 Clausura,,11,Rosario Central,Boca Juniors,2,0,False,,
26/4/2009,2008-2009 Clausura,,11,Godoy Cruz Antonio Tomba,Lanús,0,1,False,,
26/4/2009,2008-2009 Clausura,,11,River Plate,Gimnasia y Esgrima (Jujuy),1,0,False,,
2/5/2009,2008-2009 Clausura,,12,Gimnasia y Esgrima (LP),San Lorenzo de Almagro,1,2,False,,
2/5/2009,2008-2009 Clausura,,12,Independiente,Tigre,4,1,False,,
2/5/2009,2008-2009 Clausura,,12,Gimnasia y Esgrima (Jujuy),Rosario Central,0,1,False,,
2/5/2009,2008-2009 Clausura,,12,Lanús,Estudiantes (La Plata),0,3,False,,
2/5/2009,2008-2009 Clausura,,12,Argentinos Juniors,Colón (Santa Fe),2,0,False,,
3/5/2009,2008-2009 Clausura,,12,Racing,Arsenal,4,1,False,,
3/5/2009,2008-2009 Clausura,,12,San Martín (Tucumán),Vélez Sarsfield,0,0,False,,
3/5/2009,2008-2009 Clausura,,12,Newell's Old Boys,River Plate,1,0,False,,
3/5/2009,2008-2009 Clausura,,12,Boca Juniors,Banfield,2,3,False,,
3/5/2009,2008-2009 Clausura,,12,Huracán,Godoy Cruz Antonio Tomba,3,2,False,,
8/5/2009,2008-2009 Clausura,,13,Banfield,Gimnasia y Esgrima (Jujuy),2,2,False,,
8/5/2009,2008-2009 Clausura,,13,Tigre,Argentinos Juniors,1,1,False,,
9/5/2009,2008-2009 Clausura,,13,Arsenal,Gimnasia y Esgrima (LP),0,0,False,,
9/5/2009,2008-2009 Clausura,,13,Vélez Sarsfield,Racing,2,2,False,,
9/5/2009,2008-2009 Clausura,,13,Colón (Santa Fe),San Martín (Tucumán),2,0,False,,
10/5/2009,2008-2009 Clausura,,13,Godoy Cruz Antonio Tomba,Independiente,2,0,False,,
10/5/2009,2008-2009 Clausura,,13,Rosario Central,Newell's Old Boys,1,1,False,,
10/5/2009,2008-2009 Clausura,,13,River Plate,Lanús,1,1,False,,
10/5/2009,2008-2009 Clausura,,13,San Lorenzo de Almagro,Boca Juniors,1,1,False,,
10/5/2009,2008-2009 Clausura,,13,Estudiantes (La Plata),Huracán,1,1,False,,
15/5/2009,2008-2009 Clausura,,14,Argentinos Juniors,Godoy Cruz Antonio Tomba,2,4,False,,
15/5/2009,2008-2009 Clausura,,14,Lanús,Rosario Central,2,1,False,,
16/5/2009,2008-2009 Clausura,,14,Huracán,River Plate,4,0,False,,
16/5/2009,2008-2009 Clausura,,14,Tigre,Colón (Santa Fe),2,1,False,,
16/5/2009,2008-2009 Clausura,,14,Newell's Old Boys,Banfield,1,1,False,,
16/5/2009,2008-2009 Clausura,,14,Gimnasia y Esgrima (LP),Vélez Sarsfield,3,1,False,,
17/5/2009,2008-2009 Clausura,,14,Independiente,Estudiantes (La Plata),1,5,False,,
17/5/2009,2008-2009 Clausura,,14,Racing,San Martín (Tucumán),1,2,False,,
17/5/2009,2008-2009 Clausura,,14,Gimnasia y Esgrima (Jujuy),San Lorenzo de Almagro,0,3,False,,
17/5/2009,2008-2009 Clausura,,14,Boca Juniors,Arsenal,2,1,False,,
22/5/2009,2008-2009 Clausura,,15,Godoy Cruz Antonio Tomba,Tigre,0,2,False,,
22/5/2009,2008-2009 Clausura,,15,Arsenal,Gimnasia y Esgrima (Jujuy),0,1,False,,
23/5/2009,2008-2009 Clausura,,15,San Lorenzo de Almagro,Newell's Old Boys,0,2,False,,
23/5/2009,2008-2009 Clausura,,15,Banfield,Lanús,0,1,False,,
23/5/2009,2008-2009 Clausura,,15,Rosario Central,Huracán,1,2,False,,
23/5/2009,2008-2009 Clausura,,15,Estudiantes (La Plata),Argentinos Juniors,3,2,False,,
24/5/2009,2008-2009 Clausura,,15,Colón (Santa Fe),Racing,0,0,False,,
24/5/2009,2008-2009 Clausura,,15,San Martín (Tucumán),Gimnasia y Esgrima (LP),0,1,False,,
24/5/2009,2008-2009 Clausura,,15,Vélez Sarsfield,Boca Juniors,2,0,False,,
24/5/2009,2008-2009 Clausura,,15,River Plate,Independiente,2,0,False,,
29/5/2009,2008-2009 Clausura,,16,Newell's Old Boys,Arsenal,1,1,False,,
29/5/2009,2008-2009 Clausura,,16,Huracán,Banfield,2,1,False,,
30/5/2009,2008-2009 Clausura,,16,Godoy Cruz Antonio Tomba,Colón (Santa Fe),1,3,False,,
30/5/2009,2008-2009 Clausura,,16,Independiente,Rosario Central,3,1,False,,
30/5/2009,2008-2009 Clausura,,16,Lanús,San Lorenzo de Almagro,2,1,False,,
31/5/2009,2008-2009 Clausura,,16,Boca Juniors,San Martín (Tucumán),3,0,False,,
31/5/2009,2008-2009 Clausura,,16,Gimnasia y Esgrima (LP),Racing,0,0,False,,
31/5/2009,2008-2009 Clausura,,16,Tigre,Estudiantes (La Plata),2,0,False,,
31/5/2009,2008-2009 Clausura,,16,Argentinos Juniors,River Plate,0,0,False,,
31/5/2009,2008-2009 Clausura,,16,Gimnasia y Esgrima (Jujuy),Vélez Sarsfield,0,1,False,,
12/6/2009,2008-2009 Clausura,,17,Colón (Santa Fe),Gimnasia y Esgrima (LP),2,0,False,,
12/6/2009,2008-2009 Clausura,,17,Banfield,Independiente,5,0,False,,
13/6/2009,2008-2009 Clausura,,17,River Plate,Tigre,3,1,False,,
13/6/2009,2008-2009 Clausura,,17,Estudiantes (La Plata),Godoy Cruz Antonio Tomba,1,0,False,,
13/6/2009,2008-2009 Clausura,,17,Vélez Sarsfield,Newell's Old Boys,2,0,False,,
13/6/2009,2008-2009 Clausura,,17,Arsenal,Lanús,4,1,False,,
14/6/2009,2008-2009 Clausura,,17,Racing,Boca Juniors,3,0,False,,
14/6/2009,2008-2009 Clausura,,17,San Martín (Tucumán),Gimnasia y Esgrima (Jujuy),0,1,False,,
14/6/2009,2008-2009 Clausura,,17,San Lorenzo de Almagro,Huracán,0,1,False,,
14/6/2009,2008-2009 Clausura,,17,Rosario Central,Argentinos Juniors,2,1,False,,
19/6/2009,2008-2009 Clausura,,18,Argentinos Juniors,Banfield,1,1,False,,
19/6/2009,2008-2009 Clausura,,18,Newell's Old Boys,San Martín (Tucumán),0,1,False,,
20/6/2009,2008-2009 Clausura,,18,Gimnasia y Esgrima (Jujuy),Racing,0,2,False,,
20/6/2009,2008-2009 Clausura,,18,Tigre,Rosario Central,0,1,False,,
20/6/2009,2008-2009 Clausura,,18,Independiente,San Lorenzo de Almagro,0,1,False,,
21/6/2009,2008-2009 Clausura,,18,Boca Juniors,Gimnasia y Esgrima (LP),1,2,False,,
21/6/2009,2008-2009 Clausura,,18,Godoy Cruz Antonio Tomba,River Plate,1,0,False,,
21/6/2009,2008-2009 Clausura,,18,Estudiantes (La Plata),Colón (Santa Fe),1,3,False,,
21/6/2009,2008-2009 Clausura,,18,Huracán,Arsenal,3,0,False,,
21/6/2009,2008-2009 Clausura,,18,Lanús,Vélez Sarsfield,1,1,False,,
26/6/2009,2008-2009 Clausura,,19,Arsenal,Independiente,1,1,False,,
3/7/2009,2008-2009 Clausura,,19,Racing,Newell's Old Boys,2,1,False,,
4/7/2009,2008-2009 Clausura,,19,Banfield,Tigre,0,3,False,,
4/7/2009,2008-2009 Clausura,,19,Rosario Central,Godoy Cruz Antonio Tomba,0,1,False,,
4/7/2009,2008-2009 Clausura,,19,River Plate,Estudiantes (La Plata),1,2,False,,
4/7/2009,2008-2009 Clausura,,19,Colón (Santa Fe),Boca Juniors,1,3,False,,
4/7/2009,2008-2009 Clausura,,19,San Lorenzo de Almagro,Argentinos Juniors,3,0,False,,
5/7/2009,2008-2009 Clausura,,19,Gimnasia y Esgrima (LP),Gimnasia y Esgrima (Jujuy),2,0,False,,
5/7/2009,2008-2009 Clausura,,19,San Martín (Tucumán),Lanús,2,3,False,,
5/7/2009,2008-2009 Clausura,,19,Vélez Sarsfield,Huracán,1,0,False,,
