date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
21/8/2005,2005-2006 Apertura,,3,Lanús,Boca Juniors,1,1,False,,
21/8/2005,2005-2006 Apertura,,3,Rosario Central,Gimnasia y Esgrima (Jujuy),3,2,False,,
21/8/2005,2005-2006 Apertura,,3,San Lorenzo de Almagro,Independiente,1,1,False,,
21/8/2005,2005-2006 Apertura,,3,Instituto (Córdoba),Olimpo (Bahía Blanca),0,0,False,,
26/8/2005,2005-2006 Apertura,,4,Rosario Central,Lanús,4,0,False,,
26/8/2005,2005-2006 Apertura,,4,Gimnasia y Esgrima (Jujuy),Newell's Old Boys,2,0,False,,
27/8/2005,2005-2006 Apertura,,4,Olimpo (Bahía Blanca),San Lorenzo de Almagro,1,1,False,,
27/8/2005,2005-2006 Apertura,,4,Independiente,Argentinos Juniors,1,1,False,,
28/8/2005,2005-2006 Apertura,,4,Estudiantes (La Plata),Gimnasia y Esgrima (LP),1,0,False,,
28/8/2005,2005-2006 Apertura,,4,Colón (Santa Fe),Tiro Federal,4,3,False,,
28/8/2005,2005-2006 Apertura,,4,Banfield,River Plate,4,1,False,,
28/8/2005,2005-2006 Apertura,,4,Vélez Sarsfield,Racing,1,0,False,,
28/8/2005,2005-2006 Apertura,,4,Arsenal,Quilmes,1,3,False,,
28/8/2005,2005-2006 Apertura,,4,Boca Juniors,Instituto (Córdoba),3,0,False,,
6/9/2005,2005-2006 Apertura,,5,Newell's Old Boys,Banfield,2,2,False,,
6/9/2005,2005-2006 Apertura,,5,Quilmes,Vélez Sarsfield,1,1,False,,
6/9/2005,2005-2006 Apertura,,5,Argentinos Juniors,Olimpo (Bahía Blanca),1,0,False,,
6/9/2005,2005-2006 Apertura,,5,Racing,Estudiantes (La Plata),3,1,False,,
7/9/2005,2005-2006 Apertura,,5,San Lorenzo de Almagro,Boca Juniors,3,2,False,,
7/9/2005,2005-2006 Apertura,,5,River Plate,Colón (Santa Fe),3,2,False,,
7/9/2005,2005-2006 Apertura,,5,Lanús,Gimnasia y Esgrima (Jujuy),2,1,False,,
7/9/2005,2005-2006 Apertura,,5,Gimnasia y Esgrima (LP),Independiente,3,0,False,,
7/9/2005,2005-2006 Apertura,,5,Instituto (Córdoba),Rosario Central,0,0,False,,
7/9/2005,2005-2006 Apertura,,5,Tiro Federal,Arsenal,0,2,False,,
9/9/2005,2005-2006 Apertura,,6,Estudiantes (La Plata),Quilmes,2,0,False,,
10/9/2005,2005-2006 Apertura,,6,Rosario Central,San Lorenzo de Almagro,0,4,False,,
10/9/2005,2005-2006 Apertura,,6,Vélez Sarsfield,Tiro Federal,1,0,False,,
10/9/2005,2005-2006 Apertura,,6,Lanús,Instituto (Córdoba),1,1,False,,
11/9/2005,2005-2006 Apertura,,6,Independiente,Racing,4,0,False,,
11/9/2005,2005-2006 Apertura,,6,Colón (Santa Fe),Newell's Old Boys,1,1,False,,
11/9/2005,2005-2006 Apertura,,6,Gimnasia y Esgrima (Jujuy),Banfield,1,2,False,,
11/9/2005,2005-2006 Apertura,,6,Arsenal,River Plate,1,0,False,,
11/9/2005,2005-2006 Apertura,,6,Boca Juniors,Argentinos Juniors,1,0,False,,
11/9/2005,2005-2006 Apertura,,6,Olimpo (Bahía Blanca),Gimnasia y Esgrima (LP),2,1,False,,
16/9/2005,2005-2006 Apertura,,7,Quilmes,Independiente,1,1,False,,
17/9/2005,2005-2006 Apertura,,7,San Lorenzo de Almagro,Lanús,1,1,False,,
17/9/2005,2005-2006 Apertura,,7,Tiro Federal,Estudiantes (La Plata),0,1,False,,
18/9/2005,2005-2006 Apertura,,7,Argentinos Juniors,Rosario Central,1,0,False,,
18/9/2005,2005-2006 Apertura,,7,Gimnasia y Esgrima (LP),Boca Juniors,0,2,False,,
18/9/2005,2005-2006 Apertura,,7,Racing,Olimpo (Bahía Blanca),2,2,False,,
18/9/2005,2005-2006 Apertura,,7,River Plate,Vélez Sarsfield,0,1,False,,
18/9/2005,2005-2006 Apertura,,7,Newell's Old Boys,Arsenal,1,3,False,,
18/9/2005,2005-2006 Apertura,,7,Banfield,Colón (Santa Fe),2,0,False,,
18/9/2005,2005-2006 Apertura,,7,Instituto (Córdoba),Gimnasia y Esgrima (Jujuy),0,0,False,,
23/9/2005,2005-2006 Apertura,,8,Vélez Sarsfield,Newell's Old Boys,1,0,False,,
24/9/2005,2005-2006 Apertura,,8,Independiente,Tiro Federal,1,0,False,,
24/9/2005,2005-2006 Apertura,,8,Rosario Central,Gimnasia y Esgrima (LP),0,3,False,,
25/9/2005,2005-2006 Apertura,,8,Estudiantes (La Plata),River Plate,1,0,False,,
25/9/2005,2005-2006 Apertura,,8,Olimpo (Bahía Blanca),Quilmes,1,0,False,,
25/9/2005,2005-2006 Apertura,,8,Gimnasia y Esgrima (Jujuy),Colón (Santa Fe),2,2,False,,
25/9/2005,2005-2006 Apertura,,8,Boca Juniors,Racing,2,0,False,,
25/9/2005,2005-2006 Apertura,,8,Lanús,Argentinos Juniors,1,1,False,,
25/9/2005,2005-2006 Apertura,,8,Instituto (Córdoba),San Lorenzo de Almagro,2,0,False,,
25/9/2005,2005-2006 Apertura,,8,Arsenal,Banfield,1,1,False,,
30/9/2005,2005-2006 Apertura,,9,Newell's Old Boys,Estudiantes (La Plata),3,2,False,,
1/10/2005,2005-2006 Apertura,,9,Argentinos Juniors,Instituto (Córdoba),1,0,False,,
1/10/2005,2005-2006 Apertura,,9,Gimnasia y Esgrima (LP),Lanús,1,0,False,,
1/10/2005,2005-2006 Apertura,,9,Tiro Federal,Olimpo (Bahía Blanca),1,1,False,,
1/10/2005,2005-2006 Apertura,,9,Banfield,Vélez Sarsfield,0,0,False,,
1/10/2005,2005-2006 Apertura,,9,Colón (Santa Fe),Arsenal,0,0,False,,
1/10/2005,2005-2006 Apertura,,9,San Lorenzo de Almagro,Gimnasia y Esgrima (Jujuy),1,1,False,,
2/10/2005,2005-2006 Apertura,,9,Racing,Rosario Central,0,1,False,,
2/10/2005,2005-2006 Apertura,,9,Quilmes,Boca Juniors,0,4,False,,
2/10/2005,2005-2006 Apertura,,9,River Plate,Independiente,3,1,False,,
4/10/2005,2005-2006 Apertura,,10,Vélez Sarsfield,Colón (Santa Fe),2,1,False,,
4/10/2005,2005-2006 Apertura,,10,Estudiantes (La Plata),Banfield,2,0,False,,
4/10/2005,2005-2006 Apertura,,10,Lanús,Racing,1,0,False,,
5/10/2005,2005-2006 Apertura,,10,Independiente,Newell's Old Boys,2,0,False,,
5/10/2005,2005-2006 Apertura,,10,Olimpo (Bahía Blanca),River Plate,2,1,False,,
5/10/2005,2005-2006 Apertura,,10,Boca Juniors,Tiro Federal,2,1,False,,
5/10/2005,2005-2006 Apertura,,10,Rosario Central,Quilmes,2,1,False,,
5/10/2005,2005-2006 Apertura,,10,San Lorenzo de Almagro,Argentinos Juniors,1,3,False,,
7/10/2005,2005-2006 Apertura,,10,Gimnasia y Esgrima (Jujuy),Arsenal,1,1,False,,
7/10/2005,2005-2006 Apertura,,10,Instituto (Córdoba),Gimnasia y Esgrima (LP),0,1,False,,
14/10/2005,2005-2006 Apertura,,11,Argentinos Juniors,Gimnasia y Esgrima (Jujuy),1,2,False,,
15/10/2005,2005-2006 Apertura,,11,Gimnasia y Esgrima (LP),San Lorenzo de Almagro,3,2,False,,
15/10/2005,2005-2006 Apertura,,11,Racing,Instituto (Córdoba),2,3,False,,
16/10/2005,2005-2006 Apertura,,11,Quilmes,Lanús,0,1,False,,
16/10/2005,2005-2006 Apertura,,11,River Plate,Boca Juniors,0,0,False,,
16/10/2005,2005-2006 Apertura,,11,Newell's Old Boys,Olimpo (Bahía Blanca),0,1,False,,
16/10/2005,2005-2006 Apertura,,11,Banfield,Independiente,2,2,False,,
16/10/2005,2005-2006 Apertura,,11,Colón (Santa Fe),Estudiantes (La Plata),2,1,False,,
16/10/2005,2005-2006 Apertura,,11,Arsenal,Vélez Sarsfield,0,1,False,,
18/10/2005,2005-2006 Apertura,,11,Tiro Federal,Rosario Central,4,0,False,,
21/10/2005,2005-2006 Apertura,,12,Estudiantes (La Plata),Arsenal,3,1,False,,
21/10/2005,2005-2006 Apertura,,12,Independiente,Colón (Santa Fe),1,1,False,,
21/10/2005,2005-2006 Apertura,,12,Olimpo (Bahía Blanca),Banfield,2,2,False,,
21/10/2005,2005-2006 Apertura,,12,Lanús,Tiro Federal,0,2,False,,
28/10/2005,2005-2006 Apertura,,12,Argentinos Juniors,Gimnasia y Esgrima (LP),0,1,False,,
29/10/2005,2005-2006 Apertura,,12,Boca Juniors,Newell's Old Boys,2,1,False,,
30/10/2005,2005-2006 Apertura,,12,Gimnasia y Esgrima (Jujuy),Vélez Sarsfield,1,2,False,,
30/10/2005,2005-2006 Apertura,,12,Rosario Central,River Plate,0,3,False,,
30/10/2005,2005-2006 Apertura,,12,Instituto (Córdoba),Quilmes,0,0,False,,
30/10/2005,2005-2006 Apertura,,12,San Lorenzo de Almagro,Racing,2,1,False,,
6/11/2005,2005-2006 Apertura,,13,Vélez Sarsfield,Estudiantes (La Plata),0,2,False,,
6/11/2005,2005-2006 Apertura,,13,Newell's Old Boys,Rosario Central,2,1,False,,
7/11/2005,2005-2006 Apertura,,13,Banfield,Boca Juniors,1,1,False,,
8/11/2005,2005-2006 Apertura,,13,Gimnasia y Esgrima (LP),Gimnasia y Esgrima (Jujuy),4,1,False,,
8/11/2005,2005-2006 Apertura,,13,Colón (Santa Fe),Olimpo (Bahía Blanca),2,0,False,,
8/11/2005,2005-2006 Apertura,,13,Arsenal,Independiente,2,4,False,,
9/11/2005,2005-2006 Apertura,,13,Racing,Argentinos Juniors,3,0,False,,
9/11/2005,2005-2006 Apertura,,13,Quilmes,San Lorenzo de Almagro,2,0,False,,
9/11/2005,2005-2006 Apertura,,13,Tiro Federal,Instituto (Córdoba),2,1,False,,
9/11/2005,2005-2006 Apertura,,13,River Plate,Lanús,4,1,False,,
11/11/2005,2005-2006 Apertura,,14,Rosario Central,Banfield,0,0,False,,
12/11/2005,2005-2006 Apertura,,14,Argentinos Juniors,Quilmes,1,2,False,,
12/11/2005,2005-2006 Apertura,,14,Gimnasia y Esgrima (LP),Racing,3,1,False,,
12/11/2005,2005-2006 Apertura,,14,Gimnasia y Esgrima (Jujuy),Estudiantes (La Plata),0,1,False,,
13/11/2005,2005-2006 Apertura,,14,Independiente,Vélez Sarsfield,1,0,False,,
13/11/2005,2005-2006 Apertura,,14,Olimpo (Bahía Blanca),Arsenal,0,0,False,,
13/11/2005,2005-2006 Apertura,,14,Boca Juniors,Colón (Santa Fe),0,1,False,,
13/11/2005,2005-2006 Apertura,,14,Lanús,Newell's Old Boys,1,1,False,,
13/11/2005,2005-2006 Apertura,,14,Instituto (Córdoba),River Plate,1,4,False,,
13/11/2005,2005-2006 Apertura,,14,San Lorenzo de Almagro,Tiro Federal,5,3,False,,
15/11/2005,2005-2006 Apertura,,15,Racing,Gimnasia y Esgrima (Jujuy),3,3,False,,
15/11/2005,2005-2006 Apertura,,15,Quilmes,Gimnasia y Esgrima (LP),0,1,False,,
16/11/2005,2005-2006 Apertura,,15,Estudiantes (La Plata),Independiente,1,1,False,,
16/11/2005,2005-2006 Apertura,,15,Newell's Old Boys,Instituto (Córdoba),5,0,False,,
16/11/2005,2005-2006 Apertura,,15,Banfield,Lanús,1,1,False,,
17/11/2005,2005-2006 Apertura,,15,Arsenal,Boca Juniors,4,1,False,,
17/11/2005,2005-2006 Apertura,,15,Vélez Sarsfield,Olimpo (Bahía Blanca),2,0,False,,
17/11/2005,2005-2006 Apertura,,15,Tiro Federal,Argentinos Juniors,1,4,False,,
17/11/2005,2005-2006 Apertura,,15,River Plate,San Lorenzo de Almagro,5,1,False,,
17/11/2005,2005-2006 Apertura,,15,Colón (Santa Fe),Rosario Central,2,0,False,,
19/11/2005,2005-2006 Apertura,,16,Gimnasia y Esgrima (Jujuy),Independiente,1,1,False,,
19/11/2005,2005-2006 Apertura,,16,Instituto (Córdoba),Banfield,0,0,False,,
20/11/2005,2005-2006 Apertura,,16,Argentinos Juniors,River Plate,1,0,False,,
20/11/2005,2005-2006 Apertura,,16,Gimnasia y Esgrima (LP),Tiro Federal,1,1,False,,
20/11/2005,2005-2006 Apertura,,16,Racing,Quilmes,4,1,False,,
20/11/2005,2005-2006 Apertura,,16,Olimpo (Bahía Blanca),Estudiantes (La Plata),3,0,False,,
20/11/2005,2005-2006 Apertura,,16,Boca Juniors,Vélez Sarsfield,2,0,False,,
20/11/2005,2005-2006 Apertura,,16,Rosario Central,Arsenal,1,1,False,,
20/11/2005,2005-2006 Apertura,,16,Lanús,Colón (Santa Fe),3,1,False,,
21/11/2005,2005-2006 Apertura,,16,San Lorenzo de Almagro,Newell's Old Boys,4,2,False,,
25/11/2005,2005-2006 Apertura,,17,Banfield,San Lorenzo de Almagro,5,0,False,,
26/11/2005,2005-2006 Apertura,,17,Tiro Federal,Racing,1,2,False,,
26/11/2005,2005-2006 Apertura,,17,Vélez Sarsfield,Rosario Central,0,2,False,,
26/11/2005,2005-2006 Apertura,,17,Arsenal,Lanús,1,2,False,,
26/11/2005,2005-2006 Apertura,,17,Colón (Santa Fe),Instituto (Córdoba),1,1,False,,
27/11/2005,2005-2006 Apertura,,17,Independiente,Olimpo (Bahía Blanca),4,0,False,,
27/11/2005,2005-2006 Apertura,,17,River Plate,Gimnasia y Esgrima (LP),1,3,False,,
27/11/2005,2005-2006 Apertura,,17,Estudiantes (La Plata),Boca Juniors,1,3,False,,
27/11/2005,2005-2006 Apertura,,17,Quilmes,Gimnasia y Esgrima (Jujuy),2,2,False,,
27/11/2005,2005-2006 Apertura,,17,Newell's Old Boys,Argentinos Juniors,3,0,False,,
2/12/2005,2005-2006 Apertura,,18,Argentinos Juniors,Banfield,1,1,False,,
3/12/2005,2005-2006 Apertura,,18,Quilmes,Tiro Federal,1,2,False,,
3/12/2005,2005-2006 Apertura,,18,San Lorenzo de Almagro,Colón (Santa Fe),1,4,False,,
3/12/2005,2005-2006 Apertura,,18,Rosario Central,Estudiantes (La Plata),1,1,False,,
4/12/2005,2005-2006 Apertura,,18,Gimnasia y Esgrima (Jujuy),Olimpo (Bahía Blanca),2,1,False,,
4/12/2005,2005-2006 Apertura,,18,Lanús,Vélez Sarsfield,0,4,False,,
4/12/2005,2005-2006 Apertura,,18,Instituto (Córdoba),Arsenal,0,2,False,,
4/12/2005,2005-2006 Apertura,,18,Racing,River Plate,1,1,False,,
11/12/2005,2005-2006 Apertura,,18,Gimnasia y Esgrima (LP),Newell's Old Boys,0,0,False,,
11/12/2005,2005-2006 Apertura,,18,Boca Juniors,Independiente,2,0,False,,
9/12/2005,2005-2006 Apertura,,19,Vélez Sarsfield,Instituto (Córdoba),2,2,False,,
10/12/2005,2005-2006 Apertura,,19,Arsenal,San Lorenzo de Almagro,1,2,False,,
10/12/2005,2005-2006 Apertura,,19,Estudiantes (La Plata),Lanús,2,2,False,,
11/12/2005,2005-2006 Apertura,,19,Tiro Federal,Gimnasia y Esgrima (Jujuy),0,0,False,,
11/12/2005,2005-2006 Apertura,,19,River Plate,Quilmes,1,1,False,,
11/12/2005,2005-2006 Apertura,,19,Colón (Santa Fe),Argentinos Juniors,2,0,False,,
14/12/2005,2005-2006 Apertura,,19,Independiente,Rosario Central,2,2,False,,
14/12/2005,2005-2006 Apertura,,19,Olimpo (Bahía Blanca),Boca Juniors,1,2,False,,
14/12/2005,2005-2006 Apertura,,19,Newell's Old Boys,Racing,0,1,False,,
14/12/2005,2005-2006 Apertura,,19,Banfield,Gimnasia y Esgrima (LP),1,1,False,,
