date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
8/3/1998,1997-1998 Clausura,,5,Independiente,Gimnasia y Tiro (Salta),5,1,False,,
8/3/1998,1997-1998 Clausura,,5,Gimnasia y Esgrima (Jujuy),Racing,2,0,False,,
8/3/1998,1997-1998 Clausura,,5,River Plate,Huracán,5,0,False,,
8/3/1998,1997-1998 Clausura,,5,Lanús,Deportivo Español,3,0,False,,
8/3/1998,1997-1998 Clausura,,5,Rosario Central,Ferro Carril Oeste,1,2,False,,
8/3/1998,1997-1998 Clausura,,5,Vélez Sarsfield,Platense,0,0,False,,
8/3/1998,1997-1998 Clausura,,5,Argentinos Juniors,Newell's Old Boys,2,1,False,,
8/3/1998,1997-1998 Clausura,,5,Colón (Santa Fe),Gimnasia y Esgrima (LP),3,3,False,,
15/3/1998,1997-1998 Clausura,,6,Platense,San Lorenzo de Almagro,1,4,False,,
15/3/1998,1997-1998 Clausura,,6,Unión (Santa Fe),Independiente,2,2,False,,
15/3/1998,1997-1998 Clausura,,6,Gimnasia y Tiro (Salta),Gimnasia y Esgrima (Jujuy),0,0,False,,
15/3/1998,1997-1998 Clausura,,6,Racing,Colón (Santa Fe),0,1,False,,
15/3/1998,1997-1998 Clausura,,6,Gimnasia y Esgrima (LP),River Plate,4,3,False,,
15/3/1998,1997-1998 Clausura,,6,Huracán,Lanús,0,2,False,,
15/3/1998,1997-1998 Clausura,,6,Deportivo Español,Rosario Central,1,1,False,,
15/3/1998,1997-1998 Clausura,,6,Ferro Carril Oeste,Argentinos Juniors,1,1,False,,
15/3/1998,1997-1998 Clausura,,6,Newell's Old Boys,Vélez Sarsfield,0,1,False,,
15/3/1998,1997-1998 Clausura,,6,Boca Juniors,Estudiantes (La Plata),0,0,False,,
21/3/1998,1997-1998 Clausura,,7,Argentinos Juniors,Vélez Sarsfield,0,0,False,,
21/3/1998,1997-1998 Clausura,,7,Rosario Central,Huracán,2,1,False,,
21/3/1998,1997-1998 Clausura,,7,San Lorenzo de Almagro,Newell's Old Boys,2,2,False,,
21/3/1998,1997-1998 Clausura,,7,Estudiantes (La Plata),Platense,2,0,False,,
21/3/1998,1997-1998 Clausura,,7,Independiente,Boca Juniors,0,4,False,,
21/3/1998,1997-1998 Clausura,,7,Gimnasia y Esgrima (Jujuy),Unión (Santa Fe),2,0,False,,
21/3/1998,1997-1998 Clausura,,7,Colón (Santa Fe),Gimnasia y Tiro (Salta),0,2,False,,
21/3/1998,1997-1998 Clausura,,7,Ferro Carril Oeste,Deportivo Español,2,2,False,,
21/3/1998,1997-1998 Clausura,,7,River Plate,Racing,1,0,False,,
21/3/1998,1997-1998 Clausura,,7,Lanús,Gimnasia y Esgrima (LP),1,1,False,,
28/3/1998,1997-1998 Clausura,,8,Boca Juniors,Gimnasia y Esgrima (Jujuy),0,0,False,,
28/3/1998,1997-1998 Clausura,,8,Racing,Lanús,3,0,False,,
28/3/1998,1997-1998 Clausura,,8,Newell's Old Boys,Estudiantes (La Plata),3,0,False,,
28/3/1998,1997-1998 Clausura,,8,Platense,Independiente,0,1,False,,
28/3/1998,1997-1998 Clausura,,8,Unión (Santa Fe),Colón (Santa Fe),2,2,False,,
28/3/1998,1997-1998 Clausura,,8,Gimnasia y Tiro (Salta),River Plate,1,1,False,,
28/3/1998,1997-1998 Clausura,,8,Gimnasia y Esgrima (LP),Rosario Central,4,0,False,,
28/3/1998,1997-1998 Clausura,,8,Huracán,Ferro Carril Oeste,3,1,False,,
28/3/1998,1997-1998 Clausura,,8,Vélez Sarsfield,San Lorenzo de Almagro,1,2,False,,
28/3/1998,1997-1998 Clausura,,8,Deportivo Español,Argentinos Juniors,0,5,False,,
4/4/1998,1997-1998 Clausura,,9,Independiente,Newell's Old Boys,0,2,False,,
4/4/1998,1997-1998 Clausura,,9,Rosario Central,Racing,2,0,False,,
4/4/1998,1997-1998 Clausura,,9,Deportivo Español,Huracán,3,3,False,,
4/4/1998,1997-1998 Clausura,,9,San Lorenzo de Almagro,Argentinos Juniors,2,2,False,,
4/4/1998,1997-1998 Clausura,,9,Estudiantes (La Plata),Vélez Sarsfield,1,2,False,,
4/4/1998,1997-1998 Clausura,,9,Gimnasia y Esgrima (Jujuy),Platense,1,1,False,,
4/4/1998,1997-1998 Clausura,,9,Colón (Santa Fe),Boca Juniors,2,2,False,,
4/4/1998,1997-1998 Clausura,,9,Lanús,Gimnasia y Tiro (Salta),3,0,False,,
4/4/1998,1997-1998 Clausura,,9,River Plate,Unión (Santa Fe),3,1,False,,
4/4/1998,1997-1998 Clausura,,9,Ferro Carril Oeste,Gimnasia y Esgrima (LP),1,4,False,,
4/4/1998,1997-1998 Clausura,,10,Vélez Sarsfield,Independiente,3,0,False,,
4/4/1998,1997-1998 Clausura,,10,Platense,Colón (Santa Fe),3,0,False,,
4/4/1998,1997-1998 Clausura,,10,Racing,Ferro Carril Oeste,2,0,False,,
4/4/1998,1997-1998 Clausura,,10,Gimnasia y Tiro (Salta),Rosario Central,1,1,False,,
4/4/1998,1997-1998 Clausura,,10,Argentinos Juniors,Huracán,3,0,False,,
4/4/1998,1997-1998 Clausura,,10,San Lorenzo de Almagro,Estudiantes (La Plata),2,0,False,,
4/4/1998,1997-1998 Clausura,,10,Gimnasia y Esgrima (LP),Deportivo Español,2,2,False,,
4/4/1998,1997-1998 Clausura,,10,Boca Juniors,River Plate,3,2,False,,
4/4/1998,1997-1998 Clausura,,10,Newell's Old Boys,Gimnasia y Esgrima (Jujuy),1,0,False,,
4/4/1998,1997-1998 Clausura,,10,Unión (Santa Fe),Lanús,1,2,False,,
14/4/1998,1997-1998 Clausura,,11,Lanús,Boca Juniors,2,1,False,,
14/4/1998,1997-1998 Clausura,,11,River Plate,Platense,1,1,False,,
14/4/1998,1997-1998 Clausura,,11,Deportivo Español,Racing,0,0,False,,
14/4/1998,1997-1998 Clausura,,11,Gimnasia y Esgrima (Jujuy),Vélez Sarsfield,0,2,False,,
14/4/1998,1997-1998 Clausura,,11,Rosario Central,Unión (Santa Fe),1,1,False,,
14/4/1998,1997-1998 Clausura,,11,Estudiantes (La Plata),Argentinos Juniors,1,0,False,,
14/4/1998,1997-1998 Clausura,,11,Colón (Santa Fe),Newell's Old Boys,2,3,False,,
14/4/1998,1997-1998 Clausura,,11,Independiente,San Lorenzo de Almagro,3,1,False,,
14/4/1998,1997-1998 Clausura,,11,Ferro Carril Oeste,Gimnasia y Tiro (Salta),1,0,False,,
14/4/1998,1997-1998 Clausura,,11,Huracán,Gimnasia y Esgrima (LP),0,1,False,,
18/4/1998,1997-1998 Clausura,,12,Racing,Huracán,0,0,False,,
18/4/1998,1997-1998 Clausura,,12,Vélez Sarsfield,Colón (Santa Fe),6,1,False,,
18/4/1998,1997-1998 Clausura,,12,San Lorenzo de Almagro,Gimnasia y Esgrima (Jujuy),3,1,False,,
18/4/1998,1997-1998 Clausura,,12,Estudiantes (La Plata),Independiente,2,0,False,,
18/4/1998,1997-1998 Clausura,,12,Platense,Lanús,1,1,False,,
18/4/1998,1997-1998 Clausura,,12,Unión (Santa Fe),Ferro Carril Oeste,2,3,False,,
18/4/1998,1997-1998 Clausura,,12,Gimnasia y Tiro (Salta),Deportivo Español,4,1,False,,
18/4/1998,1997-1998 Clausura,,12,Boca Juniors,Rosario Central,1,1,False,,
18/4/1998,1997-1998 Clausura,,12,Newell's Old Boys,River Plate,0,0,False,,
18/4/1998,1997-1998 Clausura,,12,Argentinos Juniors,Gimnasia y Esgrima (LP),1,2,False,,
25/4/1998,1997-1998 Clausura,,13,Colón (Santa Fe),San Lorenzo de Almagro,2,0,False,,
25/4/1998,1997-1998 Clausura,,13,Gimnasia y Esgrima (Jujuy),Estudiantes (La Plata),1,0,False,,
25/4/1998,1997-1998 Clausura,,13,Independiente,Argentinos Juniors,0,2,False,,
25/4/1998,1997-1998 Clausura,,13,Huracán,Gimnasia y Tiro (Salta),2,0,False,,
25/4/1998,1997-1998 Clausura,,13,Gimnasia y Esgrima (LP),Racing,2,1,False,,
25/4/1998,1997-1998 Clausura,,13,River Plate,Vélez Sarsfield,1,1,False,,
25/4/1998,1997-1998 Clausura,,13,Lanús,Newell's Old Boys,3,1,False,,
25/4/1998,1997-1998 Clausura,,13,Rosario Central,Platense,2,0,False,,
25/4/1998,1997-1998 Clausura,,13,Ferro Carril Oeste,Boca Juniors,4,1,False,,
25/4/1998,1997-1998 Clausura,,13,Deportivo Español,Unión (Santa Fe),1,0,False,,
2/5/1998,1997-1998 Clausura,,14,Vélez Sarsfield,Lanús,2,2,False,,
2/5/1998,1997-1998 Clausura,,14,San Lorenzo de Almagro,River Plate,0,0,False,,
2/5/1998,1997-1998 Clausura,,14,Gimnasia y Tiro (Salta),Gimnasia y Esgrima (LP),1,3,False,,
2/5/1998,1997-1998 Clausura,,14,Independiente,Gimnasia y Esgrima (Jujuy),1,1,False,,
2/5/1998,1997-1998 Clausura,,14,Argentinos Juniors,Racing,2,0,False,,
2/5/1998,1997-1998 Clausura,,14,Platense,Ferro Carril Oeste,2,2,False,,
2/5/1998,1997-1998 Clausura,,14,Estudiantes (La Plata),Colón (Santa Fe),0,2,False,,
2/5/1998,1997-1998 Clausura,,14,Newell's Old Boys,Rosario Central,0,0,False,,
2/5/1998,1997-1998 Clausura,,14,Unión (Santa Fe),Huracán,1,1,False,,
2/5/1998,1997-1998 Clausura,,14,Boca Juniors,Deportivo Español,2,3,False,,
5/5/1998,1997-1998 Clausura,,15,Huracán,Boca Juniors,2,4,False,,
5/5/1998,1997-1998 Clausura,,15,Ferro Carril Oeste,Newell's Old Boys,1,1,False,,
5/5/1998,1997-1998 Clausura,,15,Rosario Central,Vélez Sarsfield,1,2,False,,
5/5/1998,1997-1998 Clausura,,15,Lanús,San Lorenzo de Almagro,2,1,False,,
5/5/1998,1997-1998 Clausura,,15,Racing,Gimnasia y Tiro (Salta),2,1,False,,
5/5/1998,1997-1998 Clausura,,15,Gimnasia y Esgrima (Jujuy),Argentinos Juniors,1,0,False,,
5/5/1998,1997-1998 Clausura,,15,Gimnasia y Esgrima (LP),Unión (Santa Fe),3,0,False,,
5/5/1998,1997-1998 Clausura,,15,Colón (Santa Fe),Independiente,0,1,False,,
5/5/1998,1997-1998 Clausura,,15,Deportivo Español,Platense,3,3,False,,
4/6/1998,1997-1998 Clausura,,15,River Plate,Estudiantes (La Plata),2,1,False,,
8/5/1998,1997-1998 Clausura,,16,Independiente,River Plate,1,1,False,,
8/5/1998,1997-1998 Clausura,,16,Vélez Sarsfield,Ferro Carril Oeste,4,1,False,,
8/5/1998,1997-1998 Clausura,,16,Boca Juniors,Gimnasia y Esgrima (LP),3,1,False,,
8/5/1998,1997-1998 Clausura,,16,Estudiantes (La Plata),Lanús,2,2,False,,
8/5/1998,1997-1998 Clausura,,16,Argentinos Juniors,Gimnasia y Tiro (Salta),1,0,False,,
8/5/1998,1997-1998 Clausura,,16,Platense,Huracán,4,1,False,,
8/5/1998,1997-1998 Clausura,,16,Newell's Old Boys,Deportivo Español,2,0,False,,
8/5/1998,1997-1998 Clausura,,16,Gimnasia y Esgrima (Jujuy),Colón (Santa Fe),2,0,False,,
8/5/1998,1997-1998 Clausura,,16,San Lorenzo de Almagro,Rosario Central,2,1,False,,
8/5/1998,1997-1998 Clausura,,16,Unión (Santa Fe),Racing,1,0,False,,
12/5/1998,1997-1998 Clausura,,17,Deportivo Español,Vélez Sarsfield,0,1,False,,
12/5/1998,1997-1998 Clausura,,17,Racing,Boca Juniors,0,2,False,,
12/5/1998,1997-1998 Clausura,,17,River Plate,Gimnasia y Esgrima (Jujuy),3,1,False,,
12/5/1998,1997-1998 Clausura,,17,Rosario Central,Estudiantes (La Plata),1,1,False,,
28/5/1998,1997-1998 Clausura,,17,Gimnasia y Esgrima (LP),Platense,4,1,False,,
28/5/1998,1997-1998 Clausura,,17,Lanús,Independiente,4,3,False,,
28/5/1998,1997-1998 Clausura,,17,Gimnasia y Tiro (Salta),Unión (Santa Fe),1,0,False,,
28/5/1998,1997-1998 Clausura,,17,Ferro Carril Oeste,San Lorenzo de Almagro,2,3,False,,
28/5/1998,1997-1998 Clausura,,17,Huracán,Newell's Old Boys,1,1,False,,
4/6/1998,1997-1998 Clausura,,17,Colón (Santa Fe),Argentinos Juniors,1,2,False,,
31/5/1998,1997-1998 Clausura,,18,Newell's Old Boys,Gimnasia y Esgrima (LP),1,0,False,,
31/5/1998,1997-1998 Clausura,,18,Vélez Sarsfield,Huracán,1,0,False,,
31/5/1998,1997-1998 Clausura,,18,San Lorenzo de Almagro,Deportivo Español,4,1,False,,
31/5/1998,1997-1998 Clausura,,18,Estudiantes (La Plata),Ferro Carril Oeste,0,0,False,,
31/5/1998,1997-1998 Clausura,,18,Independiente,Rosario Central,3,2,False,,
31/5/1998,1997-1998 Clausura,,18,Gimnasia y Esgrima (Jujuy),Lanús,0,0,False,,
31/5/1998,1997-1998 Clausura,,18,Colón (Santa Fe),River Plate,1,0,False,,
31/5/1998,1997-1998 Clausura,,18,Platense,Racing,1,1,False,,
31/5/1998,1997-1998 Clausura,,18,Boca Juniors,Gimnasia y Tiro (Salta),4,0,False,,
31/5/1998,1997-1998 Clausura,,18,Argentinos Juniors,Unión (Santa Fe),1,1,False,,
6/6/1998,1997-1998 Clausura,,19,Rosario Central,Gimnasia y Esgrima (Jujuy),2,3,False,,
6/6/1998,1997-1998 Clausura,,19,Lanús,Colón (Santa Fe),5,2,False,,
6/6/1998,1997-1998 Clausura,,19,Racing,Newell's Old Boys,1,1,False,,
6/6/1998,1997-1998 Clausura,,19,Gimnasia y Tiro (Salta),Platense,2,1,False,,
6/6/1998,1997-1998 Clausura,,19,Huracán,San Lorenzo de Almagro,2,1,False,,
6/6/1998,1997-1998 Clausura,,19,Gimnasia y Esgrima (LP),Vélez Sarsfield,2,3,False,,
6/6/1998,1997-1998 Clausura,,19,River Plate,Argentinos Juniors,1,1,False,,
6/6/1998,1997-1998 Clausura,,19,Unión (Santa Fe),Boca Juniors,1,1,False,,
6/6/1998,1997-1998 Clausura,,19,Ferro Carril Oeste,Independiente,1,0,False,,
6/6/1998,1997-1998 Clausura,,19,Deportivo Español,Estudiantes (La Plata),0,1,False,,
