date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
19/2/2002,2001-2002 Clausura,,3,Argentinos Juniors,Talleres (Córdoba),1,0,False,,
19/2/2002,2001-2002 Clausura,,3,Chacarita Juniors,Estudiantes (La Plata),2,1,False,,
6/3/2002,2001-2002 Clausura,,3,Racing,Rosario Central,1,0,False,,
22/2/2002,2001-2002 Clausura,,4,Vélez Sarsfield,San Lorenzo de Almagro,2,1,False,,
23/2/2002,2001-2002 Clausura,,4,Huracán,Argentinos Juniors,3,0,False,,
24/2/2002,2001-2002 Clausura,,4,Unión (Santa Fe),Lanús,2,1,False,,
24/2/2002,2001-2002 Clausura,,4,Newell's Old Boys,Racing,3,1,False,,
24/2/2002,2001-2002 Clausura,,4,Talleres (Córdoba),Rosario Central,2,1,False,,
24/2/2002,2001-2002 Clausura,,4,Independiente,Belgrano (Córdoba),2,0,False,,
24/2/2002,2001-2002 Clausura,,4,Banfield,Colón (Santa Fe),2,1,False,,
24/2/2002,2001-2002 Clausura,,4,Estudiantes (La Plata),River Plate,2,3,False,,
24/2/2002,2001-2002 Clausura,,4,Boca Juniors,Gimnasia y Esgrima (LP),1,1,False,,
13/3/2002,2001-2002 Clausura,,4,Nueva Chicago,Chacarita Juniors,1,1,False,,
1/3/2002,2001-2002 Clausura,,5,Racing,Talleres (Córdoba),3,0,False,,
2/3/2002,2001-2002 Clausura,,5,Colón (Santa Fe),Vélez Sarsfield,1,1,False,,
2/3/2002,2001-2002 Clausura,,5,Argentinos Juniors,Unión (Santa Fe),1,1,False,,
2/3/2002,2001-2002 Clausura,,5,San Lorenzo de Almagro,Independiente,0,1,False,,
3/3/2002,2001-2002 Clausura,,5,Gimnasia y Esgrima (LP),Banfield,1,1,False,,
3/3/2002,2001-2002 Clausura,,5,Belgrano (Córdoba),Newell's Old Boys,0,1,False,,
3/3/2002,2001-2002 Clausura,,5,Rosario Central,Huracán,0,2,False,,
3/3/2002,2001-2002 Clausura,,5,Lanús,Estudiantes (La Plata),1,1,False,,
3/3/2002,2001-2002 Clausura,,5,Chacarita Juniors,Boca Juniors,1,1,False,,
3/3/2002,2001-2002 Clausura,,5,River Plate,Nueva Chicago,0,0,False,,
8/3/2002,2001-2002 Clausura,,6,Independiente,Colón (Santa Fe),0,1,False,,
9/3/2002,2001-2002 Clausura,,6,Huracán,Talleres (Córdoba),0,1,False,,
9/3/2002,2001-2002 Clausura,,6,Newell's Old Boys,San Lorenzo de Almagro,1,4,False,,
9/3/2002,2001-2002 Clausura,,6,Vélez Sarsfield,Gimnasia y Esgrima (LP),1,2,False,,
10/3/2002,2001-2002 Clausura,,6,Banfield,Chacarita Juniors,1,0,False,,
10/3/2002,2001-2002 Clausura,,6,Nueva Chicago,Lanús,1,1,False,,
10/3/2002,2001-2002 Clausura,,6,Estudiantes (La Plata),Argentinos Juniors,2,1,False,,
10/3/2002,2001-2002 Clausura,,6,Boca Juniors,River Plate,0,3,False,,
10/3/2002,2001-2002 Clausura,,6,Unión (Santa Fe),Rosario Central,3,1,False,,
10/3/2002,2001-2002 Clausura,,6,Belgrano (Córdoba),Racing,0,1,False,,
15/3/2002,2001-2002 Clausura,,7,San Lorenzo de Almagro,Belgrano (Córdoba),0,0,False,,
16/3/2002,2001-2002 Clausura,,7,Chacarita Juniors,Vélez Sarsfield,1,1,False,,
16/3/2002,2001-2002 Clausura,,7,Colón (Santa Fe),Newell's Old Boys,2,2,False,,
16/3/2002,2001-2002 Clausura,,7,Racing,Huracán,2,1,False,,
17/3/2002,2001-2002 Clausura,,7,Argentinos Juniors,Nueva Chicago,1,1,False,,
17/3/2002,2001-2002 Clausura,,7,Gimnasia y Esgrima (LP),Independiente,2,1,False,,
17/3/2002,2001-2002 Clausura,,7,Talleres (Córdoba),Unión (Santa Fe),1,0,False,,
17/3/2002,2001-2002 Clausura,,7,River Plate,Banfield,0,0,False,,
17/3/2002,2001-2002 Clausura,,7,Rosario Central,Estudiantes (La Plata),2,0,False,,
17/3/2002,2001-2002 Clausura,,7,Lanús,Boca Juniors,1,0,False,,
22/3/2002,2001-2002 Clausura,,8,Independiente,Chacarita Juniors,1,3,False,,
23/3/2002,2001-2002 Clausura,,8,Nueva Chicago,Rosario Central,0,1,False,,
23/3/2002,2001-2002 Clausura,,8,San Lorenzo de Almagro,Racing,0,1,False,,
23/3/2002,2001-2002 Clausura,,8,Unión (Santa Fe),Huracán,0,1,False,,
23/3/2002,2001-2002 Clausura,,8,Belgrano (Córdoba),Colón (Santa Fe),0,1,False,,
23/3/2002,2001-2002 Clausura,,8,Newell's Old Boys,Gimnasia y Esgrima (LP),0,1,False,,
24/3/2002,2001-2002 Clausura,,8,Estudiantes (La Plata),Talleres (Córdoba),4,0,False,,
24/3/2002,2001-2002 Clausura,,8,Banfield,Lanús,2,2,False,,
24/3/2002,2001-2002 Clausura,,8,Vélez Sarsfield,River Plate,0,1,False,,
24/3/2002,2001-2002 Clausura,,8,Boca Juniors,Argentinos Juniors,3,2,False,,
26/3/2002,2001-2002 Clausura,,9,Racing,Unión (Santa Fe),0,0,False,,
27/3/2002,2001-2002 Clausura,,9,River Plate,Independiente,1,0,False,,
27/3/2002,2001-2002 Clausura,,9,Rosario Central,Boca Juniors,1,3,False,,
27/3/2002,2001-2002 Clausura,,9,Talleres (Córdoba),Nueva Chicago,0,1,False,,
27/3/2002,2001-2002 Clausura,,9,Argentinos Juniors,Banfield,2,1,False,,
27/3/2002,2001-2002 Clausura,,9,Lanús,Vélez Sarsfield,1,1,False,,
27/3/2002,2001-2002 Clausura,,9,Chacarita Juniors,Newell's Old Boys,2,1,False,,
27/3/2002,2001-2002 Clausura,,9,Gimnasia y Esgrima (LP),Belgrano (Córdoba),4,3,False,,
27/3/2002,2001-2002 Clausura,,9,Colón (Santa Fe),San Lorenzo de Almagro,0,1,False,,
28/3/2002,2001-2002 Clausura,,9,Huracán,Estudiantes (La Plata),1,6,False,,
29/3/2002,2001-2002 Clausura,,10,Colón (Santa Fe),Racing,2,0,False,,
30/3/2002,2001-2002 Clausura,,10,Banfield,Rosario Central,2,1,False,,
30/3/2002,2001-2002 Clausura,,10,Vélez Sarsfield,Argentinos Juniors,0,1,False,,
30/3/2002,2001-2002 Clausura,,10,Independiente,Lanús,1,1,False,,
31/3/2002,2001-2002 Clausura,,10,Nueva Chicago,Huracán,0,4,False,,
31/3/2002,2001-2002 Clausura,,10,Estudiantes (La Plata),Unión (Santa Fe),3,2,False,,
31/3/2002,2001-2002 Clausura,,10,San Lorenzo de Almagro,Gimnasia y Esgrima (LP),3,3,False,,
31/3/2002,2001-2002 Clausura,,10,Belgrano (Córdoba),Chacarita Juniors,1,0,False,,
31/3/2002,2001-2002 Clausura,,10,Boca Juniors,Talleres (Córdoba),1,0,False,,
31/3/2002,2001-2002 Clausura,,10,Newell's Old Boys,River Plate,1,0,False,,
2/4/2002,2001-2002 Clausura,,11,Argentinos Juniors,Independiente,1,0,False,,
2/4/2002,2001-2002 Clausura,,11,Rosario Central,Vélez Sarsfield,0,3,False,,
3/4/2002,2001-2002 Clausura,,11,River Plate,Belgrano (Córdoba),2,1,False,,
3/4/2002,2001-2002 Clausura,,11,Talleres (Córdoba),Banfield,1,2,False,,
3/4/2002,2001-2002 Clausura,,11,Huracán,Boca Juniors,0,2,False,,
3/4/2002,2001-2002 Clausura,,11,Unión (Santa Fe),Nueva Chicago,0,2,False,,
3/4/2002,2001-2002 Clausura,,11,Lanús,Newell's Old Boys,1,0,False,,
3/4/2002,2001-2002 Clausura,,11,Chacarita Juniors,San Lorenzo de Almagro,0,1,False,,
3/4/2002,2001-2002 Clausura,,11,Gimnasia y Esgrima (LP),Colón (Santa Fe),1,0,False,,
3/4/2002,2001-2002 Clausura,,11,Racing,Estudiantes (La Plata),0,0,False,,
5/4/2002,2001-2002 Clausura,,12,Banfield,Huracán,0,0,False,,
6/4/2002,2001-2002 Clausura,,12,Vélez Sarsfield,Talleres (Córdoba),2,0,False,,
6/4/2002,2001-2002 Clausura,,12,Independiente,Rosario Central,1,4,False,,
7/4/2002,2001-2002 Clausura,,12,Colón (Santa Fe),Chacarita Juniors,1,1,False,,
7/4/2002,2001-2002 Clausura,,12,Belgrano (Córdoba),Lanús,1,0,False,,
7/4/2002,2001-2002 Clausura,,12,Nueva Chicago,Estudiantes (La Plata),1,0,False,,
7/4/2002,2001-2002 Clausura,,12,Newell's Old Boys,Argentinos Juniors,2,1,False,,
7/4/2002,2001-2002 Clausura,,12,Gimnasia y Esgrima (LP),Racing,2,3,False,,
7/4/2002,2001-2002 Clausura,,12,San Lorenzo de Almagro,River Plate,0,0,False,,
7/4/2002,2001-2002 Clausura,,12,Boca Juniors,Unión (Santa Fe),3,0,False,,
12/4/2002,2001-2002 Clausura,,13,Lanús,San Lorenzo de Almagro,2,2,False,,
13/4/2002,2001-2002 Clausura,,13,Unión (Santa Fe),Banfield,0,2,False,,
13/4/2002,2001-2002 Clausura,,13,Talleres (Córdoba),Independiente,0,0,False,,
13/4/2002,2001-2002 Clausura,,13,Argentinos Juniors,Belgrano (Córdoba),1,2,False,,
13/4/2002,2001-2002 Clausura,,13,Huracán,Vélez Sarsfield,1,0,False,,
14/4/2002,2001-2002 Clausura,,13,Racing,Nueva Chicago,1,0,False,,
14/4/2002,2001-2002 Clausura,,13,Rosario Central,Newell's Old Boys,0,0,False,,
14/4/2002,2001-2002 Clausura,,13,Chacarita Juniors,Gimnasia y Esgrima (LP),0,1,False,,
14/4/2002,2001-2002 Clausura,,13,Estudiantes (La Plata),Boca Juniors,0,1,False,,
14/4/2002,2001-2002 Clausura,,13,River Plate,Colón (Santa Fe),4,2,False,,
16/4/2002,2001-2002 Clausura,,14,Independiente,Huracán,0,4,False,,
17/4/2002,2001-2002 Clausura,,14,Boca Juniors,Nueva Chicago,0,0,False,,
17/4/2002,2001-2002 Clausura,,14,Gimnasia y Esgrima (LP),River Plate,0,1,False,,
17/4/2002,2001-2002 Clausura,,14,Colón (Santa Fe),Lanús,2,1,False,,
17/4/2002,2001-2002 Clausura,,14,Chacarita Juniors,Racing,1,1,False,,
17/4/2002,2001-2002 Clausura,,14,Belgrano (Córdoba),Rosario Central,1,1,False,,
17/4/2002,2001-2002 Clausura,,14,Newell's Old Boys,Talleres (Córdoba),3,0,False,,
17/4/2002,2001-2002 Clausura,,14,Vélez Sarsfield,Unión (Santa Fe),1,1,False,,
17/4/2002,2001-2002 Clausura,,14,Banfield,Estudiantes (La Plata),2,2,False,,
24/4/2002,2001-2002 Clausura,,14,San Lorenzo de Almagro,Argentinos Juniors,1,1,False,,
19/4/2002,2001-2002 Clausura,,15,Estudiantes (La Plata),Vélez Sarsfield,3,2,False,,
20/4/2002,2001-2002 Clausura,,15,Huracán,Newell's Old Boys,0,2,False,,
20/4/2002,2001-2002 Clausura,,15,Lanús,Gimnasia y Esgrima (LP),0,2,False,,
20/4/2002,2001-2002 Clausura,,15,Rosario Central,San Lorenzo de Almagro,0,0,False,,
20/4/2002,2001-2002 Clausura,,15,Racing,Boca Juniors,2,0,False,,
20/4/2002,2001-2002 Clausura,,15,Nueva Chicago,Banfield,2,0,False,,
20/4/2002,2001-2002 Clausura,,15,Unión (Santa Fe),Independiente,0,0,False,,
20/4/2002,2001-2002 Clausura,,15,Talleres (Córdoba),Belgrano (Córdoba),3,1,False,,
20/4/2002,2001-2002 Clausura,,15,Argentinos Juniors,Colón (Santa Fe),0,0,False,,
20/4/2002,2001-2002 Clausura,,15,River Plate,Chacarita Juniors,2,2,False,,
27/4/2002,2001-2002 Clausura,,16,San Lorenzo de Almagro,Talleres (Córdoba),3,1,False,,
28/4/2002,2001-2002 Clausura,,16,Colón (Santa Fe),Rosario Central,2,2,False,,
28/4/2002,2001-2002 Clausura,,16,Belgrano (Córdoba),Huracán,0,1,False,,
28/4/2002,2001-2002 Clausura,,16,Independiente,Estudiantes (La Plata),0,0,False,,
29/4/2002,2001-2002 Clausura,,16,Banfield,Boca Juniors,1,0,False,,
29/4/2002,2001-2002 Clausura,,16,Vélez Sarsfield,Nueva Chicago,2,1,False,,
29/4/2002,2001-2002 Clausura,,16,Chacarita Juniors,Lanús,1,1,False,,
29/4/2002,2001-2002 Clausura,,16,Gimnasia y Esgrima (LP),Argentinos Juniors,3,0,False,,
29/4/2002,2001-2002 Clausura,,16,River Plate,Racing,1,0,False,,
29/4/2002,2001-2002 Clausura,,16,Newell's Old Boys,Unión (Santa Fe),0,2,False,,
3/5/2003,2001-2002 Clausura,,17,Racing,Banfield,0,0,False,,
4/5/2003,2001-2002 Clausura,,17,Argentinos Juniors,Chacarita Juniors,3,2,False,,
4/5/2003,2001-2002 Clausura,,17,Unión (Santa Fe),Belgrano (Córdoba),1,0,False,,
4/5/2003,2001-2002 Clausura,,17,Nueva Chicago,Independiente,1,1,False,,
5/5/2003,2001-2002 Clausura,,17,Lanús,River Plate,1,0,False,,
5/5/2003,2001-2002 Clausura,,17,Estudiantes (La Plata),Newell's Old Boys,3,3,False,,
5/5/2003,2001-2002 Clausura,,17,Huracán,San Lorenzo de Almagro,1,1,False,,
5/5/2003,2001-2002 Clausura,,17,Talleres (Córdoba),Colón (Santa Fe),0,3,False,,
5/5/2003,2001-2002 Clausura,,17,Rosario Central,Gimnasia y Esgrima (LP),2,0,False,,
5/5/2003,2001-2002 Clausura,,17,Boca Juniors,Vélez Sarsfield,2,1,False,,
11/5/2003,2001-2002 Clausura,,18,San Lorenzo de Almagro,Unión (Santa Fe),0,4,False,,
11/5/2003,2001-2002 Clausura,,18,Colón (Santa Fe),Huracán,2,4,False,,
11/5/2003,2001-2002 Clausura,,18,Lanús,Racing,2,0,False,,
11/5/2003,2001-2002 Clausura,,18,Vélez Sarsfield,Banfield,3,0,False,,
12/5/2003,2001-2002 Clausura,,18,Independiente,Boca Juniors,1,1,False,,
12/5/2003,2001-2002 Clausura,,18,Newell's Old Boys,Nueva Chicago,2,0,False,,
12/5/2003,2001-2002 Clausura,,18,Chacarita Juniors,Rosario Central,2,0,False,,
12/5/2003,2001-2002 Clausura,,18,Gimnasia y Esgrima (LP),Talleres (Córdoba),1,0,False,,
12/5/2003,2001-2002 Clausura,,18,Belgrano (Córdoba),Estudiantes (La Plata),0,0,False,,
12/5/2003,2001-2002 Clausura,,18,River Plate,Argentinos Juniors,5,1,False,,
17/5/2003,2001-2002 Clausura,,19,Huracán,Gimnasia y Esgrima (LP),2,2,False,,
18/5/2003,2001-2002 Clausura,,19,Estudiantes (La Plata),San Lorenzo de Almagro,4,1,False,,
18/5/2003,2001-2002 Clausura,,19,Racing,Vélez Sarsfield,0,1,False,,
19/5/2003,2001-2002 Clausura,,19,Talleres (Córdoba),Chacarita Juniors,2,2,False,,
19/5/2003,2001-2002 Clausura,,19,Argentinos Juniors,Lanús,0,2,False,,
19/5/2003,2001-2002 Clausura,,19,Nueva Chicago,Belgrano (Córdoba),2,1,False,,
19/5/2003,2001-2002 Clausura,,19,Unión (Santa Fe),Colón (Santa Fe),0,0,False,,
19/5/2003,2001-2002 Clausura,,19,Banfield,Independiente,2,1,False,,
19/5/2003,2001-2002 Clausura,,19,Boca Juniors,Newell's Old Boys,1,0,False,,
19/5/2003,2001-2002 Clausura,,19,Rosario Central,River Plate,2,3,False,,
