date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
1/12/2007,2007-2008 Apertura,,18,Olimpo (Bahía Blanca),River Plate,4,0,False,,
1/12/2007,2007-2008 Apertura,,18,Banfield,San Lorenzo de Almagro,1,0,False,,
1/12/2007,2007-2008 Apertura,,18,Gimnasia y Esgrima (Jujuy),Newell's Old Boys,0,1,False,,
2/12/2007,2007-2008 Apertura,,18,Independiente,Vélez Sarsfield,1,1,False,,
2/12/2007,2007-2008 Apertura,,18,Argentinos Juniors,Tigre,1,0,False,,
2/12/2007,2007-2008 Apertura,,18,Boca Juniors,Lanús,1,1,False,,
23/4/2008,2007-2008 Apertura,,18,Gimnasia y Esgrima (LP),Arsenal,1,1,False,,
28/11/2007,2007-2008 Apertura,,19,Lanús,Gimnasia y Esgrima (LP),4,0,False,,
28/11/2007,2007-2008 Apertura,,19,Tigre,Boca Juniors,2,1,False,,
7/12/2007,2007-2008 Apertura,,19,Estudiantes (La Plata),Olimpo (Bahía Blanca),2,0,False,,
7/12/2007,2007-2008 Apertura,,19,Rosario Central,Argentinos Juniors,1,1,False,,
8/12/2007,2007-2008 Apertura,,19,Racing,Colón (Santa Fe),1,0,False,,
8/12/2007,2007-2008 Apertura,,19,San Martín (San Juan),Newell's Old Boys,0,1,False,,
8/12/2007,2007-2008 Apertura,,19,River Plate,Banfield,0,2,False,,
9/12/2007,2007-2008 Apertura,,19,San Lorenzo de Almagro,Gimnasia y Esgrima (Jujuy),4,1,False,,
9/12/2007,2007-2008 Apertura,,19,Vélez Sarsfield,Huracán,1,2,False,,
9/12/2007,2007-2008 Apertura,,19,Arsenal,Independiente,3,2,False,,
