date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
29/1/2010,2009-2010 Clausura,,1,Estudiantes (La Plata),Arsenal,3,0,False,,
29/1/2010,2009-2010 Clausura,,1,Godoy Cruz Antonio Tomba,Gimnasia y Esgrima (LP),1,0,False,,
30/1/2010,2009-2010 Clausura,,1,Tigre,Chacarita Juniors,0,2,False,,
30/1/2010,2009-2010 Clausura,,1,Racing,Rosario Central,3,0,False,,
30/1/2010,2009-2010 Clausura,,1,Vélez Sarsfield,Colón (Santa Fe),1,1,False,,
30/1/2010,2009-2010 Clausura,,1,Atlético Tucumán,San Lorenzo de Almagro,0,1,False,,
31/1/2010,2009-2010 Clausura,,1,Newell's Old Boys,Independiente,0,0,False,,
31/1/2010,2009-2010 Clausura,,1,Lanús,Huracán,3,2,False,,
31/1/2010,2009-2010 Clausura,,1,Argentinos Juniors,Boca Juniors,2,2,False,,
31/1/2010,2009-2010 Clausura,,1,River Plate,Banfield,0,1,False,,
31/1/2010,2009-2010 Clausura,,2,Colón (Santa Fe),Racing,2,1,False,,
31/1/2010,2009-2010 Clausura,,2,Rosario Central,Tigre,0,1,False,,
31/1/2010,2009-2010 Clausura,,2,Arsenal,Vélez Sarsfield,0,3,False,,
31/1/2010,2009-2010 Clausura,,2,Boca Juniors,Lanús,3,1,False,,
31/1/2010,2009-2010 Clausura,,2,Huracán,Newell's Old Boys,2,1,False,,
31/1/2010,2009-2010 Clausura,,2,Gimnasia y Esgrima (LP),Estudiantes (La Plata),3,1,False,,
31/1/2010,2009-2010 Clausura,,2,Chacarita Juniors,River Plate,2,3,False,,
31/1/2010,2009-2010 Clausura,,2,San Lorenzo de Almagro,Godoy Cruz Antonio Tomba,0,1,False,,
31/1/2010,2009-2010 Clausura,,2,Independiente,Atlético Tucumán,3,1,False,,
31/1/2010,2009-2010 Clausura,,2,Banfield,Argentinos Juniors,3,0,False,,
31/1/2010,2009-2010 Clausura,,3,Newell's Old Boys,Boca Juniors,4,2,False,,
31/1/2010,2009-2010 Clausura,,3,Lanús,Argentinos Juniors,3,6,False,,
31/1/2010,2009-2010 Clausura,,3,Tigre,Colón (Santa Fe),2,2,False,,
31/1/2010,2009-2010 Clausura,,3,Vélez Sarsfield,Gimnasia y Esgrima (LP),2,1,False,,
31/1/2010,2009-2010 Clausura,,3,Chacarita Juniors,Banfield,2,1,False,,
31/1/2010,2009-2010 Clausura,,3,River Plate,Rosario Central,0,0,False,,
31/1/2010,2009-2010 Clausura,,3,Racing,Arsenal,2,4,False,,
31/1/2010,2009-2010 Clausura,,3,Estudiantes (La Plata),San Lorenzo de Almagro,2,0,False,,
31/1/2010,2009-2010 Clausura,,3,Godoy Cruz Antonio Tomba,Independiente,0,0,False,,
31/1/2010,2009-2010 Clausura,,3,Atlético Tucumán,Huracán,0,0,False,,
31/1/2010,2009-2010 Clausura,,4,Arsenal,Tigre,0,2,False,,
31/1/2010,2009-2010 Clausura,,4,Rosario Central,Chacarita Juniors,1,1,False,,
31/1/2010,2009-2010 Clausura,,4,Gimnasia y Esgrima (LP),Racing,1,0,False,,
31/1/2010,2009-2010 Clausura,,4,Banfield,Lanús,2,0,False,,
31/1/2010,2009-2010 Clausura,,4,Huracán,Godoy Cruz Antonio Tomba,0,0,False,,
31/1/2010,2009-2010 Clausura,,4,Colón (Santa Fe),River Plate,1,0,False,,
31/1/2010,2009-2010 Clausura,,4,Boca Juniors,Atlético Tucumán,0,0,False,,
31/1/2010,2009-2010 Clausura,,4,Independiente,Estudiantes (La Plata),3,2,False,,
31/1/2010,2009-2010 Clausura,,4,San Lorenzo de Almagro,Vélez Sarsfield,0,0,False,,
17/3/2010,2009-2010 Clausura,,4,Argentinos Juniors,Newell's Old Boys,1,1,False,,
17/3/2010,2009-2010 Clausura,,5,Vélez Sarsfield,Independiente,3,0,False,,
17/3/2010,2009-2010 Clausura,,5,Chacarita Juniors,Colón (Santa Fe),1,2,False,,
17/3/2010,2009-2010 Clausura,,5,Newell's Old Boys,Lanús,1,1,False,,
17/3/2010,2009-2010 Clausura,,5,Tigre,Gimnasia y Esgrima (LP),1,1,False,,
17/3/2010,2009-2010 Clausura,,5,Racing,San Lorenzo de Almagro,1,0,False,,
17/3/2010,2009-2010 Clausura,,5,Godoy Cruz Antonio Tomba,Boca Juniors,1,1,False,,
17/3/2010,2009-2010 Clausura,,5,Atlético Tucumán,Argentinos Juniors,1,1,False,,
17/3/2010,2009-2010 Clausura,,5,Banfield,Rosario Central,0,0,False,,
17/3/2010,2009-2010 Clausura,,5,River Plate,Arsenal,1,1,False,,
17/3/2010,2009-2010 Clausura,,5,Estudiantes (La Plata),Huracán,2,0,False,,
17/3/2010,2009-2010 Clausura,,6,Boca Juniors,Estudiantes (La Plata),1,1,False,,
17/3/2010,2009-2010 Clausura,,6,Arsenal,Chacarita Juniors,0,3,False,,
17/3/2010,2009-2010 Clausura,,6,Huracán,Vélez Sarsfield,3,2,False,,
17/3/2010,2009-2010 Clausura,,6,Independiente,Racing,1,0,False,,
17/3/2010,2009-2010 Clausura,,6,Colón (Santa Fe),Rosario Central,1,1,False,,
17/3/2010,2009-2010 Clausura,,6,San Lorenzo de Almagro,Tigre,1,0,False,,
17/3/2010,2009-2010 Clausura,,6,Gimnasia y Esgrima (LP),River Plate,1,1,False,,
17/3/2010,2009-2010 Clausura,,6,Newell's Old Boys,Banfield,2,1,False,,
17/3/2010,2009-2010 Clausura,,6,Lanús,Atlético Tucumán,3,0,False,,
17/3/2010,2009-2010 Clausura,,6,Argentinos Juniors,Godoy Cruz Antonio Tomba,1,2,False,,
2/3/2010,2009-2010 Clausura,,7,Racing,Huracán,1,1,False,,
2/3/2010,2009-2010 Clausura,,7,Vélez Sarsfield,Boca Juniors,4,4,False,,
2/3/2010,2009-2010 Clausura,,7,Rosario Central,Arsenal,2,3,False,,
3/3/2010,2009-2010 Clausura,,7,Tigre,Independiente,0,1,False,,
