date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
20/05/2017,Primera División,,25,Lanús,Atlético Rafaela,2,0,,,
20/05/2017,Primera División,,25,Sarmiento (Junín),Talleres (Córdoba),1,4,,,
20/05/2017,Primera División,,25,Boca Juniors,Newell's Old Boys,1,0,,,
20/05/2017,Primera División,,25,Tigre,San Martín (San Juan),1,1,,,
20/05/2017,Primera División,,25,Unión (Santa Fe),Arsenal,0,1,,,
20/05/2017,Primera División,,25,Independiente,Huracán,2,1,,,
21/05/2017,Primera División,,25,Godoy Cruz Antonio Tomba,Vélez Sarsfield,3,0,,,
21/05/2017,Primera División,,25,San Lorenzo de Almagro,Aldosivi,0,1,,,
21/05/2017,Primera División,,25,Temperley,Colón (Santa Fe),3,0,,,
21/05/2017,Primera División,,25,Quilmes,Defensa y Justicia,0,2,,,
21/05/2017,Primera División,,25,Rosario Central,Racing,4,1,,,
22/05/2017,Primera División,,25,Olimpo (Bahía Blanca),Estudiantes (La Plata),3,1,,,
22/05/2017,Primera División,,25,Gimnasia y Esgrima (LP),River Plate,0,3,,,
26/05/2017,Primera División,,26,Aldosivi,Independiente,0,0,,,
27/05/2017,Primera División,,26,Colón (Santa Fe),Gimnasia y Esgrima (LP),1,2,,,
27/05/2017,Primera División,,26,Banfield,Temperley,3,1,,,
27/05/2017,Primera División,,26,Newell's Old Boys,Olimpo (Bahía Blanca),3,2,,,
27/05/2017,Primera División,,26,San Martín (San Juan),Sarmiento (Junín),4,2,,,
27/05/2017,Primera División,,26,Huracán,Boca Juniors,1,1,,,
27/05/2017,Primera División,,26,Racing,San Lorenzo de Almagro,2,1,,,
28/05/2017,Primera División,,26,Defensa y Justicia,Tigre,1,0,,,
28/05/2017,Primera División,,26,Arsenal,Lanús,0,2,,,
28/05/2017,Primera División,,26,Talleres (Córdoba),Atlético Tucumán,2,1,,,
28/05/2017,Primera División,,26,River Plate,Rosario Central,0,0,,,
28/05/2017,Primera División,,26,Atlético Rafaela,Belgrano (Córdoba),1,2,,,
28/05/2017,Primera División,,26,Patronato (Paraná),Godoy Cruz Antonio Tomba,0,3,,,
29/05/2017,Primera División,,26,Estudiantes (La Plata),Unión (Santa Fe),2,0,,,
29/05/2017,Primera División,,26,Vélez Sarsfield,Quilmes,0,0,,,
31/05/2017,Primera División,,22,Atlético Tucumán,River Plate,0,3,,,
02/06/2017,Primera División,,27,Sarmiento (Junín),Defensa y Justicia,1,0,,,
02/06/2017,Primera División,,27,Godoy Cruz Antonio Tomba,Atlético Rafaela,0,2,,,
03/06/2017,Primera División,,27,Tigre,Vélez Sarsfield,0,3,,,
03/06/2017,Primera División,,27,Temperley,Talleres (Córdoba),2,1,,,
03/06/2017,Primera División,,27,Rosario Central,Colón (Santa Fe),0,0,,,
03/06/2017,Primera División,,27,Unión (Santa Fe),Newell's Old Boys,2,1,,,
03/06/2017,Primera División,,27,Lanús,Estudiantes (La Plata),1,0,,,
04/06/2017,Primera División,,27,San Lorenzo de Almagro,River Plate,2,1,,,
04/06/2017,Primera División,,27,Gimnasia y Esgrima (LP),Banfield,1,2,,,
04/06/2017,Primera División,,27,Belgrano (Córdoba),Arsenal,1,2,,,
04/06/2017,Primera División,,27,Olimpo (Bahía Blanca),Huracán,3,1,,,
04/06/2017,Primera División,,27,Atlético Tucumán,San Martín (San Juan),1,2,,,
04/06/2017,Primera División,,27,Boca Juniors,Independiente,3,0,,,
05/06/2017,Primera División,,27,Quilmes,Patronato (Paraná),0,1,,,
05/06/2017,Primera División,,27,Racing,Aldosivi,1,1,,,
15/06/2017,Primera División,,17,Defensa y Justicia,Independiente,1,2,,,
15/06/2017,Primera División,,28,Colón (Santa Fe),San Lorenzo de Almagro,2,1,,,
16/06/2017,Primera División,,28,San Martín (San Juan),Temperley,0,1,,,
16/06/2017,Primera División,,28,Huracán,Unión (Santa Fe),1,0,,,
16/06/2017,Primera División,,28,Talleres (Córdoba),Gimnasia y Esgrima (LP),0,1,,,
16/06/2017,Primera División,,28,Banfield,Rosario Central,3,1,,,
17/06/2017,Primera División,,28,Arsenal,Godoy Cruz Antonio Tomba,1,2,,,
17/06/2017,Primera División,,28,Estudiantes (La Plata),Belgrano (Córdoba),2,0,,,
17/06/2017,Primera División,,28,Atlético Rafaela,Quilmes,1,1,,,
17/06/2017,Primera División,,28,Aldosivi,Boca Juniors,0,4,,,
17/06/2017,Primera División,,28,Vélez Sarsfield,Sarmiento (Junín),5,1,,,
18/06/2017,Primera División,,28,Newell's Old Boys,Lanús,1,1,,,
18/06/2017,Primera División,,28,Patronato (Paraná),Tigre,0,2,,,
18/06/2017,Primera División,,28,Independiente,Olimpo (Bahía Blanca),1,1,,,
18/06/2017,Primera División,,28,Defensa y Justicia,Atlético Tucumán,3,0,,,
18/06/2017,Primera División,,28,River Plate,Racing,2,3,,,
20/06/2017,Primera División,,29,San Lorenzo de Almagro,Banfield,1,0,,,
20/06/2017,Primera División,,29,Gimnasia y Esgrima (LP),San Martín (San Juan),2,0,,,
20/06/2017,Primera División,,29,Rosario Central,Talleres (Córdoba),3,3,,,
21/06/2017,Primera División,,29,Quilmes,Arsenal,2,2,,,
21/06/2017,Primera División,,29,Temperley,Defensa y Justicia,2,3,,,
21/06/2017,Primera División,,29,Racing,Colón (Santa Fe),1,0,,,
21/06/2017,Primera División,,29,Olimpo (Bahía Blanca),Boca Juniors,2,2,,,
21/06/2017,Primera División,,29,River Plate,Aldosivi,1,0,,,
22/06/2017,Primera División,,29,Belgrano (Córdoba),Newell's Old Boys,2,1,,,
22/06/2017,Primera División,,29,Sarmiento (Junín),Patronato (Paraná),1,3,,,
22/06/2017,Primera División,,29,Lanús,Huracán,2,0,,,
22/06/2017,Primera División,,29,Godoy Cruz Antonio Tomba,Estudiantes (La Plata),0,2,,,
22/06/2017,Primera División,,29,Tigre,Atlético Rafaela,1,0,,,
22/06/2017,Primera División,,29,Unión (Santa Fe),Independiente,0,3,,,
22/06/2017,Primera División,,29,Atlético Tucumán,Vélez Sarsfield,1,1,,,
24/06/2017,Primera División,,30,Defensa y Justicia,Gimnasia y Esgrima (LP),1,0,,,
24/06/2017,Primera División,,30,San Martín (San Juan),Rosario Central,1,1,,,
25/06/2017,Primera División,,30,Boca Juniors,Unión (Santa Fe),2,1,,,
25/06/2017,Primera División,,30,Atlético Rafaela,Sarmiento (Junín),2,3,,,
25/06/2017,Primera División,,30,Banfield,Racing,1,3,,,
25/06/2017,Primera División,,30,Colón (Santa Fe),River Plate,0,0,,,
26/06/2017,Primera División,,30,Patronato (Paraná),Atlético Tucumán,1,1,,,
26/06/2017,Primera División,,30,Arsenal,Tigre,2,1,,,
26/06/2017,Primera División,,30,Aldosivi,Olimpo (Bahía Blanca),0,3,,,
26/06/2017,Primera División,,30,Huracán,Belgrano (Córdoba),0,0,,,
26/06/2017,Primera División,,30,Vélez Sarsfield,Temperley,0,0,,,
27/06/2017,Primera División,,30,Newell's Old Boys,Godoy Cruz Antonio Tomba,0,2,,,
27/06/2017,Primera División,,30,Estudiantes (La Plata),Quilmes,1,0,,,
27/06/2017,Primera División,,30,Talleres (Córdoba),San Lorenzo de Almagro,1,1,,,
27/06/2017,Primera División,,30,Independiente,Lanús,1,1,,,
