date,tournament,group,round,home,away,home goals,away goals,extra time,pk home,pk away
24/2/2013,2012-2013 Final,,3,Independiente,Racing,2,0,False,,
24/2/2013,2012-2013 Final,,3,River Plate,Tigre,3,2,False,,
25/2/2013,2012-2013 Final,,3,San Martín (San Juan),Newell's Old Boys,1,1,False,,
1/3/2013,2012-2013 Final,,4,Newell's Old Boys,Belgrano (Córdoba),2,0,False,,
1/3/2013,2012-2013 Final,,4,Quilmes,Atlético Rafaela,3,3,False,,
2/3/2013,2012-2013 Final,,4,Arsenal,Independiente,1,0,False,,
2/3/2013,2012-2013 Final,,4,Colón (Santa Fe),Estudiantes (La Plata),3,3,False,,
3/3/2013,2012-2013 Final,,4,Boca Juniors,Unión (Santa Fe),1,3,False,,
3/3/2013,2012-2013 Final,,4,Godoy Cruz Antonio Tomba,Argentinos Juniors,0,0,False,,
3/3/2013,2012-2013 Final,,4,Racing,Lanús,0,0,False,,
3/3/2013,2012-2013 Final,,4,San Lorenzo de Almagro,River Plate,2,0,False,,
3/3/2013,2012-2013 Final,,4,Tigre,All Boys,2,1,False,,
4/3/2013,2012-2013 Final,,4,Vélez Sarsfield,San Martín (San Juan),3,0,False,,
8/3/2013,2012-2013 Final,,5,Belgrano (Córdoba),Vélez Sarsfield,1,0,False,,
8/3/2013,2012-2013 Final,,5,Independiente,Godoy Cruz Antonio Tomba,0,1,False,,
9/3/2013,2012-2013 Final,,5,Estudiantes (La Plata),Newell's Old Boys,2,4,False,,
9/3/2013,2012-2013 Final,,5,San Martín (San Juan),Racing,0,3,False,,
9/3/2013,2012-2013 Final,,5,Unión (Santa Fe),All Boys,1,1,False,,
10/3/2013,2012-2013 Final,,5,Atlético Rafaela,Boca Juniors,1,1,False,,
10/3/2013,2012-2013 Final,,5,River Plate,Colón (Santa Fe),2,1,False,,
10/3/2013,2012-2013 Final,,5,San Lorenzo de Almagro,Tigre,0,1,False,,
11/3/2013,2012-2013 Final,,5,Argentinos Juniors,Quilmes,1,3,False,,
11/3/2013,2012-2013 Final,,5,Lanús,Arsenal,2,1,False,,
15/3/2013,2012-2013 Final,,6,Tigre,Unión (Santa Fe),1,2,False,,
16/3/2013,2012-2013 Final,,6,Colón (Santa Fe),San Lorenzo de Almagro,0,1,False,,
16/3/2013,2012-2013 Final,,6,Quilmes,Independiente,0,0,False,,
17/3/2013,2012-2013 Final,,6,Boca Juniors,Argentinos Juniors,1,1,False,,
17/3/2013,2012-2013 Final,,6,Godoy Cruz Antonio Tomba,Lanús,0,1,False,,
17/3/2013,2012-2013 Final,,6,Newell's Old Boys,River Plate,1,0,False,,
17/3/2013,2012-2013 Final,,6,Racing,Belgrano (Córdoba),1,1,False,,
17/3/2013,2012-2013 Final,,6,Vélez Sarsfield,Estudiantes (La Plata),1,1,False,,
18/3/2013,2012-2013 Final,,6,All Boys,Atlético Rafaela,2,1,False,,
18/3/2013,2012-2013 Final,,6,Arsenal,San Martín (San Juan),3,2,False,,
29/3/2013,2012-2013 Final,,7,Belgrano (Córdoba),Arsenal,1,1,False,,
29/3/2013,2012-2013 Final,,7,Colón (Santa Fe),Tigre,3,2,False,,
30/3/2013,2012-2013 Final,,7,Argentinos Juniors,All Boys,1,0,False,,
30/3/2013,2012-2013 Final,,7,Estudiantes (La Plata),Racing,0,1,False,,
30/3/2013,2012-2013 Final,,7,River Plate,Vélez Sarsfield,0,0,False,,
31/3/2013,2012-2013 Final,,7,Atlético Rafaela,Unión (Santa Fe),1,0,False,,
31/3/2013,2012-2013 Final,,7,Independiente,Boca Juniors,1,1,False,,
31/3/2013,2012-2013 Final,,7,San Lorenzo de Almagro,Newell's Old Boys,0,1,False,,
31/3/2013,2012-2013 Final,,7,San Martín (San Juan),Godoy Cruz Antonio Tomba,2,3,False,,
1/4/2013,2012-2013 Final,,7,Lanús,Quilmes,2,2,False,,
5/4/2013,2012-2013 Final,,8,All Boys,Independiente,2,0,False,,
6/4/2013,2012-2013 Final,,8,Godoy Cruz Antonio Tomba,Belgrano (Córdoba),0,0,False,,
6/4/2013,2012-2013 Final,,8,Quilmes,San Martín (San Juan),0,0,False,,
6/4/2013,2012-2013 Final,,8,Tigre,Atlético Rafaela,1,3,False,,
6/4/2013,2012-2013 Final,,8,Unión (Santa Fe),Argentinos Juniors,0,0,False,,
6/4/2013,2012-2013 Final,,8,Vélez Sarsfield,San Lorenzo de Almagro,1,1,False,,
7/4/2013,2012-2013 Final,,8,Boca Juniors,Lanús,0,0,False,,
7/4/2013,2012-2013 Final,,8,Newell's Old Boys,Colón (Santa Fe),1,2,False,,
7/4/2013,2012-2013 Final,,8,Racing,River Plate,0,2,False,,
8/4/2013,2012-2013 Final,,8,Arsenal,Estudiantes (La Plata),1,0,False,,
12/4/2013,2012-2013 Final,,9,Argentinos Juniors,Atlético Rafaela,0,0,False,,
12/4/2013,2012-2013 Final,,9,Independiente,Unión (Santa Fe),1,1,False,,
13/4/2013,2012-2013 Final,,9,Lanús,All Boys,2,1,False,,
13/4/2013,2012-2013 Final,,9,San Lorenzo de Almagro,Racing,1,4,False,,
13/4/2013,2012-2013 Final,,9,San Martín (San Juan),Boca Juniors,6,1,False,,
14/4/2013,2012-2013 Final,,9,Colón (Santa Fe),Vélez Sarsfield,2,1,False,,
14/4/2013,2012-2013 Final,,9,Estudiantes (La Plata),Godoy Cruz Antonio Tomba,0,0,False,,
14/4/2013,2012-2013 Final,,9,Newell's Old Boys,Tigre,3,1,False,,
14/4/2013,2012-2013 Final,,9,River Plate,Arsenal,1,1,False,,
15/4/2013,2012-2013 Final,,9,Belgrano (Córdoba),Quilmes,3,0,False,,
19/4/2013,2012-2013 Final,,10,Racing,Colón (Santa Fe),1,1,False,,
19/4/2013,2012-2013 Final,,10,Vélez Sarsfield,Newell's Old Boys,1,3,False,,
20/4/2013,2012-2013 Final,,10,All Boys,San Martín (San Juan),1,1,False,,
20/4/2013,2012-2013 Final,,10,Quilmes,Estudiantes (La Plata),1,0,False,,
21/4/2013,2012-2013 Final,,10,Arsenal,San Lorenzo de Almagro,1,3,False,,
21/4/2013,2012-2013 Final,,10,Atlético Rafaela,Independiente,2,0,False,,
21/4/2013,2012-2013 Final,,10,Boca Juniors,Belgrano (Córdoba),0,0,False,,
21/4/2013,2012-2013 Final,,10,Godoy Cruz Antonio Tomba,River Plate,1,2,False,,
22/4/2013,2012-2013 Final,,10,Tigre,Argentinos Juniors,1,0,False,,
22/4/2013,2012-2013 Final,,10,Unión (Santa Fe),Lanús,0,0,False,,
27/4/2013,2012-2013 Final,,11,Colón (Santa Fe),Arsenal,1,0,False,,
27/4/2013,2012-2013 Final,,11,Estudiantes (La Plata),Boca Juniors,1,0,False,,
27/4/2013,2012-2013 Final,,11,San Lorenzo de Almagro,Godoy Cruz Antonio Tomba,1,1,False,,
27/4/2013,2012-2013 Final,,11,San Martín (San Juan),Unión (Santa Fe),3,1,False,,
28/4/2013,2012-2013 Final,,11,Independiente,Argentinos Juniors,3,1,False,,
28/4/2013,2012-2013 Final,,11,Newell's Old Boys,Racing,4,3,False,,
28/4/2013,2012-2013 Final,,11,River Plate,Quilmes,1,1,False,,
29/4/2013,2012-2013 Final,,11,Lanús,Atlético Rafaela,1,1,False,,
29/4/2013,2012-2013 Final,,11,Belgrano (Córdoba),All Boys,0,1,False,,
8/5/2013,2012-2013 Final,,11,Vélez Sarsfield,Tigre,1,2,False,,
3/5/2013,2012-2013 Final,,12,Godoy Cruz Antonio Tomba,Colón (Santa Fe),3,0,False,,
3/5/2013,2012-2013 Final,,12,Quilmes,San Lorenzo de Almagro,1,2,False,,
4/5/2013,2012-2013 Final,,12,Argentinos Juniors,Lanús,1,2,False,,
4/5/2013,2012-2013 Final,,12,Racing,Vélez Sarsfield,0,0,False,,
4/5/2013,2012-2013 Final,,12,Unión (Santa Fe),Belgrano (Córdoba),1,1,False,,
5/5/2013,2012-2013 Final,,12,Atlético Rafaela,San Martín (San Juan),2,1,False,,
5/5/2013,2012-2013 Final,,12,Boca Juniors,River Plate,1,1,False,,
5/5/2013,2012-2013 Final,,12,Tigre,Independiente,0,2,False,,
6/5/2013,2012-2013 Final,,12,All Boys,Estudiantes (La Plata),0,0,False,,
6/5/2013,2012-2013 Final,,12,Arsenal,Newell's Old Boys,2,0,False,,
10/5/2013,2012-2013 Final,,13,Belgrano (Córdoba),Atlético Rafaela,0,0,False,,
11/5/2013,2012-2013 Final,,13,Newell's Old Boys,Godoy Cruz Antonio Tomba,3,1,False,,
11/5/2013,2012-2013 Final,,13,Racing,Tigre,2,0,False,,
11/5/2013,2012-2013 Final,,13,San Lorenzo de Almagro,Boca Juniors,3,0,False,,
11/5/2013,2012-2013 Final,,13,Vélez Sarsfield,Arsenal,2,2,False,,
12/5/2013,2012-2013 Final,,13,Colón (Santa Fe),Quilmes,0,3,False,,
12/5/2013,2012-2013 Final,,13,Lanús,Independiente,0,0,False,,
12/5/2013,2012-2013 Final,,13,River Plate,All Boys,2,0,False,,
12/5/2013,2012-2013 Final,,13,San Martín (San Juan),Argentinos Juniors,2,1,False,,
13/5/2013,2012-2013 Final,,13,Estudiantes (La Plata),Unión (Santa Fe),1,0,False,,
17/5/2013,2012-2013 Final,,14,Arsenal,Racing,1,0,False,,
18/5/2013,2012-2013 Final,,14,Atlético Rafaela,Estudiantes (La Plata),0,2,False,,
18/5/2013,2012-2013 Final,,14,Boca Juniors,Colón (Santa Fe),1,0,False,,
18/5/2013,2012-2013 Final,,14,Godoy Cruz Antonio Tomba,Vélez Sarsfield,3,1,False,,
18/5/2013,2012-2013 Final,,14,Quilmes,Newell's Old Boys,1,1,False,,
19/5/2013,2012-2013 Final,,14,All Boys,San Lorenzo de Almagro,0,3,False,,
19/5/2013,2012-2013 Final,,14,Independiente,San Martín (San Juan),3,1,False,,
19/5/2013,2012-2013 Final,,14,Unión (Santa Fe),River Plate,2,2,False,,
20/5/2013,2012-2013 Final,,14,Argentinos Juniors,Belgrano (Córdoba),1,3,False,,
20/5/2013,2012-2013 Final,,14,Tigre,Lanús,0,0,False,,
24/5/2013,2012-2013 Final,,15,Colón (Santa Fe),All Boys,2,0,False,,
24/5/2013,2012-2013 Final,,15,Vélez Sarsfield,Quilmes,2,0,False,,
26/5/2013,2012-2013 Final,,15,Belgrano (Córdoba),Independiente,0,0,False,,
26/5/2013,2012-2013 Final,,15,Newell's Old Boys,Boca Juniors,4,0,False,,
26/5/2013,2012-2013 Final,,15,Racing,Godoy Cruz Antonio Tomba,1,1,False,,
26/5/2013,2012-2013 Final,,15,River Plate,Atlético Rafaela,3,0,False,,
26/5/2013,2012-2013 Final,,15,San Martín (San Juan),Lanús,3,1,False,,
27/5/2013,2012-2013 Final,,15,Arsenal,Tigre,3,2,False,,
27/5/2013,2012-2013 Final,,15,Estudiantes (La Plata),Argentinos Juniors,0,0,False,,
27/5/2013,2012-2013 Final,,15,San Lorenzo de Almagro,Unión (Santa Fe),4,2,False,,
31/5/2013,2012-2013 Final,,16,Quilmes,Racing,1,0,False,,
1/6/2013,2012-2013 Final,,16,Atlético Rafaela,San Lorenzo de Almagro,0,0,False,,
1/6/2013,2012-2013 Final,,16,Godoy Cruz Antonio Tomba,Arsenal,3,0,False,,
1/6/2013,2012-2013 Final,,16,Independiente,Estudiantes (La Plata),0,0,False,,
2/6/2013,2012-2013 Final,,16,Argentinos Juniors,River Plate,2,0,False,,
2/6/2013,2012-2013 Final,,16,Boca Juniors,Vélez Sarsfield,1,1,False,,
2/6/2013,2012-2013 Final,,16,Lanús,Belgrano (Córdoba),0,0,False,,
2/6/2013,2012-2013 Final,,16,Unión (Santa Fe),Colón (Santa Fe),1,0,False,,
3/6/2013,2012-2013 Final,,16,All Boys,Newell's Old Boys,2,1,False,,
3/6/2013,2012-2013 Final,,16,Tigre,San Martín (San Juan),1,3,False,,
8/6/2013,2012-2013 Final,,17,Arsenal,Quilmes,1,2,False,,
8/6/2013,2012-2013 Final,,17,Belgrano (Córdoba),San Martín (San Juan),0,2,False,,
8/6/2013,2012-2013 Final,,17,Godoy Cruz Antonio Tomba,Tigre,0,1,False,,
9/6/2013,2012-2013 Final,,17,Colón (Santa Fe),Atlético Rafaela,2,2,False,,
9/6/2013,2012-2013 Final,,17,Racing,Boca Juniors,2,0,False,,
9/6/2013,2012-2013 Final,,17,River Plate,Independiente,2,1,False,,
10/6/2013,2012-2013 Final,,17,Newell's Old Boys,Unión (Santa Fe),5,0,False,,
10/6/2013,2012-2013 Final,,17,San Lorenzo de Almagro,Argentinos Juniors,1,1,False,,
12/6/2013,2012-2013 Final,,17,Vélez Sarsfield,All Boys,0,0,False,,
19/6/2013,2012-2013 Final,,17,Estudiantes (La Plata),Lanús,2,0,False,,
14/6/2013,2012-2013 Final,,18,Tigre,Belgrano (Córdoba),0,0,False,,
15/6/2013,2012-2013 Final,,18,Argentinos Juniors,Colón (Santa Fe),1,0,False,,
15/6/2013,2012-2013 Final,,18,Independiente,San Lorenzo de Almagro,0,1,False,,
15/6/2013,2012-2013 Final,,18,San Martín (San Juan),Estudiantes (La Plata),2,0,False,,
16/6/2013,2012-2013 Final,,18,All Boys,Racing,0,1,False,,
16/6/2013,2012-2013 Final,,18,Atlético Rafaela,Newell's Old Boys,0,3,False,,
16/6/2013,2012-2013 Final,,18,Boca Juniors,Arsenal,1,0,False,,
16/6/2013,2012-2013 Final,,18,Lanús,River Plate,5,1,False,,
16/6/2013,2012-2013 Final,,18,Unión (Santa Fe),Vélez Sarsfield,1,1,False,,
17/6/2013,2012-2013 Final,,18,Quilmes,Godoy Cruz Antonio Tomba,0,0,False,,
21/6/2013,2012-2013 Final,,19,Racing,Unión (Santa Fe),3,0,False,,
22/6/2013,2012-2013 Final,,19,Colón (Santa Fe),Independiente,1,1,False,,
22/6/2013,2012-2013 Final,,19,Estudiantes (La Plata),Belgrano (Córdoba),1,1,False,,
22/6/2013,2012-2013 Final,,19,Tigre,Quilmes,2,3,False,,
23/6/2013,2012-2013 Final,,19,Arsenal,All Boys,4,0,False,,
23/6/2013,2012-2013 Final,,19,Godoy Cruz Antonio Tomba,Boca Juniors,1,1,False,,
23/6/2013,2012-2013 Final,,19,Newell's Old Boys,Argentinos Juniors,0,1,False,,
23/6/2013,2012-2013 Final,,19,San Lorenzo de Almagro,Lanús,2,2,False,,
23/6/2013,2012-2013 Final,,19,Vélez Sarsfield,Atlético Rafaela,2,1,False,,
28/6/2013,2012-2013 Final,,19,River Plate,San Martín (San Juan),3,1,False,,
